1.0,0.75,0.5,0.25
1,3,5,21
0,0,0,0
1,6,17,18
1,1,27,22
1,5,23,22
1,1,1,3
1,3,26,22
0,0,0,0
1,1,1,27
1,2,2,23
1,3,23,17
1,2,6,19
1,7,7,18
0,0,0,0
0,0,0,0
0,0,0,0
1,1,2,2
0,0,0,0
1,5,16,20
1,1,1,1
1,2,20,19
1,3,26,22
1,4,7,20
1,1,26,25
1,1,2,2
0,0,0,0
1,8,20,19
0,0,0,0
1,2,11,21
1,1,2,20
1,1,1,26
1,2,2,4
1,2,3,25
0,0,0,0
1,2,4,18
0,0,0,0
1,1,1,2
1,1,1,26
1,1,3,21
1,1,1,1
1,2,23,21
1,1,3,25
1,4,4,24
1,1,23,22
0,0,0,0
1,1,26,24
0,0,0,0
1,3,3,23
0,0,0,0
1,1,23,22
0,0,0,0
1,5,8,17
1,4,22,19
1,1,1,26
0,0,0,0
1,3,21,22
1,2,3,19
0,0,0,0
1,2,2,22
1,1,1,20
1,2,4,24
1,1,19,23
0,0,0,0
1,8,20,18
1,1,1,21
0,0,0,0
1,2,2,27
1,2,10,23
0,0,0,0
1,1,3,25
1,3,21,18
1,4,27,22
0,0,0,0
1,2,10,20
1,1,3,22
1,4,7,19
0,0,0,0
1,1,13,23
1,1,1,23
1,4,23,21
1,1,1,24
1,2,2,24
1,1,3,23
1,1,6,22
1,1,1,21
1,3,25,18
1,2,3,26
1,1,6,26
1,4,24,24
1,2,10,20
1,2,3,23
0,0,0,0
1,1,11,21
1,4,27,22
1,2,22,21
1,3,6,20
1,5,5,24
1,5,11,21
1,3,3,23
1,1,3,22
1,1,2,20
1,5,15,19
1,4,17,18
1,1,26,24
1,2,8,22
1,1,10,20
1,2,2,4
1,2,30,21
1,1,2,2
1,2,4,20
0,0,0,0
1,5,6,24
1,2,22,21
0,0,0,0
1,2,25,22
1,3,25,23
1,2,2,22
0,0,0,0
1,2,5,22
1,2,7,21
1,2,2,2
1,3,4,21
1,2,2,27
0,0,0,0
1,2,4,24
1,2,2,23
1,6,8,20
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,3,19
1,2,2,22
1,5,18,22
0,0,0,0
1,2,29,20
1,2,2,22
0,0,0,0
1,1,3,3
0,0,0,0
1,5,24,16
1,2,3,25
1,2,6,20
1,1,1,22
1,1,1,22
1,2,2,23
1,1,6,20
1,1,9,25
1,2,23,19
0,0,0,0
1,4,5,19
1,5,17,19
1,1,1,23
1,1,1,19
1,3,3,17
1,1,1,1
0,0,0,0
0,0,0,0
1,2,25,23
1,2,4,19
1,1,1,2
1,2,14,18
1,2,4,23
1,7,18,22
1,1,1,22
1,1,22,20
1,1,1,1
1,1,1,1
1,3,3,22
1,2,2,18
1,3,5,24
1,7,7,18
1,2,6,22
0,0,0,0
1,6,6,21
0,0,0,0
1,1,6,23
1,1,5,23
1,5,23,19
1,1,2,28
1,5,7,17
1,2,2,23
1,2,3,24
1,2,21,20
1,1,8,18
1,1,6,24
1,1,1,2
1,1,1,2
1,2,3,19
0,0,0,0
1,6,13,23
0,0,0,0
1,1,1,1
1,2,10,22
1,1,3,21
1,1,1,2
1,2,2,22
1,2,7,17
1,2,5,23
1,1,24,22
0,0,0,0
1,2,8,18
1,3,4,20
0,0,0,0
1,1,1,23
1,1,2,24
1,5,18,21
1,1,1,1
0,0,0,0
1,6,6,20
1,1,4,22
1,1,1,2
1,1,1,22
1,3,24,19
0,0,0,0
1,2,11,21
1,8,20,18
1,1,1,20
1,6,17,21
1,1,1,1
1,2,24,19
0,0,0,0
0,0,0,0
0,0,0,0
1,4,31,21
1,2,2,2
0,0,0,0
1,1,26,25
1,1,1,1
1,3,3,24
1,5,18,19
1,1,9,19
1,4,24,23
1,4,15,19
1,2,2,26
0,0,0,0
1,1,4,23
1,1,3,24
1,1,2,20
1,1,1,24
1,2,2,2
1,2,4,19
1,2,6,19
1,7,8,26
0,0,0,0
1,1,2,23
