1.0,0.75,0.5,0.4,0.3,0.2
1,6,4,4,4,4
3,6,5,4,4,4
1,6,5,5,4,4
15,6,4,4,4,4
2,6,5,4,4,4
3,5,4,4,4,4
3,7,5,5,4,4
1,7,5,5,4,4
2,7,5,4,4,4
2,6,4,4,4,4
17,6,5,4,4,4
1,8,5,5,4,4
10,5,4,4,4,3
3,6,5,4,4,4
4,6,4,4,4,4
1,6,5,5,4,4
3,6,5,4,4,4
2,6,5,4,4,4
4,6,4,4,4,4
1,6,5,5,4,4
1,6,5,4,4,4
3,7,5,5,4,4
1,8,5,5,5,4
8,6,5,5,4,4
3,6,5,4,4,4
3,6,5,4,4,4
2,6,5,5,4,4
3,6,4,4,4,4
4,6,5,4,4,4
13,6,5,5,4,4
2,6,5,4,4,4
2,6,5,4,4,4
6,6,4,4,4,3
3,7,5,5,4,4
2,6,4,4,4,4
1,7,5,5,4,4
2,6,4,4,4,4
4,7,5,5,4,4
2,6,5,4,4,4
2,6,5,4,4,4
2,6,4,4,4,4
3,6,4,4,4,4
3,6,5,4,4,4
1,8,6,5,5,5
16,5,4,4,4,4
1,6,5,5,4,4
4,5,5,4,4,4
4,5,4,4,4,4
2,6,5,4,4,4
3,6,4,4,4,4
2,6,4,4,4,4
2,6,4,4,4,4
3,6,5,4,4,4
3,6,5,5,4,4
15,5,5,4,4,4
3,6,5,4,4,4
1,8,5,5,5,4
12,6,4,4,4,4
2,7,5,4,4,4
3,6,5,4,4,4
3,6,5,4,4,4
18,6,4,4,4,4
2,6,4,4,4,4
1,6,5,5,4,4
2,7,5,5,4,4
3,6,5,5,4,4
12,6,5,4,4,4
4,6,4,4,4,4
2,6,5,5,4,4
2,5,4,4,4,4
1,7,5,4,4,4
4,6,4,4,4,4
6,6,5,5,4,4
2,6,5,5,4,4
1,6,4,4,4,4
2,6,5,4,4,4
16,5,4,4,4,4
18,6,4,4,4,4
10,5,4,4,4,4
1,7,5,5,4,4
4,6,5,5,4,4
3,6,5,4,4,4
3,6,5,4,4,4
2,6,5,4,4,4
1,6,5,4,4,4
16,5,4,4,4,4
2,6,5,4,4,4
1,6,5,4,4,4
3,6,4,4,4,4
1,7,5,5,4,4
2,6,5,5,4,4
2,6,4,4,4,4
1,7,5,4,4,4
5,6,5,5,4,4
3,6,5,4,4,4
2,6,5,4,4,4
5,6,4,4,4,4
8,6,4,4,4,4
2,6,4,4,4,4
3,6,5,4,4,4
1,6,4,4,4,4
1,6,4,4,4,4
1,8,5,5,4,4
2,6,5,5,4,4
2,6,5,4,4,4
4,6,5,5,4,4
5,6,5,5,4,4
2,7,5,5,4,4
1,6,5,4,4,4
1,7,5,5,5,5
4,7,5,5,4,4
4,6,5,4,4,4
5,6,5,5,4,4
10,5,4,4,4,3
4,5,4,4,4,3
1,7,5,5,5,4
7,6,4,4,4,4
2,6,5,5,4,4
3,6,4,4,4,4
2,6,5,5,4,4
14,6,5,5,4,4
1,6,5,5,4,4
14,6,5,5,4,4
1,6,5,5,4,4
2,6,5,5,4,4
2,6,5,4,4,4
1,6,5,4,4,4
4,6,5,4,4,4
5,6,5,4,4,4
1,7,5,4,4,4
16,6,5,4,4,4
5,6,5,5,5,5
3,6,5,5,4,4
3,6,5,5,4,4
2,6,5,4,4,4
5,6,5,5,4,4
2,6,4,4,4,4
17,5,4,4,4,4
14,6,4,4,4,4
24,7,5,5,4,4
5,6,5,5,4,4
3,6,5,4,4,4
3,6,5,4,4,4
16,5,5,4,4,4
1,7,5,5,5,4
3,6,4,4,4,4
3,6,5,5,4,4
4,6,5,4,4,4
4,6,5,4,4,4
3,6,5,4,4,4
4,7,6,6,4,4
