0.5,0.4,0.3,0.2
12,11,9,8
12,11,10,8
12,11,10,8
14,12,10,9
13,11,9,9
14,13,10,9
12,11,10,9
11,9,8,7
14,12,10,9
13,11,9,8
16,13,12,9
13,12,10,9
11,11,10,8
14,12,11,10
12,10,9,8
12,12,11,9
14,12,10,9
12,12,10,9
13,11,9,8
14,11,10,10
19,12,11,9
13,10,9,8
13,11,10,9
14,12,10,9
13,12,10,9
13,11,9,8
14,11,10,10
13,11,9,9
12,11,9,9
12,12,10,9
11,11,9,7
14,12,10,8
11,9,9,9
10,9,9,8
11,11,9,9
13,11,9,8
14,13,11,10
15,14,10,9
12,11,9,8
13,12,9,8
12,10,8,8
12,12,9,8
12,10,9,8
13,10,10,8
15,12,10,8
13,10,9,8
13,11,10,8
13,11,10,9
11,11,9,8
0,0,0,0
13,12,10,10
13,11,10,9
12,10,9,9
12,12,10,8
13,11,10,9
15,12,10,9
11,10,9,8
11,10,9,8
14,11,9,9
12,11,9,8
12,10,9,8
11,11,8,8
13,10,9,8
12,11,10,9
12,10,9,8
12,11,10,9
11,10,8,8
11,11,8,8
13,9,9,9
15,12,10,9
12,10,9,8
12,10,10,9
12,11,8,8
12,10,9,9
11,10,9,8
13,11,9,9
12,11,10,8
13,10,9,9
13,10,10,9
12,11,9,9
0,0,0,0
14,13,10,10
14,11,10,9
12,11,10,8
14,12,9,9
13,11,9,8
12,10,8,8
18,15,12,11
15,12,11,10
13,10,9,8
13,11,9,9
13,11,9,9
17,14,12,9
12,10,10,8
13,11,10,9
12,12,9,8
11,9,9,7
13,12,10,9
12,12,10,10
11,10,8,8
11,10,9,7
13,12,10,9
12,11,9,9
12,11,9,8
12,10,8,8
14,12,10,9
13,10,9,9
11,11,9,8
14,13,12,10
11,10,8,8
13,12,10,9
13,10,9,8
13,11,10,9
16,12,11,9
14,12,10,9
12,9,9,8
13,12,9,9
11,11,9,7
14,12,10,8
13,12,9,9
13,11,9,9
12,11,10,9
13,11,9,8
11,10,9,9
14,12,10,9
13,12,10,10
12,11,10,9
11,10,9,7
13,12,11,9
12,11,9,8
12,10,9,9
13,11,10,9
18,15,13,10
12,10,9,9
13,11,9,9
13,12,11,10
12,12,9,9
13,12,11,9
11,10,10,8
13,12,10,9
12,11,9,8
13,11,9,8
12,11,10,9
12,10,9,9
12,11,10,9
15,12,10,9
12,11,10,9
12,11,10,9
13,11,9,9
13,12,10,8
1,1,12,11
12,10,9,8
14,12,11,9
12,10,9,9
12,11,10,9
1,1,12,9
12,11,10,9
13,13,11,8
12,10,9,8
13,10,9,8
11,9,8,7
13,10,9,8
13,12,10,9
12,10,9,8
3,16,14,12
13,10,10,9
11,11,10,9
13,11,10,8
13,11,10,9
13,12,11,9
