1.0,0.75,0.5,0.25
7,736,891,942
9,738,892,942
4,736,891,942
5,737,891,942
2,8,892,942
4,11,891,942
6,20,891,942
7,738,891,942
5,740,891,942
3,3,4,942
7,744,891,942
7,737,891,942
5,736,891,942
6,737,892,943
7,738,891,942
5,736,891,942
3,736,891,942
7,16,891,942
6,19,891,942
6,40,891,942
2,737,891,942
7,738,891,942
6,738,891,942
7,736,891,942
4,736,891,942
5,12,891,942
2,2,2,942
6,736,891,942
5,15,891,942
4,6,891,942
4,14,891,942
7,16,891,942
5,736,891,942
4,9,891,942
6,736,891,942
3,23,891,942
7,736,891,942
6,736,891,942
4,736,891,942
8,738,893,942
3,740,891,942
4,10,891,942
8,751,891,942
8,738,891,942
4,8,891,942
7,18,891,942
5,736,891,942
8,737,891,942
6,744,891,942
6,736,891,942
4,736,891,942
4,736,891,942
6,738,891,942
8,45,891,942
4,737,891,942
6,736,891,942
4,29,891,942
5,19,891,942
5,739,893,943
5,14,891,942
5,737,892,943
4,13,894,942
4,737,892,942
4,7,891,942
6,8,892,942
6,736,891,942
4,736,891,942
7,24,893,942
5,736,891,942
4,4,891,942
2,736,891,942
3,736,891,942
4,738,891,942
4,736,891,942
1,1,1,1
4,739,891,942
4,736,891,942
4,736,891,942
7,737,892,942
3,738,891,942
6,745,891,942
2,2,2,942
2,3,891,942
5,32,891,942
7,736,891,942
4,739,894,943
7,750,891,942
4,739,892,942
4,14,891,942
2,737,891,942
3,20,891,942
5,736,891,942
3,3,893,942
6,742,893,942
6,736,891,942
7,736,891,942
8,737,891,942
4,12,891,942
9,737,891,942
4,739,891,942
9,736,891,942
6,13,891,942
2,737,892,942
4,736,891,942
6,736,891,942
7,736,891,942
8,738,891,942
3,3,891,942
5,736,891,942
7,9,891,942
2,2,891,942
5,740,894,944
2,736,891,942
6,736,891,942
6,736,891,942
7,736,891,942
5,23,891,942
6,736,891,942
3,737,892,942
5,737,892,942
3,3,891,942
2,2,892,943
7,741,892,943
2,4,891,942
5,736,891,942
