1.0,0.75,0.5,0.25
9,997,1000,1000
10,997,1000,1000
5,997,1000,1000
11,997,1000,1000
14,997,1000,1000
9,997,1000,1000
996,997,1000,1000
13,997,1000,1000
12,997,1000,1000
19,997,1000,1000
18,997,1000,1000
15,997,1000,1000
9,997,1000,1000
9,997,1000,1000
996,997,1000,1000
8,997,1000,1000
11,997,1000,1000
14,997,1000,1000
12,997,1000,1000
9,997,1000,1000
16,997,1000,1000
14,997,1000,1000
13,997,1000,1000
17,997,1000,1000
17,997,1000,1000
29,997,1000,1000
16,997,1000,1000
10,997,1000,1000
18,997,1000,1000
16,997,1000,1000
13,997,1000,1000
996,997,1000,1000
25,997,1000,1000
17,997,1000,1000
25,997,1000,1000
10,997,1000,1000
8,997,1000,1000
11,997,1000,1000
5,997,1000,1000
34,997,1000,1000
17,997,1000,1000
21,997,1000,1000
11,997,1000,1000
9,997,1000,1000
15,997,1000,1000
13,997,1000,1000
13,997,1000,1000
8,997,1000,1000
10,997,1000,1000
996,997,1000,1000
8,997,1000,1000
11,997,1000,1000
7,997,1000,1000
23,997,1000,1000
10,997,1000,1000
14,997,1000,1000
11,997,1000,1000
13,997,1000,1000
10,997,1000,1000
996,997,1000,1000
11,997,1000,1000
996,997,1000,1000
996,997,1000,1000
13,997,1000,1000
12,997,1000,1000
19,997,1000,1000
997,998,1000,1000
29,997,1000,1000
19,997,1000,1000
13,997,1000,1000
13,997,1000,1000
18,997,1000,1000
18,997,1000,1000
27,997,1000,1000
13,997,1000,1000
10,997,1000,1000
17,997,1000,1000
19,997,1000,1000
15,997,1000,1000
11,997,1000,1000
17,997,1000,1000
17,997,1000,1000
11,997,1000,1000
11,997,1000,1000
13,997,1000,1000
9,997,1000,1000
13,997,1000,1000
17,997,1000,1000
13,997,1000,1000
27,997,1000,1000
16,997,1000,1000
12,997,1000,1000
996,997,1000,1000
13,997,1000,1000
8,997,1000,1000
14,997,1000,1000
13,997,1000,1000
17,998,1000,1000
17,997,1000,1000
25,997,1000,1000
6,997,1000,1000
17,997,1000,1000
18,997,1000,1000
18,997,1000,1000
8,997,1000,1000
10,997,1000,1000
7,997,1000,1000
12,997,1000,1000
17,997,1000,1000
14,997,1000,1000
8,997,1000,1000
17,997,1000,1000
12,997,1000,1000
15,997,1000,1000
996,997,1000,1000
10,997,1000,1000
8,997,1000,1000
26,997,1000,1000
12,997,1000,1000
13,997,1000,1000
22,997,1000,1000
7,997,1000,1000
9,997,1000,1000
996,997,1000,1000
29,997,1000,1000
9,997,1000,1000
35,997,1000,1000
12,997,1000,1000
10,997,1000,1000
9,997,1000,1000
18,997,1000,1000
10,997,1000,1000
12,997,1000,1000
14,997,1000,1000
9,997,1000,1000
24,997,1000,1000
12,997,1000,1000
15,997,1000,1000
13,997,1000,1000
10,997,1000,1000
9,997,1000,1000
6,997,1000,1000
20,997,1000,1000
18,997,1000,1000
10,997,1000,1000
36,997,1000,1000
15,997,1000,1000
7,997,1000,1000
10,997,1000,1000
20,997,1000,1000
17,997,1000,1000
10,997,1000,1000
16,997,1000,1000
16,997,1000,1000
6,997,1000,1000
996,997,1000,1000
996,997,1000,1000
26,997,1000,1000
16,997,1000,1000
996,997,1000,1000
15,997,1000,1000
8,997,1000,1000
16,997,1000,1000
19,997,1000,1000
996,997,1000,1000
13,997,1000,1000
18,997,1000,1000
16,997,1000,1000
996,997,1000,1000
15,997,1000,1000
26,997,1000,1000
14,997,1000,1000
10,997,1000,1000
997,997,1000,1000
8,997,1000,1000
16,997,1000,1000
9,997,1000,1000
11,997,1000,1000
13,997,1000,1000
13,997,1000,1000
14,997,1000,1000
15,997,1000,1000
15,997,1000,1000
996,997,1000,1000
12,997,1000,1000
7,997,1000,1000
8,997,1000,1000
11,997,1000,1000
9,997,1000,1000
12,997,1000,1000
13,997,1000,1000
19,997,1000,1000
7,997,1000,1000
16,997,1000,1000
14,997,1000,1000
15,997,1000,1000
9,997,1000,1000
19,997,1000,1000
996,997,1000,1000
996,997,1000,1000
16,997,1000,1000
20,997,1000,1000
24,997,1000,1000
10,997,1000,1000
26,997,1000,1000
7,997,1000,1000
996,997,1000,1000
22,997,1000,1000
12,997,1000,1000
7,997,1000,1000
19,997,1000,1000
10,997,1000,1000
12,997,1000,1000
4,997,1000,1000
18,997,1000,1000
10,997,1000,1000
9,997,1000,1000
11,997,1000,1000
10,997,1000,1000
15,997,1000,1000
31,997,1000,1000
14,997,1000,1000
9,997,1000,1000
996,997,1000,1000
9,997,1000,1000
20,997,1000,1000
8,997,1000,1000
11,997,1000,1000
996,997,1000,1000
28,997,1000,1000
5,997,1000,1000
996,997,1000,1000
9,997,1000,1000
9,997,1000,1000
29,997,1000,1000
19,997,1000,1000
996,997,1000,1000
9,997,1000,1000
11,997,1000,1000
8,997,1000,1000
24,997,1000,1000
11,997,1000,1000
996,997,1000,1000
996,997,1000,1000
7,997,1000,1000
17,997,1000,1000
15,997,1000,1000
15,997,1000,1000
9,997,1000,1000
996,997,1000,1000
996,997,1000,1000
12,997,1000,1000
26,997,1000,1000
12,997,1000,1000
996,997,1000,1000
20,997,1000,1000
996,997,1000,1000
5,997,1000,1000
10,997,1000,1000
23,997,1000,1000
12,997,1000,1000
15,997,1000,1000
996,997,1000,1000
8,997,1000,1000
13,997,1000,1000
12,997,1000,1000
7,997,1000,1000
16,997,1000,1000
996,997,1000,1000
9,997,1000,1000
19,997,1000,1000
996,997,1000,1000
14,997,1000,1000
19,997,1000,1000
14,997,1000,1000
13,997,1000,1000
19,997,1000,1000
16,997,1000,1000
12,997,1000,1000
9,997,1000,1000
11,997,1000,1000
8,997,1000,1000
7,997,1000,1000
6,997,1000,1000
996,997,1000,1000
7,997,1000,1000
7,997,1000,1000
22,997,1000,1000
14,997,1000,1000
6,997,1000,1000
15,997,1000,1000
11,998,1000,1000
996,997,1000,1000
996,997,1000,1000
996,997,1000,1000
9,997,1000,1000
25,997,1000,1000
11,997,1000,1000
996,997,1000,1000
10,997,1000,1000
996,997,1000,1000
13,997,1000,1000
996,997,1000,1000
13,997,1000,1000
12,997,1000,1000
996,997,1000,1000
17,997,1000,1000
12,997,1000,1000
10,997,1000,1000
11,997,1000,1000
9,997,1000,1000
996,997,1000,1000
14,997,1000,1000
5,997,1000,1000
13,997,1000,1000
15,997,1000,1000
20,997,1000,1000
20,997,1000,1000
9,997,1000,1000
996,997,1000,1000
23,997,1000,1000
15,997,1000,1000
17,997,1000,1000
25,997,1000,1000
17,997,1000,1000
17,997,1000,1000
996,997,1000,1000
11,997,1000,1000
17,997,1000,1000
30,997,1000,1000
12,997,1000,1000
14,997,1000,1000
6,997,1000,1000
19,997,1000,1000
996,997,1000,1000
996,997,1000,1000
8,997,1000,1000
996,997,1000,1000
11,997,1000,1000
996,997,1000,1000
36,997,1000,1000
13,997,1000,1000
13,997,1000,1000
996,997,1000,1000
6,997,1000,1000
16,997,1000,1000
34,997,1000,1000
15,997,1000,1000
17,997,1000,1000
14,997,1000,1000
996,997,1000,1000
13,997,1000,1000
25,997,1000,1000
996,997,1000,1000
13,997,1000,1000
12,997,1000,1000
9,997,1000,1000
22,997,1000,1000
14,997,1000,1000
15,997,1000,1000
17,997,1000,1000
5,997,1000,1000
10,997,1000,1000
12,997,1000,1000
996,997,1000,1000
8,997,1000,1000
14,997,1000,1000
9,997,1000,1000
15,997,1000,1000
12,997,1000,1000
13,997,1000,1000
4,997,1000,1000
16,997,1000,1000
11,997,1000,1000
996,997,1000,1000
15,997,1000,1000
996,997,1000,1000
19,997,1000,1000
16,997,1000,1000
15,997,1000,1000
14,997,1000,1000
8,997,1000,1000
30,997,1000,1000
12,997,1000,1000
10,997,1000,1000
15,997,1000,1000
11,997,1000,1000
996,997,1000,1000
14,997,1000,1000
16,997,1000,1000
27,997,1000,1000
9,998,1000,1000
16,997,1000,1000
5,997,1000,1000
11,997,1000,1000
15,997,1000,1000
996,997,1000,1000
14,997,1000,1000
20,997,1000,1000
10,997,1000,1000
10,997,1000,1000
18,997,1000,1000
20,997,1000,1000
12,997,1000,1000
19,997,1000,1000
8,997,1000,1000
11,997,1000,1000
13,997,1000,1000
996,997,1000,1000
10,997,1000,1000
16,997,1000,1000
16,997,1000,1000
12,997,1000,1000
996,997,1000,1000
10,997,1000,1000
8,997,1000,1000
17,997,1000,1000
14,997,1000,1000
11,997,1000,1000
997,998,1000,1000
14,997,1000,1000
15,997,1000,1000
996,997,1000,1000
9,997,1000,1000
10,997,1000,1000
12,997,1000,1000
15,997,1000,1000
10,997,1000,1000
996,997,1000,1000
24,997,1000,1000
996,997,1000,1000
17,997,1000,1000
5,997,1000,1000
996,997,1000,1000
21,997,1000,1000
21,997,1000,1000
14,997,1000,1000
16,997,1000,1000
996,997,1000,1000
15,997,1000,1000
12,997,1000,1000
7,997,1000,1000
996,997,1000,1000
28,997,1000,1000
16,997,1000,1000
996,997,1000,1000
11,997,1000,1000
40,997,1000,1000
5,997,1000,1000
17,997,1000,1000
9,997,1000,1000
12,997,1000,1000
8,997,1000,1000
996,997,1000,1000
32,997,1000,1000
17,997,1000,1000
996,997,1000,1000
996,997,1000,1000
8,998,1000,1000
7,997,1000,1000
8,997,1000,1000
23,997,1000,1000
20,997,1000,1000
8,997,1000,1000
7,997,1000,1000
8,997,1000,1000
13,997,1000,1000
22,997,1000,1000
23,997,1000,1000
10,997,1000,1000
27,997,1000,1000
7,997,1000,1000
10,997,1000,1000
14,997,1000,1000
13,997,1000,1000
14,997,1000,1000
18,997,1000,1000
18,997,1000,1000
7,997,1000,1000
996,997,1000,1000
8,997,1000,1000
15,997,1000,1000
10,997,1000,1000
19,997,1000,1000
11,997,1000,1000
19,997,1000,1000
14,997,1000,1000
9,997,1000,1000
20,997,1000,1000
14,997,1000,1000
17,997,1000,1000
20,997,1000,1000
12,997,1000,1000
996,997,1000,1000
12,997,1000,1000
18,997,1000,1000
7,997,1000,1000
10,997,1000,1000
11,997,1000,1000
17,997,1000,1000
10,997,1000,1000
996,997,1000,1000
13,997,1000,1000
13,997,1000,1000
16,997,1000,1000
14,997,1000,1000
16,997,1000,1000
9,997,1000,1000
21,998,1000,1000
14,997,1000,1000
996,997,1000,1000
12,997,1000,1000
23,997,1000,1000
10,997,1000,1000
9,997,1000,1000
6,997,1000,1000
10,997,1000,1000
996,997,1000,1000
21,997,1000,1000
17,997,1000,1000
17,997,1000,1000
996,997,1000,1000
13,997,1000,1000
7,997,1000,1000
29,997,1000,1000
10,997,1000,1000
14,997,1000,1000
8,997,1000,1000
10,997,1000,1000
13,997,1000,1000
12,997,1000,1000
15,997,1000,1000
11,997,1000,1000
13,997,1000,1000
7,997,1000,1000
24,997,1000,1000
10,997,1000,1000
21,997,1000,1000
25,997,1000,1000
7,997,1000,1000
10,997,1000,1000
14,997,1000,1000
996,997,1000,1000
996,997,1000,1000
13,997,1000,1000
14,997,1000,1000
13,998,1000,1000
8,997,1000,1000
996,997,1000,1000
11,997,1000,1000
16,997,1000,1000
10,997,1000,1000
10,997,1000,1000
9,997,1000,1000
12,997,1000,1000
4,997,1000,1000
10,997,1000,1000
996,997,1000,1000
3,997,1000,1000
22,997,1000,1000
996,997,1000,1000
15,997,1000,1000
22,997,1000,1000
13,997,1000,1000
996,997,1000,1000
15,997,1000,1000
25,997,1000,1000
18,997,1000,1000
996,997,1000,1000
9,997,1000,1000
11,997,1000,1000
21,997,1000,1000
27,997,1000,1000
8,997,1000,1000
11,997,1000,1000
996,997,1000,1000
16,997,1000,1000
7,997,1000,1000
15,997,1000,1000
7,997,1000,1000
15,997,1000,1000
24,997,1000,1000
12,997,1000,1000
10,997,1000,1000
18,997,1000,1000
10,997,1000,1000
8,997,1000,1000
15,997,1000,1000
10,997,1000,1000
996,997,1000,1000
16,997,1000,1000
10,997,1000,1000
12,997,1000,1000
20,997,1000,1000
11,997,1000,1000
13,997,1000,1000
5,997,1000,1000
12,997,1000,1000
20,997,1000,1000
6,997,1000,1000
16,997,1000,1000
11,997,1000,1000
11,997,1000,1000
13,997,1000,1000
10,997,1000,1000
996,997,1000,1000
18,997,1000,1000
16,997,1000,1000
996,997,1000,1000
7,997,1000,1000
11,997,1000,1000
9,997,1000,1000
17,997,1000,1000
5,997,1000,1000
13,997,1000,1000
11,997,1000,1000
996,997,1000,1000
34,997,1000,1000
10,997,1000,1000
14,997,1000,1000
13,997,1000,1000
10,997,1000,1000
16,997,1000,1000
996,997,1000,1000
14,997,1000,1000
21,997,1000,1000
12,997,1000,1000
8,997,1000,1000
996,997,1000,1000
996,997,1000,1000
13,997,1000,1000
18,997,1000,1000
7,997,1000,1000
10,997,1000,1000
8,997,1000,1000
14,997,1000,1000
9,997,1000,1000
996,997,1000,1000
12,997,1000,1000
12,997,1000,1000
18,997,1000,1000
10,997,1000,1000
17,997,1000,1000
13,997,1000,1000
20,997,1000,1000
4,997,1000,1000
9,998,1000,1000
20,997,1000,1000
12,997,1000,1000
13,997,1000,1000
996,997,1000,1000
997,998,1000,1000
17,997,1000,1000
6,997,1000,1000
12,997,1000,1000
996,997,1000,1000
16,997,1000,1000
20,997,1000,1000
6,997,1000,1000
11,997,1000,1000
28,997,1000,1000
8,997,1000,1000
10,997,1000,1000
14,997,1000,1000
996,997,1000,1000
6,997,1000,1000
996,997,1000,1000
25,997,1000,1000
11,997,1000,1000
21,997,1000,1000
11,997,1000,1000
12,997,1000,1000
17,997,1000,1000
12,997,1000,1000
6,997,1000,1000
17,997,1000,1000
6,997,1000,1000
9,997,1000,1000
20,997,1000,1000
24,997,1000,1000
5,997,1000,1000
10,997,1000,1000
12,997,1000,1000
996,997,1000,1000
8,997,1000,1000
6,997,1000,1000
11,997,1000,1000
12,997,1000,1000
11,997,1000,1000
13,997,1000,1000
996,997,1000,1000
996,997,1000,1000
14,997,1000,1000
19,997,1000,1000
16,997,1000,1000
996,997,1000,1000
25,997,1000,1000
9,997,1000,1000
996,997,1000,1000
11,997,1000,1000
18,997,1000,1000
8,997,1000,1000
996,997,1000,1000
996,997,1000,1000
13,997,1000,1000
17,997,1000,1000
12,997,1000,1000
996,997,1000,1000
16,997,1000,1000
10,997,1000,1000
17,997,1000,1000
25,997,1000,1000
12,997,1000,1000
14,997,1000,1000
996,997,1000,1000
35,997,1000,1000
5,997,1000,1000
17,997,1000,1000
996,997,1000,1000
7,997,1000,1000
13,997,1000,1000
996,997,1000,1000
20,997,1000,1000
5,997,1000,1000
16,997,1000,1000
18,997,1000,1000
13,997,1000,1000
15,997,1000,1000
6,997,1000,1000
6,997,1000,1000
996,997,1000,1000
13,997,1000,1000
15,997,1000,1000
24,997,1000,1000
17,997,1000,1000
16,997,1000,1000
10,997,1000,1000
9,998,1000,1000
19,997,1000,1000
9,997,1000,1000
996,997,1000,1000
15,997,1000,1000
9,997,1000,1000
8,997,1000,1000
8,997,1000,1000
12,997,1000,1000
996,997,1000,1000
8,997,1000,1000
13,997,1000,1000
996,997,1000,1000
22,997,1000,1000
6,997,1000,1000
5,997,1000,1000
9,997,1000,1000
6,997,1000,1000
15,997,1000,1000
20,997,1000,1000
23,997,1000,1000
13,997,1000,1000
8,997,1000,1000
19,997,1000,1000
996,997,1000,1000
25,997,1000,1000
10,997,1000,1000
996,997,1000,1000
17,997,1000,1000
11,997,1000,1000
10,997,1000,1000
13,997,1000,1000
11,997,1000,1000
17,997,1000,1000
4,997,1000,1000
14,997,1000,1000
10,997,1000,1000
996,997,1000,1000
996,997,1000,1000
13,997,1000,1000
4,997,1000,1000
18,997,1000,1000
16,997,1000,1000
17,997,1000,1000
16,997,1000,1000
14,997,1000,1000
15,997,1000,1000
16,997,1000,1000
14,997,1000,1000
19,997,1000,1000
26,997,1000,1000
996,997,1000,1000
996,997,1000,1000
16,997,1000,1000
12,997,1000,1000
44,997,1000,1000
9,997,1000,1000
11,997,1000,1000
996,997,1000,1000
9,997,1000,1000
21,997,1000,1000
11,997,1000,1000
18,997,1000,1000
20,997,1000,1000
13,997,1000,1000
996,997,1000,1000
12,997,1000,1000
17,997,1000,1000
14,997,1000,1000
8,997,1000,1000
15,997,1000,1000
13,997,1000,1000
997,998,1000,1000
12,997,1000,1000
8,997,1000,1000
17,997,1000,1000
996,997,1000,1000
9,997,1000,1000
19,997,1000,1000
23,997,1000,1000
8,997,1000,1000
10,997,1000,1000
996,997,1000,1000
996,997,1000,1000
25,997,1000,1000
10,997,1000,1000
996,997,1000,1000
16,997,1000,1000
17,997,1000,1000
17,997,1000,1000
16,997,1000,1000
12,997,1000,1000
8,998,1000,1000
15,997,1000,1000
12,997,1000,1000
12,997,1000,1000
20,997,1000,1000
14,997,1000,1000
996,997,1000,1000
996,997,1000,1000
12,997,1000,1000
12,997,1000,1000
9,997,1000,1000
996,997,1000,1000
7,997,1000,1000
16,997,1000,1000
26,997,1000,1000
996,997,1000,1000
9,997,1000,1000
11,997,1000,1000
21,997,1000,1000
6,997,1000,1000
996,997,1000,1000
8,997,1000,1000
9,997,1000,1000
16,997,1000,1000
8,997,1000,1000
7,997,1000,1000
12,997,1000,1000
996,997,1000,1000
19,997,1000,1000
996,997,1000,1000
16,997,1000,1000
14,997,1000,1000
24,997,1000,1000
12,997,1000,1000
16,997,1000,1000
996,997,1000,1000
12,997,1000,1000
19,997,1000,1000
15,997,1000,1000
32,997,1000,1000
34,997,1000,1000
7,997,1000,1000
9,997,1000,1000
20,997,1000,1000
10,997,1000,1000
996,997,1000,1000
5,997,1000,1000
15,997,1000,1000
19,997,1000,1000
28,997,1000,1000
12,997,1000,1000
8,997,1000,1000
14,997,1000,1000
17,997,1000,1000
23,997,1000,1000
9,997,1000,1000
21,997,1000,1000
18,997,1000,1000
14,997,1000,1000
12,997,1000,1000
33,997,1000,1000
12,997,1000,1000
15,997,1000,1000
16,997,1000,1000
25,997,1000,1000
14,997,1000,1000
11,997,1000,1000
9,997,1000,1000
14,997,1000,1000
11,997,1000,1000
11,997,1000,1000
30,997,1000,1000
996,997,1000,1000
18,997,1000,1000
8,997,1000,1000
18,997,1000,1000
5,997,1000,1000
29,997,1000,1000
11,997,1000,1000
996,997,1000,1000
14,997,1000,1000
5,997,1000,1000
14,997,1000,1000
10,997,1000,1000
10,997,1000,1000
10,997,1000,1000
35,997,1000,1000
996,997,1000,1000
8,997,1000,1000
996,997,1000,1000
22,997,1000,1000
11,997,1000,1000
9,997,1000,1000
12,997,1000,1000
17,997,1000,1000
996,997,1000,1000
996,997,1000,1000
18,997,1000,1000
16,997,1000,1000
12,997,1000,1000
16,997,1000,1000
20,997,1000,1000
14,997,1000,1000
11,997,1000,1000
7,997,1000,1000
25,997,1000,1000
12,997,1000,1000
13,997,1000,1000
9,997,1000,1000
12,997,1000,1000
996,997,1000,1000
37,997,1000,1000
13,997,1000,1000
8,997,1000,1000
17,997,1000,1000
996,997,1000,1000
7,997,1000,1000
18,997,1000,1000
996,997,1000,1000
996,997,1000,1000
6,997,1000,1000
17,997,1000,1000
6,997,1000,1000
4,997,1000,1000
16,997,1000,1000
996,997,1000,1000
10,997,1000,1000
16,997,1000,1000
21,997,1000,1000
28,997,1000,1000
15,997,1000,1000
10,997,1000,1000
7,997,1000,1000
12,997,1000,1000
16,997,1000,1000
9,997,1000,1000
11,997,1000,1000
5,997,1000,1000
11,997,1000,1000
12,997,1000,1000
8,997,1000,1000
12,997,1000,1000
12,997,1000,1000
12,997,1000,1000
26,997,1000,1000
17,997,1000,1000
996,997,1000,1000
3,997,1000,1000
996,997,1000,1000
15,997,1000,1000
4,997,1000,1000
6,997,1000,1000
13,997,1000,1000
13,997,1000,1000
18,997,1000,1000
996,997,1000,1000
12,997,1000,1000
11,997,1000,1000
9,997,1000,1000
13,997,1000,1000
17,997,1000,1000
16,997,1000,1000
15,997,1000,1000
15,997,1000,1000
996,997,1000,1000
13,997,1000,1000
10,997,1000,1000
15,997,1000,1000
5,997,1000,1000
8,997,1000,1000
19,997,1000,1000
