1.0,0.75,0.5,0.4,0.3,0.2
1,1,3,15,23,19
1,2,2,2,2,5
1,2,18,27,21,16
1,1,7,14,22,18
0,0,0,0,0,0
1,1,1,1,1,1
1,12,21,22,19,17
1,2,10,32,26,20
1,1,2,2,5,25
1,1,1,1,1,20
1,6,6,6,29,20
1,2,19,20,21,19
1,3,20,21,19,16
0,0,0,0,0,0
1,2,2,23,21,20
1,1,9,26,22,19
1,4,25,24,23,17
0,0,0,0,0,0
1,1,2,3,25,20
1,1,1,1,1,22
1,1,5,26,26,23
1,6,7,22,21,19
1,3,15,21,23,19
1,2,2,2,2,2
1,1,2,2,2,26
1,1,1,1,1,1
1,3,6,23,24,22
1,5,5,5,28,19
0,0,0,0,0,0
1,1,7,7,7,26
1,2,9,9,21,21
1,1,6,13,31,21
1,1,3,4,30,21
1,2,2,2,2,3
1,4,13,13,28,19
1,1,1,1,25,18
1,1,1,25,22,19
1,1,7,7,30,19
0,0,0,0,0,0
0,0,0,0,0,0
1,2,20,23,22,19
1,2,6,27,27,24
1,2,10,32,26,21
1,6,17,23,25,18
1,1,1,13,21,22
1,1,1,1,1,1
1,2,23,19,23,18
1,2,22,29,19,17
0,0,0,0,0,0
1,3,14,24,24,21
1,1,1,1,5,19
1,1,2,15,28,19
1,1,15,18,20,19
1,9,22,23,19,17
0,0,0,0,0,0
1,1,1,1,9,23
0,0,0,0,0,0
1,2,14,20,22,18
1,4,5,30,23,19
1,3,24,19,23,23
0,0,0,0,0,0
1,2,2,2,2,24
1,4,14,26,23,19
1,1,1,1,22,18
1,4,4,4,24,18
1,1,2,2,2,25
1,2,8,8,26,22
1,4,7,24,25,20
1,3,12,12,30,18
1,5,6,6,25,19
1,2,20,23,22,19
1,1,1,2,27,21
0,0,0,0,0,0
1,1,9,9,32,16
1,5,21,27,26,22
1,1,2,5,5,28
1,1,1,2,34,23
1,2,2,2,24,17
0,0,0,0,0,0
1,5,12,24,26,17
1,4,14,17,19,18
1,6,15,15,23,17
1,2,7,14,21,17
1,2,2,25,27,20
1,2,4,24,21,20
1,2,5,18,24,20
1,2,9,34,27,18
1,1,1,1,1,1
1,3,26,32,22,19
1,1,9,9,27,20
1,4,13,13,21,19
0,0,0,0,0,0
1,2,27,30,25,18
1,1,1,1,1,2
1,2,24,17,23,15
1,1,12,23,23,16
1,3,6,23,24,22
1,3,21,27,22,20
1,1,1,1,25,18
1,2,2,8,31,22
1,5,5,5,28,19
1,3,11,33,26,18
1,2,2,2,2,21
1,5,13,13,21,19
0,0,0,0,0,0
0,0,0,0,0,0
1,4,12,38,25,18
1,1,12,12,30,23
1,2,3,16,29,20
0,0,0,0,0,0
1,2,22,24,22,19
1,4,8,33,26,21
0,0,0,0,0,0
1,3,13,30,23,19
1,1,1,1,1,1
1,3,3,27,26,21
1,3,21,24,23,20
0,0,0,0,0,0
1,1,1,1,1,1
0,0,0,0,0,0
1,5,19,25,27,18
1,1,2,15,28,19
1,1,22,23,21,21
1,4,21,22,18,18
0,0,0,0,0,0
1,2,7,8,34,21
1,8,17,22,21,18
1,2,3,4,30,23
1,3,24,19,21,20
1,2,10,32,25,17
1,4,13,13,21,19
1,1,1,1,29,21
1,1,2,2,28,21
1,2,11,36,27,18
1,2,2,2,31,22
1,1,1,1,1,1
1,1,1,1,1,1
1,2,8,8,26,19
1,3,7,26,22,21
0,0,0,0,0,0
1,6,18,19,21,18
1,5,15,27,24,18
1,3,10,37,30,21
1,5,16,22,24,17
0,0,0,0,0,0
1,1,1,1,1,1
1,1,1,1,1,1
1,1,3,3,3,3
1,1,1,1,2,2
1,2,5,29,18,17
1,2,14,28,24,19
1,1,7,14,22,18
0,0,0,0,0,0
1,3,5,25,27,21
0,0,0,0,0,0
1,1,1,1,1,1
1,2,3,4,30,23
1,2,4,4,4,5
1,3,6,31,24,18
1,1,6,12,22,20
1,1,1,1,3,6
1,1,5,5,20,19
0,0,0,0,0,0
1,1,2,29,20,22
1,1,1,1,1,1
1,5,14,22,20,19
1,2,17,21,21,17
1,5,16,17,19,18
1,1,2,2,6,29
1,3,6,19,27,21
0,0,0,0,0,0
1,2,2,23,25,18
1,2,3,3,3,26
1,1,1,1,27,20
1,8,17,23,22,18
0,0,0,0,0,0
1,1,4,4,25,20
1,2,12,29,22,18
0,0,0,0,0,0
1,2,2,2,2,22
1,3,11,11,29,22
1,1,8,8,29,23
1,1,1,7,30,21
1,1,3,16,24,25
1,1,1,1,1,1
0,0,0,0,0,0
1,2,3,30,21,23
1,1,3,3,3,3
0,0,0,0,0,0
1,2,23,18,22,19
1,1,6,6,25,22
1,2,10,32,25,17
0,0,0,0,0,0
1,1,11,36,29,20
1,1,2,2,3,22
1,1,1,1,1,25
1,3,4,17,30,21
1,2,5,26,23,20
1,1,11,26,24,19
1,5,16,22,19,17
1,1,2,3,25,23
1,4,4,29,28,20
1,1,3,3,3,4
1,1,4,4,29,21
1,2,3,15,23,19
1,2,3,3,22,17
1,2,9,9,9,22
1,1,1,30,26,21
1,5,6,7,28,24
1,1,18,24,26,19
1,1,9,9,27,20
1,5,9,22,24,17
1,4,5,5,24,19
1,1,1,30,26,21
