1.0,0.75,0.5,0.25
0,0,0,0
1,3,15,20
1,1,7,22
0,0,0,0
1,3,12,20
0,0,0,0
1,1,1,25
1,2,2,21
1,4,4,19
1,4,16,21
1,1,1,28
1,3,6,23
1,1,1,2
1,1,1,24
1,3,6,20
0,0,0,0
1,1,10,23
1,1,2,24
1,1,3,22
1,2,3,26
1,2,6,27
1,1,1,1
1,2,4,19
1,5,17,22
1,5,17,21
1,2,2,17
1,2,2,22
1,1,2,23
1,1,1,29
0,0,0,0
0,0,0,0
1,1,1,4
1,2,5,27
0,0,0,0
1,1,9,25
1,2,6,21
1,1,1,1
0,0,0,0
1,1,1,21
1,2,2,3
1,2,2,24
1,1,16,25
1,1,8,23
1,2,2,2
1,3,9,21
1,3,8,20
1,1,3,22
1,2,4,21
1,2,11,21
2,6,6,21
1,1,1,1
0,0,0,0
1,1,1,27
0,0,0,0
1,2,5,26
1,4,13,20
1,2,16,21
1,1,12,25
1,1,13,21
1,1,14,20
0,0,0,0
0,0,0,0
1,3,14,25
1,2,5,26
0,0,0,0
1,1,1,23
1,1,3,3
1,2,2,28
1,2,4,21
0,0,0,0
1,1,2,22
1,2,3,25
1,2,15,19
1,1,1,23
1,3,3,24
1,1,4,23
1,1,1,1
1,3,3,18
1,2,2,25
1,4,15,20
1,1,1,25
1,2,2,21
1,2,2,26
1,1,2,26
1,2,7,24
1,1,1,1
1,1,2,22
1,1,2,3
0,0,0,0
1,5,10,21
1,2,8,21
1,1,11,18
1,1,14,20
1,3,6,22
1,1,4,25
0,0,0,0
1,3,17,28
0,0,0,0
1,2,2,25
1,1,1,24
1,1,3,25
1,1,1,29
1,1,10,23
0,0,0,0
1,1,2,23
1,3,3,17
1,2,16,21
1,7,7,22
1,2,2,25
1,2,3,25
1,1,1,29
0,0,0,0
1,1,1,1
1,1,1,27
1,2,12,23
1,1,13,23
1,3,5,18
0,0,0,0
1,2,10,22
1,1,3,24
0,0,0,0
1,1,14,20
1,1,1,1
0,0,0,0
1,2,2,2
1,1,1,1
1,1,5,22
1,1,1,23
1,1,1,1
1,3,8,24
1,2,2,24
1,3,3,24
1,4,16,21
1,2,2,26
1,1,5,20
1,3,17,22
1,5,17,21
1,2,2,23
1,2,2,21
1,1,1,29
1,2,8,23
0,0,0,0
1,3,3,18
1,4,9,20
1,2,13,19
1,4,16,21
1,5,14,24
1,1,3,26
1,1,4,22
1,1,3,3
1,4,16,19
0,0,0,0
1,3,6,22
1,3,3,24
1,2,11,19
0,0,0,0
1,1,1,28
1,1,2,5
1,2,12,23
0,0,0,0
1,3,6,21
1,3,3,3
0,0,0,0
1,2,3,24
1,4,18,22
1,4,15,19
1,4,10,21
1,2,2,24
1,3,26,17
1,1,1,1
1,2,5,26
1,1,1,2
0,0,0,0
1,2,2,23
1,2,8,23
1,3,6,21
0,0,0,0
1,2,2,20
1,2,16,26
1,1,2,24
0,0,0,0
1,1,3,5
0,0,0,0
0,0,0,0
1,3,17,21
0,0,0,0
1,3,10,24
1,2,3,25
1,2,2,25
1,2,2,23
1,1,1,1
1,3,3,27
0,0,0,0
1,2,2,2
0,0,0,0
1,3,14,21
1,1,14,20
0,0,0,0
1,2,4,21
1,2,8,20
1,3,4,24
0,0,0,0
1,2,15,19
1,2,13,22
1,1,25,20
0,0,0,0
1,2,3,25
0,0,0,0
1,1,15,25
0,0,0,0
1,1,1,1
1,2,2,24
1,1,17,23
1,1,1,1
1,1,6,25
0,0,0,0
1,1,1,26
1,2,2,21
1,2,6,22
1,2,3,23
1,2,6,24
1,1,1,8
0,0,0,0
0,0,0,0
1,1,1,20
0,0,0,0
1,2,4,22
1,2,2,3
1,1,1,2
0,0,0,0
1,1,1,1
1,2,3,21
1,1,4,27
1,3,17,21
1,4,7,22
0,0,0,0
1,2,6,21
1,2,3,30
1,2,4,21
0,0,0,0
1,1,1,1
1,3,3,18
1,4,16,20
1,1,1,3
1,8,6,20
1,2,4,17
0,0,0,0
1,3,5,22
1,5,5,25
0,0,0,0
1,2,13,20
1,2,2,22
1,2,7,24
1,2,2,2
1,1,2,25
1,2,5,22
1,1,1,22
1,2,4,23
0,0,0,0
1,3,17,21
0,0,0,0
1,1,2,24
1,1,1,28
0,0,0,0
1,2,4,7
1,1,5,23
1,2,8,23
0,0,0,0
0,0,0,0
1,1,18,22
1,3,5,21
1,2,5,6
1,1,2,27
0,0,0,0
1,2,2,2
1,5,17,21
1,3,3,20
0,0,0,0
0,0,0,0
0,0,0,0
1,2,2,9
1,1,2,25
0,0,0,0
1,3,3,19
1,4,4,20
1,3,3,25
1,3,3,3
1,1,1,25
1,6,15,22
1,6,12,21
1,1,2,3
1,3,13,20
0,0,0,0
1,1,4,21
1,2,2,31
1,1,1,20
1,2,3,23
1,2,3,22
1,4,18,19
1,2,9,23
1,3,14,19
1,2,2,26
1,3,17,21
1,3,3,26
0,0,0,0
1,3,3,29
1,1,1,1
0,0,0,0
0,0,0,0
1,2,17,20
1,1,3,3
1,1,2,24
1,1,3,25
0,0,0,0
1,2,2,26
1,1,2,25
1,2,2,2
1,1,3,24
1,1,13,22
1,2,5,25
1,2,5,20
1,1,2,27
1,1,1,4
1,1,1,1
1,1,1,1
1,2,11,22
1,2,2,2
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,3
0,0,0,0
0,0,0,0
0,0,0,0
1,1,4,26
1,3,10,19
1,3,5,23
1,2,8,23
0,0,0,0
1,3,17,26
0,0,0,0
1,5,16,23
1,4,4,22
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
1,2,15,22
1,1,1,29
1,3,4,21
0,0,0,0
1,1,1,5
1,1,1,1
1,2,3,19
1,2,2,29
1,1,3,27
0,0,0,0
1,3,17,20
0,0,0,0
0,0,0,0
1,3,9,20
0,0,0,0
1,1,2,3
1,1,1,1
1,1,1,2
0,0,0,0
1,4,13,18
1,1,1,2
1,1,1,1
1,1,1,29
1,2,8,21
1,1,1,1
1,3,3,18
1,2,2,26
1,1,1,23
1,3,18,19
1,2,2,25
1,5,12,21
1,1,2,23
1,2,6,22
1,3,3,29
1,1,18,28
1,1,1,2
0,0,0,0
1,1,1,1
0,0,0,0
1,4,16,18
1,2,2,25
1,1,1,23
1,3,14,21
1,1,4,5
1,1,1,23
0,0,0,0
1,1,3,23
0,0,0,0
0,0,0,0
1,1,1,3
1,1,1,32
1,3,3,23
1,2,3,27
1,1,4,27
1,5,12,19
0,0,0,0
1,3,5,22
1,2,5,26
1,3,15,20
1,1,3,27
1,2,2,2
1,2,5,22
1,1,18,19
1,2,11,24
1,3,3,19
0,0,0,0
1,4,16,21
0,0,0,0
1,1,1,23
0,0,0,0
1,2,14,21
0,0,0,0
1,7,7,20
1,2,3,25
0,0,0,0
1,4,4,20
0,0,0,0
1,4,4,19
1,2,14,21
1,2,2,26
1,1,9,25
0,0,0,0
1,1,1,1
1,2,18,23
0,0,0,0
1,1,12,20
2,3,3,26
1,1,5,18
1,4,15,24
1,1,6,21
1,1,1,1
1,1,3,26
1,1,15,22
0,0,0,0
1,1,1,1
0,0,0,0
1,2,13,23
1,1,3,20
1,3,3,24
0,0,0,0
1,2,2,26
0,0,0,0
1,3,14,22
0,0,0,0
1,2,5,22
1,1,2,25
1,1,14,24
1,2,16,26
1,2,2,29
1,1,1,6
1,2,2,4
0,0,0,0
1,1,1,33
1,2,4,27
1,1,15,25
1,2,13,25
1,4,10,21
1,1,2,2
1,4,9,20
1,1,1,24
0,0,0,0
0,0,0,0
1,1,16,23
1,4,7,21
1,1,2,2
1,1,5,22
1,1,1,23
1,3,3,27
1,3,3,3
1,1,1,2
0,0,0,0
1,5,5,26
1,4,11,22
1,1,1,3
0,0,0,0
1,1,1,27
0,0,0,0
1,1,15,26
1,3,12,20
1,1,1,26
1,1,1,33
1,2,2,28
0,0,0,0
1,3,10,21
0,0,0,0
1,2,2,25
0,0,0,0
1,1,2,25
0,0,0,0
0,0,0,0
1,2,8,19
1,8,13,19
1,2,9,21
1,3,3,18
0,0,0,0
1,4,13,20
1,1,1,1
1,4,8,20
0,0,0,0
1,2,5,22
1,1,1,25
1,3,14,25
0,0,0,0
