0.5,0.4,0.3,0.2
10,19,26,18
1,1,1,1
2,2,27,22
4,15,27,22
2,2,30,22
7,6,49,23
3,3,3,3
0,0,0,0
0,0,0,0
13,44,25,17
2,2,46,24
0,0,0,0
3,15,27,20
11,22,22,20
6,12,24,20
17,24,26,21
4,18,22,20
8,20,27,19
8,9,22,27
2,2,26,20
15,18,24,20
6,15,35,23
1,1,1,2
4,4,24,20
1,1,1,1
7,21,26,21
11,37,25,19
8,19,35,19
0,0,0,0
2,2,7,7
0,0,0,0
10,39,28,18
5,10,15,22
6,11,36,22
1,1,1,22
2,2,5,21
1,4,4,27
4,8,34,28
4,15,24,21
0,0,0,0
13,36,27,19
0,0,0,0
3,3,3,27
2,2,2,28
3,19,24,19
1,1,1,1
7,47,25,20
6,26,24,18
1,1,1,1
7,12,17,20
7,16,37,23
2,2,2,22
1,1,1,23
6,7,20,25
2,2,2,2
11,18,23,20
3,4,27,22
0,0,0,0
10,39,28,18
5,43,24,18
4,25,31,21
3,13,40,21
0,0,0,0
11,18,21,18
9,42,28,20
4,4,29,23
0,0,0,0
0,0,0,0
2,2,2,2
1,1,49,25
13,17,21,20
2,18,23,18
9,29,34,21
0,0,0,0
0,0,0,0
0,0,0,0
5,6,19,24
4,7,35,18
3,18,31,21
5,28,23,20
2,2,2,2
6,20,33,22
3,6,35,22
5,24,30,23
0,0,0,0
1,1,1,2
2,2,3,3
1,1,1,1
8,16,34,23
6,45,31,20
5,19,24,19
0,0,0,0
4,5,18,23
3,6,28,20
4,9,14,21
4,13,40,22
0,0,0,0
4,5,8,22
0,0,0,0
10,20,25,19
2,2,2,2
6,21,30,21
2,22,35,24
8,22,27,22
1,1,1,23
0,0,0,0
1,1,2,24
1,1,1,1
5,35,25,17
6,20,33,22
6,46,27,22
0,0,0,0
0,0,0,0
6,44,29,22
10,11,25,22
4,4,4,4
0,0,0,0
9,15,27,21
5,14,35,21
10,11,21,18
2,2,2,24
0,0,0,0
6,6,6,23
7,21,34,23
2,2,5,21
6,16,29,19
1,4,4,20
11,22,22,20
3,3,27,18
0,0,0,0
5,6,11,23
2,2,2,2
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,2,2,2
3,16,26,21
2,2,2,23
0,0,0,0
12,22,27,18
0,0,0,0
0,0,0,0
4,10,21,18
2,24,33,22
1,1,1,1
6,46,24,19
2,2,2,26
7,9,31,21
0,0,0,0
5,4,9,23
1,1,1,1
6,15,27,20
5,5,5,22
2,2,5,5
13,13,22,17
3,17,30,21
1,1,1,23
1,1,1,1
1,1,4,4
2,22,28,19
15,25,29,19
4,25,31,22
6,7,12,24
6,20,25,20
9,10,37,23
2,2,2,2
2,2,2,2
12,23,23,18
5,15,34,23
1,1,1,2
3,14,41,23
0,0,0,0
4,15,42,24
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
8,43,32,20
4,15,26,20
7,16,37,23
12,30,25,19
0,0,0,0
5,6,19,24
4,8,13,19
0,0,0,0
6,7,10,24
12,15,25,18
1,9,28,20
10,11,38,20
5,43,22,19
5,43,32,21
10,21,21,18
3,17,21,19
5,43,32,21
0,0,0,0
0,0,0,0
11,23,24,17
7,21,29,20
6,11,16,27
9,30,22,18
1,2,2,22
5,5,10,24
1,1,4,30
0,0,0,0
3,4,9,32
6,22,27,19
5,20,29,20
0,0,0,0
3,6,35,22
1,1,3,3
4,4,4,4
5,27,29,21
2,4,32,17
8,13,18,29
9,32,27,19
2,17,31,21
2,19,24,19
3,3,3,20
2,3,33,22
2,3,7,26
0,0,0,0
0,0,0,0
2,2,2,24
10,15,23,18
1,4,28,19
8,9,14,26
4,13,34,21
0,0,0,0
2,24,37,24
0,0,0,0
0,0,0,0
3,3,22,19
6,7,20,25
0,0,0,0
2,2,2,22
4,24,33,24
0,0,0,0
2,5,29,20
0,0,0,0
7,12,36,19
0,0,0,0
16,40,30,19
8,23,26,17
7,23,29,21
5,16,28,22
2,7,33,27
14,17,23,20
1,1,1,1
0,0,0,0
4,42,31,20
3,3,3,3
5,14,34,22
5,11,23,19
3,25,38,25
2,3,3,3
0,0,0,0
1,12,39,21
1,2,28,20
3,14,41,23
6,24,28,20
6,44,31,20
1,2,5,5
4,4,5,5
5,14,35,21
3,3,3,26
3,19,24,19
6,7,20,25
9,10,28,21
0,0,0,0
3,22,28,21
0,0,0,0
4,4,4,21
0,0,0,0
1,1,1,23
1,1,1,22
10,20,25,19
10,11,38,20
1,1,1,1
3,9,28,19
5,43,27,20
14,36,29,17
12,35,26,18
1,2,2,2
1,1,1,26
0,0,0,0
5,10,15,26
11,16,26,19
5,5,51,23
0,0,0,0
0,0,0,0
10,17,20,18
6,16,30,22
0,0,0,0
0,0,0,0
7,13,26,17
0,0,0,0
5,24,33,24
7,18,30,21
9,19,25,18
1,6,6,20
12,22,28,21
4,4,26,21
0,0,0,0
2,24,37,24
11,21,27,20
3,23,32,23
0,0,0,0
12,37,25,17
6,7,28,21
0,0,0,0
3,8,9,22
5,6,9,23
0,0,0,0
10,11,38,20
4,4,16,22
8,9,14,26
2,2,2,2
3,3,3,3
7,23,25,17
11,22,25,22
17,20,23,20
8,28,33,20
3,22,28,21
2,2,2,2
3,5,5,24
2,2,2,2
0,0,0,0
2,17,30,20
6,6,6,22
16,42,26,20
5,19,23,21
12,35,26,18
0,0,0,0
4,4,4,25
0,0,0,0
0,0,0,0
2,7,7,21
6,7,26,20
1,1,1,25
4,20,22,19
2,3,8,31
7,17,36,24
6,17,27,19
5,38,27,17
5,5,5,22
3,3,3,3
4,4,4,4
1,1,1,24
4,20,25,20
1,1,1,1
3,5,34,21
0,0,0,0
16,36,25,17
3,3,28,24
6,46,27,22
6,15,36,22
1,8,8,22
7,21,26,21
3,4,9,32
9,21,21,18
5,5,30,21
4,4,4,21
0,0,0,0
1,1,1,1
2,6,11,22
12,43,24,17
6,11,16,27
4,7,27,22
5,19,24,19
14,24,30,23
5,38,27,16
1,1,1,1
2,2,26,22
8,20,23,20
2,2,2,18
3,3,47,25
1,1,2,2
4,9,14,25
6,44,33,22
3,3,8,23
0,0,0,0
7,16,28,19
12,19,24,17
6,16,35,24
2,6,6,20
1,4,32,22
1,1,26,21
3,3,4,4
2,37,26,18
4,4,28,23
0,0,0,0
14,17,23,19
3,3,3,3
6,20,25,20
9,10,24,21
4,27,22,19
11,23,25,18
2,2,2,2
6,44,33,22
4,9,14,25
9,10,37,24
8,22,25,18
2,3,3,3
6,12,30,21
0,0,0,0
2,42,23,17
2,3,6,29
0,0,0,0
6,14,37,20
5,38,26,21
12,22,28,21
13,20,23,19
4,17,22,18
1,1,15,22
14,35,24,20
3,18,31,18
0,0,0,0
2,2,2,26
1,14,26,22
4,4,26,21
13,35,28,16
1,1,1,26
1,1,1,1
3,7,33,27
6,23,29,21
2,4,28,21
5,16,28,23
1,1,1,1
5,10,15,21
1,1,1,1
3,5,5,29
17,43,27,21
5,21,23,18
1,12,39,21
1,1,1,1
10,33,28,19
10,20,20,17
7,13,25,19
1,1,26,21
0,0,0,0
3,19,24,19
2,2,5,28
5,14,29,20
4,10,29,20
7,9,39,21
5,43,32,21
5,10,15,23
6,12,24,20
1,1,6,29
0,0,0,0
0,0,0,0
2,3,29,21
2,2,2,24
0,0,0,0
4,4,16,22
10,11,38,20
5,43,32,18
0,0,0,0
1,1,1,1
1,1,1,1
4,11,23,19
2,13,25,21
2,2,2,26
2,23,29,20
15,18,24,20
0,0,0,0
7,17,23,20
1,1,1,26
3,3,3,3
6,7,36,21
0,0,0,0
1,3,48,23
15,35,30,17
4,17,20,17
4,4,7,21
0,0,0,0
2,3,3,28
1,1,1,25
2,12,23,19
7,21,34,23
0,0,0,0
5,16,28,23
7,7,7,24
0,0,0,0
3,25,38,23
5,6,9,23
0,0,0,0
13,23,29,22
10,20,26,19
0,0,0,0
1,1,1,1
3,3,7,26
2,5,5,28
7,18,45,23
8,10,40,20
0,0,0,0
0,0,0,0
7,16,22,18
9,20,47,21
3,4,7,30
1,4,4,26
11,20,27,19
6,7,10,24
0,0,0,0
5,11,23,19
3,3,3,25
5,24,30,23
3,3,29,23
1,1,1,1
9,39,23,18
7,47,36,21
1,23,29,22
7,35,23,16
3,3,25,22
7,42,32,19
5,5,5,22
2,2,2,24
1,1,1,25
2,17,31,22
7,6,11,25
1,1,2,2
2,4,4,24
3,3,27,23
13,20,23,18
0,0,0,0
9,31,27,19
0,0,0,0
3,3,3,26
2,5,5,20
1,1,3,3
1,1,7,31
3,4,4,29
1,1,1,23
1,6,11,25
1,1,1,1
5,5,5,26
9,38,27,17
9,42,31,20
2,2,5,22
10,21,37,19
13,36,27,19
6,39,28,18
2,10,29,18
5,43,28,20
3,3,6,19
5,14,26,22
1,1,1,1
0,0,0,0
1,1,1,25
2,2,7,30
3,3,3,19
7,18,45,27
3,25,38,23
0,0,0,0
11,11,25,20
0,0,0,0
2,2,2,2
3,3,8,21
4,7,48,24
9,45,30,19
4,6,6,30
13,16,22,19
1,1,1,1
7,12,17,28
0,0,0,0
4,5,10,33
7,47,36,21
3,6,6,6
12,19,24,18
7,40,29,19
4,20,23,20
5,26,32,22
12,15,23,20
1,1,1,1
0,0,0,0
1,7,7,21
5,5,35,21
1,1,1,1
8,14,26,20
2,10,29,21
4,22,28,20
1,1,1,22
7,20,25,20
6,26,32,21
5,6,9,23
2,2,2,2
9,11,41,22
2,5,5,5
10,21,37,21
7,8,13,25
0,0,0,0
1,6,6,19
5,11,22,18
2,7,33,27
3,3,28,22
8,41,30,19
3,3,3,25
3,4,4,25
5,21,23,20
3,4,17,22
8,22,35,22
5,38,27,17
2,2,2,2
7,18,32,21
0,0,0,0
11,29,21,18
3,3,3,3
3,3,16,21
14,24,30,23
7,47,26,19
0,0,0,0
0,0,0,0
16,25,30,20
10,20,26,19
4,42,31,20
18,44,28,19
6,17,24,19
15,18,24,20
0,0,0,0
4,9,31,21
8,17,22,20
0,0,0,0
3,12,24,20
11,18,23,19
1,3,3,23
3,3,34,23
1,1,2,2
0,0,0,0
5,23,29,19
9,20,36,20
0,0,0,0
16,19,25,21
14,23,28,18
4,4,25,21
0,0,0,0
0,0,0,0
8,41,30,19
3,3,3,24
0,0,0,0
7,47,26,23
0,0,0,0
0,0,0,0
0,0,0,0
6,20,25,20
3,19,24,19
2,2,30,20
2,2,2,26
2,7,7,20
2,2,2,26
12,14,26,21
3,4,9,23
4,15,42,24
0,0,0,0
0,0,0,0
8,23,36,23
7,40,29,18
2,18,23,18
0,0,0,0
0,0,0,0
0,0,0,0
11,11,25,21
1,1,2,2
2,3,3,28
1,1,5,23
8,29,23,19
6,11,16,27
3,19,22,18
1,1,6,6
6,7,12,24
1,1,1,1
3,22,35,24
0,0,0,0
7,14,23,18
1,1,1,1
11,34,20,16
2,2,33,22
11,34,25,17
12,21,28,20
0,0,0,0
1,1,2,2
0,0,0,0
16,19,25,21
6,17,44,23
0,0,0,0
12,22,28,21
5,46,25,19
4,18,23,18
1,1,1,21
2,10,29,21
7,22,31,22
0,0,0,0
7,31,22,15
6,17,29,24
0,0,0,0
3,3,3,3
1,1,6,29
5,16,21,18
1,2,2,27
1,1,1,26
3,4,24,18
0,0,0,0
6,27,25,20
0,0,0,0
2,2,2,2
0,0,0,0
1,1,32,21
2,5,46,24
3,6,47,23
1,1,1,1
3,17,22,19
12,35,26,18
1,6,6,20
2,2,4,4
3,3,3,3
7,21,26,21
14,24,30,20
6,5,10,24
0,0,0,0
2,17,27,19
0,0,0,0
6,38,28,17
14,24,30,23
5,18,23,18
13,16,26,19
10,11,38,20
1,6,11,25
2,2,3,3
1,1,1,1
6,11,50,23
2,2,27,23
1,1,1,2
12,23,23,19
0,0,0,0
4,4,5,5
11,12,31,20
0,0,0,0
3,24,30,21
1,1,1,1
7,18,30,24
5,5,5,22
0,0,0,0
2,2,2,2
6,20,25,19
5,43,32,21
3,12,39,21
3,15,36,22
0,0,0,0
3,19,24,19
6,46,27,22
9,10,37,24
5,20,24,20
13,36,27,19
9,10,30,19
5,24,30,23
4,4,30,21
14,26,21,18
1,29,27,20
6,39,27,22
3,4,4,22
6,15,29,21
7,8,21,22
5,28,22,17
4,18,22,20
0,0,0,0
4,18,23,20
0,0,0,0
1,1,1,1
3,4,4,4
0,0,0,0
6,17,29,24
13,24,24,18
14,34,29,16
0,0,0,0
8,18,24,19
3,3,29,19
3,4,34,23
0,0,0,0
5,43,32,21
2,7,12,23
6,6,6,23
6,13,25,21
2,2,2,2
0,0,0,0
2,2,50,26
0,0,0,0
1,1,1,1
5,41,25,20
1,1,2,2
10,21,27,20
2,2,7,30
1,1,26,22
