resistance,metric,max_level,avg_level
0.2,5000.0,1.0,0.19997727999999612
0.3,5000.0,1.0,0.19997727999999612
0.4,5000.0,1.0,0.19997727999999612
0.5,5000.0,1.0,0.19997727999999612
0.6,5000.0,1.0,0.19997727999999612
0.7,4000.1136,1.0,0.19997727999999612
0.8,4000.1136,1.0,0.19997727999999612
