resistance,metric,max_level,avg_level
0.2,1000.0,1.0,0.30000200000000016
0.3,1000.0,1.0,0.30000200000000016
0.4,1000.0,1.0,0.30000200000000016
0.5,983.004,2.7268,0.6308452000000008
0.6,699.998,1.0,0.30000200000000016
0.7,699.998,1.0,0.30000200000000016
0.8,699.998,1.0,0.30000200000000016
