,realization,node,resistance,metric,max_level,avg_level
0,0,3023,0.2,10000,1,0.3057
1,0,3023,0.3,10000,1,0.3057
2,0,3023,0.4,10000,1,0.3057
3,0,3023,0.5,6944,2,0.5156
4,0,3023,0.6,6943,1,0.3057
5,0,3023,0.7,6943,1,0.3057
6,0,3023,0.8,6943,1,0.3057
7,0,1569,0.2,10000,1,0.2921
8,0,1569,0.3,10000,1,0.2921
9,0,1569,0.4,10000,1,0.2921
10,0,1569,0.5,10000,2,0.5494
11,0,1569,0.6,7079,1,0.2921
12,0,1569,0.7,7079,1,0.2921
13,0,1569,0.8,7079,1,0.2921
14,0,6123,0.2,10000,1,0.3025
15,0,6123,0.3,10000,1,0.3025
16,0,6123,0.4,10000,1,0.3025
17,0,6123,0.5,6978,2,0.5968
18,0,6123,0.6,6975,1,0.3025
19,0,6123,0.7,6975,1,0.3025
20,0,6123,0.8,6975,1,0.3025
21,0,9268,0.2,10000,1,0.2991
22,0,9268,0.3,10000,1,0.2991
23,0,9268,0.4,10000,1,0.2991
24,0,9268,0.5,10000,5,1.1769
25,0,9268,0.6,7009,1,0.2991
26,0,9268,0.7,7009,1,0.2991
27,0,9268,0.8,7009,1,0.2991
28,0,7381,0.2,10000,1,0.3046
29,0,7381,0.3,10000,1,0.3046
30,0,7381,0.4,10000,1,0.3046
31,0,7381,0.5,6955,2,0.5223
32,0,7381,0.6,6954,1,0.3046
33,0,7381,0.7,6954,1,0.3046
34,0,7381,0.8,6954,1,0.3046
35,0,7528,0.2,10000,1,0.2974
36,0,7528,0.3,10000,1,0.2974
37,0,7528,0.4,10000,1,0.2974
38,0,7528,0.5,10000,3,0.849
39,0,7528,0.6,7026,1,0.2974
40,0,7528,0.7,7026,1,0.2974
41,0,7528,0.8,7026,1,0.2974
42,0,8112,0.2,10000,1,0.2991
43,0,8112,0.3,10000,1,0.2991
44,0,8112,0.4,10000,1,0.2991
45,0,8112,0.5,10000,4,1.1295
46,0,8112,0.6,7009,1,0.2991
47,0,8112,0.7,7009,1,0.2991
48,0,8112,0.8,7009,1,0.2991
49,0,976,0.2,10000,1,0.2933
50,0,976,0.3,10000,1,0.2933
51,0,976,0.4,10000,1,0.2933
52,0,976,0.5,10000,2,0.5575
53,0,976,0.6,7067,1,0.2933
54,0,976,0.7,7067,1,0.2933
55,0,976,0.8,7067,1,0.2933
56,0,2681,0.2,10000,1,0.2983
57,0,2681,0.3,10000,1,0.2983
58,0,2681,0.4,10000,1,0.2983
59,0,2681,0.5,10000,4,0.9486
60,0,2681,0.6,7017,1,0.2983
61,0,2681,0.7,7017,1,0.2983
62,0,2681,0.8,7017,1,0.2983
63,0,2731,0.2,10000,1,0.2962
64,0,2731,0.3,10000,1,0.2962
65,0,2731,0.4,10000,1,0.2962
66,0,2731,0.5,10000,3,0.7745
67,0,2731,0.6,7038,1,0.2962
68,0,2731,0.7,7038,1,0.2962
69,0,2731,0.8,7038,1,0.2962
