resistance,node,metric,max_level,avg_level
0.2,3,5000.0,1.0,0.1984560000000001
0.2,7,5000.0,1.0,0.19991200000000006
0.2,9,5000.0,1.0,0.19937600000000003
0.2,15,5000.0,1.0,0.19852799999999998
0.2,16,5000.0,1.0,0.20043200000000003
0.2,27,5000.0,1.0,0.19826399999999997
0.2,28,5000.0,1.0,0.19919599999999998
0.2,30,5000.0,1.0,0.20146000000000006
0.2,31,5000.0,1.0,0.19987199999999997
0.2,42,5000.0,1.0,0.200068
0.2,45,5000.0,1.0,0.20040799999999998
0.2,49,5000.0,1.0,0.19924399999999998
0.2,53,5000.0,1.0,0.20053200000000002
0.2,58,5000.0,1.0,0.20009600000000002
0.2,76,5000.0,1.0,0.20036799999999994
0.2,77,5000.0,1.0,0.19865200000000002
0.2,84,5000.0,1.0,0.20115599999999997
0.2,85,5000.0,1.0,0.199528
0.2,86,5000.0,1.0,0.20029599999999995
0.2,92,5000.0,1.0,0.20075199999999999
0.2,95,5000.0,1.0,0.2002
0.2,100,5000.0,1.0,0.19898400000000005
0.2,104,5000.0,1.0,0.20073999999999995
0.2,111,5000.0,1.0,0.19895200000000002
0.2,113,5000.0,1.0,0.200456
0.2,114,5000.0,1.0,0.19973600000000002
0.2,129,5000.0,1.0,0.200352
0.2,133,5000.0,1.0,0.20072799999999996
0.2,137,5000.0,1.0,0.20038
0.2,138,5000.0,1.0,0.2010000000000001
0.2,155,5000.0,1.0,0.20060400000000006
0.2,159,5000.0,1.0,0.2004160000000001
0.2,160,5000.0,1.0,0.201608
0.2,161,5000.0,1.0,0.20002399999999995
0.2,162,5000.0,1.0,0.19962
0.2,165,5000.0,1.0,0.19911199999999998
0.2,167,5000.0,1.0,0.19952799999999996
0.2,171,5000.0,1.0,0.19936399999999996
0.2,188,5000.0,1.0,0.19968800000000006
0.2,192,5000.0,1.0,0.20008000000000004
0.2,194,5000.0,1.0,0.2000079999999999
0.2,201,5000.0,1.0,0.19890399999999991
0.2,203,5000.0,1.0,0.19974399999999995
0.2,204,5000.0,1.0,0.19871199999999994
0.2,210,5000.0,1.0,0.19831600000000008
0.2,214,5000.0,1.0,0.19839199999999999
0.2,217,5000.0,1.0,0.19923200000000002
