resistance,metric,max_level,avg_level
0.2,5000.0,1.0,0.19996145199999443
0.3,5000.0,1.0,0.19996145199999443
0.4,5000.0,1.0,0.19996145199999443
0.5,5000.0,1.0,0.19996145199999443
0.6,5000.0,1.0,0.19996145199999443
0.7,4000.19274,1.0,0.19996145199999443
0.8,4000.19274,1.0,0.19996145199999443
