resistance,metric,max_level,avg_level
0.2,5000.0,1.0,0.299910560000029
0.3,5000.0,1.0,0.299910560000029
0.4,5000.0,1.0,0.299910560000029
0.5,4736.14744,3.2785,0.830037624000006
0.6,3500.4472,1.0,0.299910560000029
0.7,3500.4472,1.0,0.299910560000029
0.8,3500.4472,1.0,0.299910560000029
