,realization,node,resistance,metric,max_level,avg_level
0,0,3585,0.2,10000,1,0.2015
1,0,3585,0.3,10000,1,0.2015
2,0,3585,0.4,10000,1,0.2015
3,0,3585,0.5,10000,1,0.2015
4,0,3585,0.6,10000,1,0.2015
5,0,3585,0.7,7985,1,0.2015
6,0,3585,0.8,7985,1,0.2015
7,0,2039,0.2,10000,1,0.1994
8,0,2039,0.3,10000,1,0.1994
9,0,2039,0.4,10000,1,0.1994
10,0,2039,0.5,10000,1,0.1994
11,0,2039,0.6,10000,1,0.1994
12,0,2039,0.7,8006,1,0.1994
13,0,2039,0.8,8006,1,0.1994
14,0,6740,0.2,10000,1,0.1969
15,0,6740,0.3,10000,1,0.1969
16,0,6740,0.4,10000,1,0.1969
17,0,6740,0.5,10000,1,0.1969
18,0,6740,0.6,10000,1,0.1969
19,0,6740,0.7,8031,1,0.1969
20,0,6740,0.8,8031,1,0.1969
21,0,5852,0.2,10000,1,0.1957
22,0,5852,0.3,10000,1,0.1957
23,0,5852,0.4,10000,1,0.1957
24,0,5852,0.5,10000,1,0.1957
25,0,5852,0.6,10000,1,0.1957
26,0,5852,0.7,8043,1,0.1957
27,0,5852,0.8,8043,1,0.1957
28,0,8797,0.2,10000,1,0.1984
29,0,8797,0.3,10000,1,0.1984
30,0,8797,0.4,10000,1,0.1984
31,0,8797,0.5,10000,1,0.1984
32,0,8797,0.6,10000,1,0.1984
33,0,8797,0.7,8016,1,0.1984
34,0,8797,0.8,8016,1,0.1984
35,0,4120,0.2,10000,1,0.1968
36,0,4120,0.3,10000,1,0.1968
37,0,4120,0.4,10000,1,0.1968
38,0,4120,0.5,10000,1,0.1968
39,0,4120,0.6,10000,1,0.1968
40,0,4120,0.7,8032,1,0.1968
41,0,4120,0.8,8032,1,0.1968
42,0,1225,0.2,10000,1,0.1959
43,0,1225,0.3,10000,1,0.1959
44,0,1225,0.4,10000,1,0.1959
45,0,1225,0.5,10000,1,0.1959
46,0,1225,0.6,10000,1,0.1959
47,0,1225,0.7,8041,1,0.1959
48,0,1225,0.8,8041,1,0.1959
49,0,2533,0.2,10000,1,0.2031
50,0,2533,0.3,10000,1,0.2031
51,0,2533,0.4,10000,1,0.2031
52,0,2533,0.5,10000,1,0.2031
53,0,2533,0.6,10000,1,0.2031
54,0,2533,0.7,7969,1,0.2031
55,0,2533,0.8,7969,1,0.2031
56,0,6224,0.2,10000,1,0.1979
57,0,6224,0.3,10000,1,0.1979
