resistance,node,metric,max_level,avg_level
0.2,0,5000.0,1.0,0.3017079999999999
0.2,15,5000.0,1.0,0.3015920000000001
0.2,22,5000.0,1.0,0.30055600000000005
0.2,31,5000.0,1.0,0.3001680000000001
0.2,58,5000.0,1.0,0.29972000000000004
0.2,59,5000.0,1.0,0.299164
0.2,62,5000.0,1.0,0.2996559999999999
0.2,72,5000.0,1.0,0.30028799999999994
0.2,78,5000.0,1.0,0.29924799999999996
0.2,80,5000.0,1.0,0.300032
0.2,81,5000.0,1.0,0.299324
0.2,83,5000.0,1.0,0.30136799999999997
0.2,85,5000.0,1.0,0.300684
0.2,94,5000.0,1.0,0.29792799999999997
0.2,96,5000.0,1.0,0.3008999999999999
0.2,110,5000.0,1.0,0.30126000000000003
0.2,111,5000.0,1.0,0.29923600000000006
0.2,118,5000.0,1.0,0.30061200000000016
0.2,130,5000.0,1.0,0.29988
0.2,131,5000.0,1.0,0.299884
0.2,142,5000.0,1.0,0.30055600000000005
0.2,145,5000.0,1.0,0.299384
0.2,168,5000.0,1.0,0.299676
0.2,174,5000.0,1.0,0.299664
0.2,178,5000.0,1.0,0.29986
0.2,181,5000.0,1.0,0.30097999999999997
0.2,197,5000.0,1.0,0.2996200000000001
0.2,198,5000.0,1.0,0.30050400000000005
0.2,211,5000.0,1.0,0.300928
0.2,218,5000.0,1.0,0.29860799999999993
0.2,234,5000.0,1.0,0.30001200000000006
0.2,239,5000.0,1.0,0.30023199999999994
0.2,242,5000.0,1.0,0.29967600000000005
0.2,259,5000.0,1.0,0.29962000000000005
0.2,272,5000.0,1.0,0.30054000000000003
0.2,273,5000.0,1.0,0.298972
0.2,284,5000.0,1.0,0.29898
0.2,285,5000.0,1.0,0.30041999999999985
0.2,289,5000.0,1.0,0.3002480000000001
0.2,291,5000.0,1.0,0.300612
0.2,298,5000.0,1.0,0.300772
0.2,301,5000.0,1.0,0.299708
0.2,302,5000.0,1.0,0.29913600000000007
0.2,308,5000.0,1.0,0.3019
0.2,311,5000.0,1.0,0.30099599999999993
0.2,314,5000.0,1.0,0.29954000000000003
0.2,317,5000.0,1.0,0.3001440000000001
0.2,318,5000.0,1.0,0.30019199999999996
0.2,319,5000.0,1.0,0.30028800000000005
0.2,325,5000.0,1.0,0.300728
0.2,330,5000.0,1.0,0.29926400000000003
0.2,333,5000.0,1.0,0.30033600000000005
0.2,348,5000.0,1.0,0.30125599999999997
0.2,362,5000.0,1.0,0.29891599999999996
0.2,363,5000.0,1.0,0.2997760000000001
0.2,373,5000.0,1.0,0.29925599999999997
0.2,377,5000.0,1.0,0.30090399999999995
0.2,379,5000.0,1.0,0.30011999999999994
0.2,405,5000.0,1.0,0.300868
0.2,410,5000.0,1.0,0.30088800000000004
0.2,411,5000.0,1.0,0.2980359999999999
0.2,419,5000.0,1.0,0.301216
0.2,420,5000.0,1.0,0.29986799999999997
0.2,421,5000.0,1.0,0.29934799999999995
0.2,424,5000.0,1.0,0.29861599999999994
0.2,430,5000.0,1.0,0.30110400000000004
0.2,432,5000.0,1.0,0.299764
0.2,438,5000.0,1.0,0.299508
0.2,448,5000.0,1.0,0.3006880000000001
0.2,450,5000.0,1.0,0.30088000000000004
0.2,451,5000.0,1.0,0.29994400000000004
0.2,457,5000.0,1.0,0.3005479999999999
0.2,459,5000.0,1.0,0.30027999999999994
