resistance,metric,max_level,avg_level
0.2,5000.0,1.0,0.3999096280000123
0.3,5000.0,1.0,0.3999096280000123
0.4,3000.45186,1.0,0.3999096280000123
0.5,3000.45186,1.0,0.3999096280000123
0.6,3000.45186,1.0,0.3999096280000123
0.7,3000.45186,1.0,0.3999096280000123
0.8,3000.45186,1.0,0.3999096280000123
