resistance,node,metric,max_level,avg_level
0.2,6,5000.0,1.0,0.39986400000000005
0.2,9,5000.0,1.0,0.398432
0.2,10,5000.0,1.0,0.3978680000000001
0.2,18,5000.0,1.0,0.40021599999999985
0.2,20,5000.0,1.0,0.39958799999999994
0.2,25,5000.0,1.0,0.3999240000000001
0.2,26,5000.0,1.0,0.3992760000000001
0.2,27,5000.0,1.0,0.39892799999999995
0.2,33,5000.0,1.0,0.3988840000000001
0.2,37,5000.0,1.0,0.39910000000000023
0.2,39,5000.0,1.0,0.39708799999999994
0.2,41,5000.0,1.0,0.3997640000000001
0.2,42,5000.0,1.0,0.40058
0.2,50,5000.0,1.0,0.3999760000000002
0.2,53,5000.0,1.0,0.40081600000000006
0.2,71,5000.0,1.0,0.40090799999999993
0.2,97,5000.0,1.0,0.39930400000000005
0.2,99,5000.0,1.0,0.40021200000000007
0.2,105,5000.0,1.0,0.39935599999999993
0.2,116,5000.0,1.0,0.3994879999999999
0.2,121,5000.0,1.0,0.39959600000000006
0.2,125,5000.0,1.0,0.40124399999999993
0.2,131,5000.0,1.0,0.3997839999999999
0.2,134,5000.0,1.0,0.40038799999999997
0.2,139,5000.0,1.0,0.39947200000000005
0.2,145,5000.0,1.0,0.39990800000000015
0.2,151,5000.0,1.0,0.3992960000000001
0.2,154,5000.0,1.0,0.39962000000000003
0.2,172,5000.0,1.0,0.400544
0.2,179,5000.0,1.0,0.39912800000000004
0.2,183,5000.0,1.0,0.40024400000000004
0.2,184,5000.0,1.0,0.402536
0.2,187,5000.0,1.0,0.39881199999999994
0.2,188,5000.0,1.0,0.40010000000000007
0.2,195,5000.0,1.0,0.397516
0.2,196,5000.0,1.0,0.40140800000000004
0.2,199,5000.0,1.0,0.40033999999999986
0.2,204,5000.0,1.0,0.40118000000000004
0.2,209,5000.0,1.0,0.39925199999999994
0.2,220,5000.0,1.0,0.3998480000000001
0.2,223,5000.0,1.0,0.3998960000000001
0.2,224,5000.0,1.0,0.40199600000000013
0.2,226,5000.0,1.0,0.40007999999999994
0.2,229,5000.0,1.0,0.40090800000000004
0.2,230,5000.0,1.0,0.3991040000000001
0.2,238,5000.0,1.0,0.40183200000000013
0.2,249,5000.0,1.0,0.40145600000000004
0.2,251,5000.0,1.0,0.401856
0.2,252,5000.0,1.0,0.4009720000000001
0.2,255,5000.0,1.0,0.40034400000000003
0.2,261,5000.0,1.0,0.40077199999999996
