resistance,metric,max_level,avg_level
0.25,1.49674,0.17754,-0.9997150485720966
0.5,1.49674,0.17754,-0.9997150485720966
0.75,1.49674,0.17754,-0.9997150485720966
1.0,1.49674,0.17754,-0.9997150485720966
