resistance,node,metric,max_level,avg_level
0.25,8,184.08,1.0,0.9165679999999999
0.25,12,183.96,1.0,0.9150519999999998
0.25,24,183.26,1.0,0.9147660000000001
0.25,32,186.66,1.0,0.9183899999999998
0.25,72,186.42,1.0,0.9180740000000002
0.25,80,185.74,1.0,0.9151419999999998
0.25,118,187.22,1.0,0.9199339999999998
0.25,127,185.0,1.0,0.9160159999999999
0.25,133,184.78,1.0,0.9160099999999999
0.25,136,189.1,1.0,0.9208660000000002
0.25,143,184.64,1.0,0.9148080000000002
0.25,150,188.42,1.0,0.9208779999999999
0.25,156,187.66,1.0,0.92011
0.25,167,187.36,1.0,0.918376
0.25,179,187.44,1.0,0.9196920000000004
0.25,186,186.16,1.0,0.9175800000000001
0.25,196,186.84,1.0,0.9184280000000002
0.25,197,184.56,1.0,0.9161519999999997
0.25,233,182.86,1.0,0.9136219999999998
0.25,247,184.8,1.0,0.9162359999999999
0.25,249,188.82,1.0,0.9212780000000003
0.25,252,185.88,1.0,0.9170119999999998
0.25,254,189.64,1.0,0.920772
0.25,263,185.14,1.0,0.9156300000000002
0.25,282,185.14,1.0,0.9156860000000003
0.25,287,188.36,1.0,0.9200000000000002
0.25,292,186.02,1.0,0.9167019999999999
0.25,301,184.76,1.0,0.9159479999999999
0.25,302,184.08,1.0,0.9159720000000001
0.25,310,184.32,1.0,0.915788
0.25,339,188.64,1.0,0.9196839999999998
0.25,364,184.62,1.0,0.915586
0.25,368,182.96,1.0,0.9146919999999998
0.25,369,184.7,1.0,0.9159540000000002
0.25,372,185.08,1.0,0.9164239999999997
0.25,417,183.42,1.0,0.9136219999999997
0.25,449,185.94,1.0,0.9178340000000001
0.25,470,186.44,1.0,0.9178799999999998
0.25,489,185.04,1.0,0.9161439999999996
0.25,511,187.42,1.0,0.9198219999999999
0.25,530,184.98,1.0,0.91569
0.25,546,184.84,1.0,0.9158600000000005
0.25,558,189.7,1.0,0.9217700000000003
0.25,584,186.38,1.0,0.9170780000000002
0.25,589,183.9,1.0,0.9164699999999997
0.25,604,184.62,1.0,0.9167059999999999
0.25,637,184.26,1.0,0.916338
0.25,639,186.46,1.0,0.9171019999999995
0.25,668,186.26,1.0,0.91767
0.25,681,184.28,1.0,0.9153640000000002
0.25,692,181.62,1.0,0.9135499999999996
0.25,702,185.4,1.0,0.917548
0.25,713,186.94,1.0,0.919054
0.25,733,183.4,1.0,0.9144679999999997
0.25,741,188.64,1.0,0.9193919999999999
0.25,747,186.24,1.0,0.9167559999999998
0.25,764,185.48,1.0,0.9162360000000003
0.25,766,186.32,1.0,0.9176000000000001
0.25,772,185.26,1.0,0.916526
0.25,777,187.32,1.0,0.9187760000000001
0.25,845,184.7,1.0,0.917074
0.25,853,188.38,1.0,0.9199500000000002
0.25,894,187.84,1.0,0.9194760000000001
0.25,899,188.48,1.0,0.9192920000000001
0.25,908,187.76,1.0,0.9200520000000002
0.25,927,184.24,1.0,0.9158719999999999
0.25,944,187.64,1.0,0.919392
0.25,946,189.44,1.0,0.920768
0.25,949,188.5,1.0,0.9204100000000003
0.25,954,188.58,1.0,0.920086
0.25,962,189.2,1.0,0.9209879999999998
0.25,972,188.3,1.0,0.9207020000000001
0.25,979,187.56,1.0,0.9181919999999997
0.25,992,182.28,1.0,0.912432
0.25,993,184.9,1.0,0.915686
0.25,1007,187.58,1.0,0.9191499999999997
0.25,1012,182.24,1.0,0.9129800000000003
0.25,1020,186.98,1.0,0.9181100000000001
0.25,1025,187.78,1.0,0.9186580000000002
0.25,1033,185.94,1.0,0.9175700000000002
0.25,1044,181.78,1.0,0.9112459999999999
0.25,1048,191.56,1.0,0.9228280000000001
0.25,1062,187.48,1.0,0.9196360000000001
0.25,1086,185.2,1.0,0.917416
0.25,1092,185.86,1.0,0.9178219999999997
0.25,1098,185.2,1.0,0.9162600000000002
0.25,1101,187.6,1.0,0.9193760000000001
0.25,1115,182.94,1.0,0.9141939999999998
0.25,1122,188.18,1.0,0.9201979999999998
0.25,1131,186.12,1.0,0.917276
0.25,1145,185.5,1.0,0.9173700000000001
0.25,1146,184.08,1.0,0.915384
0.25,1151,182.46,1.0,0.9144859999999997
0.25,1152,187.44,1.0,0.9188879999999997
0.25,1162,186.76,1.0,0.9185719999999999
0.25,1165,187.06,1.0,0.9182340000000001
0.25,1183,185.94,1.0,0.9174180000000001
0.25,1184,186.62,1.0,0.9178819999999999
0.25,1194,187.72,1.0,0.919916
0.25,1198,186.72,1.0,0.9191119999999999
0.25,1204,179.72,1.0,0.9098839999999998
0.25,1218,187.64,1.0,0.9198439999999997
0.25,1246,183.82,1.0,0.9140580000000001
0.25,1249,187.82,1.0,0.9197299999999998
0.25,1276,184.22,1.0,0.9144580000000001
0.25,1290,184.9,1.0,0.916318
0.25,1300,184.18,1.0,0.916382
0.25,1310,184.34,1.0,0.9146380000000002
0.25,1320,187.48,1.0,0.9192839999999997
0.25,1322,188.68,1.0,0.9210839999999999
0.25,1327,187.34,1.0,0.91841
0.25,1329,189.54,1.0,0.9201300000000002
0.25,1330,186.12,1.0,0.9171759999999998
0.25,1339,187.2,1.0,0.9187919999999999
0.25,1341,185.82,1.0,0.9157179999999998
0.25,1356,187.56,1.0,0.9192519999999995
0.25,1368,187.1,1.0,0.9184220000000001
0.25,1372,184.34,1.0,0.9166299999999998
0.25,1373,183.16,1.0,0.9141360000000005
0.25,1383,185.9,1.0,0.916102
0.25,1385,186.62,1.0,0.9185619999999998
0.25,1386,184.74,1.0,0.91687
0.25,1393,187.58,1.0,0.9189420000000004
0.25,1425,187.12,1.0,0.9190759999999999
0.25,1427,187.06,1.0,0.9189259999999999
0.25,1439,186.72,1.0,0.9174960000000002
0.25,1443,188.1,1.0,0.9202260000000001
0.25,1452,187.26,1.0,0.9174739999999999
0.25,1483,185.8,1.0,0.916156
0.25,1486,180.56,1.0,0.9110079999999998
0.25,1508,185.58,1.0,0.9171899999999998
0.25,1520,187.5,1.0,0.9197860000000001
0.25,1537,185.98,1.0,0.9174539999999999
0.25,1538,188.68,1.0,0.920532
0.25,1540,187.38,1.0,0.9185060000000003
0.25,1547,184.92,1.0,0.9159520000000001
0.25,1549,183.62,1.0,0.9152380000000001
0.25,1560,182.32,1.0,0.9137599999999999
