resistance,node,metric,max_level,avg_level
0.25,4,1.5,0.3,-0.9997533333333335
0.25,32,1.42,0.22,-0.9997844444444448
0.25,38,1.38,0.2,-0.9997800000000001
0.25,39,1.46,0.1,-0.9998022222222229
0.25,46,1.46,0.14,-0.9998022222222227
0.25,47,1.62,0.24,-0.9997222222222224
0.25,50,1.68,0.26,-0.9997244444444449
0.25,57,1.4,0.18,-0.9997822222222226
0.25,60,1.5,0.16,-0.9997844444444446
0.25,71,1.76,0.32,-0.9996844444444446
0.25,79,1.46,0.2,-0.9997622222222228
0.25,84,1.44,0.2,-0.9997688888888893
0.25,87,1.48,0.12,-0.9997733333333337
0.25,103,1.32,0.18,-0.999804444444445
0.25,107,1.34,0.12,-0.9997977777777782
0.25,109,1.56,0.18,-0.9997733333333336
0.25,123,1.72,0.3,-0.9996933333333335
0.25,126,1.48,0.12,-0.9997955555555558
0.25,127,1.44,0.12,-0.9998133333333338
0.25,130,1.36,0.2,-0.9997911111111116
0.25,136,1.4,0.2,-0.9997688888888895
0.25,137,1.54,0.24,-0.999757777777778
0.25,143,1.42,0.08,-0.9998200000000004
0.25,147,1.44,0.26,-0.9997555555555557
0.25,155,1.38,0.18,-0.999797777777778
0.25,163,1.64,0.2,-0.9997511111111115
0.25,193,1.48,0.14,-0.9997955555555557
0.25,214,1.34,0.14,-0.9997977777777781
0.25,230,1.48,0.22,-0.999777777777778
0.25,234,1.62,0.22,-0.99974888888889
0.25,246,1.34,0.14,-0.9998066666666674
0.25,255,1.38,0.1,-0.9998155555555556
0.25,256,1.6,0.22,-0.9997422222222225
0.25,272,1.58,0.12,-0.9997844444444446
0.25,283,1.34,0.06,-0.9998377777777787
0.25,296,1.52,0.24,-0.9997600000000004
0.25,307,1.56,0.2,-0.9997600000000001
0.25,311,1.4,0.14,-0.9998000000000004
0.25,328,1.68,0.24,-0.9997466666666669
0.25,330,1.3,0.1,-0.9998333333333338
0.25,335,1.32,0.06,-0.9998355555555561
0.25,354,1.56,0.2,-0.999768888888889
0.25,366,1.54,0.22,-0.9997533333333337
0.25,368,1.62,0.26,-0.9997400000000001
0.25,381,1.52,0.12,-0.9997911111111116
0.25,387,1.68,0.22,-0.9997288888888892
0.25,418,1.62,0.24,-0.9997266666666671
0.25,429,1.6,0.16,-0.999764444444445
0.25,430,1.54,0.14,-0.9997888888888895
0.25,437,1.62,0.16,-0.9997666666666669
0.25,450,1.36,0.1,-0.9998088888888897
