resistance,metric,max_level,avg_level
0.25,111.00776,1.0,0.8780023399999978
0.5,111.00776,1.0,0.8780023399999978
0.75,111.00776,1.0,0.8780023399999978
1.0,111.00776,1.0,0.8780023399999978
