resistance,node,metric,max_level,avg_level
0.25,14,1.42,0.18,-0.9997285714285716
0.25,20,1.44,0.16,-0.9997371428571433
0.25,22,1.44,0.14,-0.9997542857142858
0.25,25,1.6,0.2,-0.9996857142857145
0.25,26,1.74,0.24,-0.9996485714285714
0.25,30,1.68,0.22,-0.999674285714286
0.25,31,1.56,0.22,-0.9996857142857142
0.25,34,1.5,0.14,-0.9997285714285715
0.25,37,1.36,0.14,-0.999754285714286
0.25,39,1.4,0.06,-0.9997828571428574
0.25,40,1.44,0.2,-0.9997028571428576
0.25,60,1.44,0.2,-0.9997314285714289
0.25,67,1.5,0.16,-0.9997342857142861
0.25,70,1.58,0.3,-0.999648571428572
0.25,95,1.68,0.26,-0.9996742857142858
0.25,100,1.4,0.14,-0.9997371428571433
0.25,117,1.58,0.22,-0.9996714285714292
0.25,118,1.84,0.3,-0.9996171428571433
0.25,137,1.5,0.16,-0.9997285714285715
0.25,142,1.66,0.22,-0.9996828571428573
0.25,157,1.64,0.22,-0.9996857142857148
0.25,160,1.4,0.1,-0.9997657142857147
0.25,161,1.22,0.04,-0.9998085714285717
0.25,165,1.58,0.2,-0.9997000000000004
0.25,172,1.62,0.26,-0.999654285714286
0.25,175,1.52,0.1,-0.999737142857143
0.25,176,1.56,0.18,-0.9996971428571432
0.25,188,1.42,0.14,-0.9997457142857147
0.25,190,1.3,0.14,-0.999762857142856
0.25,208,1.4,0.16,-0.9997257142857143
0.25,209,1.36,0.16,-0.9997428571428572
0.25,216,1.26,0.14,-0.9997571428571432
0.25,219,1.58,0.24,-0.9996828571428574
0.25,232,1.48,0.22,-0.9997028571428572
0.25,242,1.44,0.16,-0.9997371428571433
0.25,253,1.62,0.24,-0.999688571428572
0.25,262,1.5,0.2,-0.9996942857142851
0.25,273,1.6,0.18,-0.9997028571428573
0.25,276,1.5,0.16,-0.9997228571428578
0.25,287,1.68,0.2,-0.9996914285714282
0.25,290,1.52,0.22,-0.9997028571428576
0.25,294,1.64,0.26,-0.9996571428571432
