resistance,node,metric,max_level,avg_level
0.25,0,124.32,1.0,0.9465866666666669
0.25,4,125.94,1.0,0.9462733333333335
0.25,5,121.6,1.0,0.9459066666666669
0.25,7,123.18,1.0,0.9459666666666666
0.25,8,125.56,1.0,0.9467733333333334
0.25,13,122.66,1.0,0.9459533333333333
0.25,14,121.84,1.0,0.94692
0.25,17,124.64,1.0,0.9459733333333333
0.25,19,124.8,1.0,0.9466933333333332
0.25,22,123.1,1.0,0.9457399999999996
0.25,29,124.96,1.0,0.9471733333333333
0.25,34,122.92,1.0,0.9456933333333333
0.25,37,126.08,1.0,0.9470133333333335
0.25,40,126.2,1.0,0.9460266666666669
0.25,42,124.34,1.0,0.94678
0.25,44,123.32,1.0,0.9464933333333334
0.25,46,125.58,1.0,0.946353333333333
0.25,48,122.64,1.0,0.9460133333333335
0.25,57,124.66,1.0,0.9466600000000004
0.25,59,125.94,1.0,0.9466599999999998
0.25,60,121.88,1.0,0.9460533333333333
0.25,68,123.58,1.0,0.9467133333333335
0.25,72,121.66,1.0,0.9447133333333336
0.25,74,125.94,1.0,0.9477533333333333
0.25,85,126.96,1.0,0.9464666666666668
0.25,86,126.7,1.0,0.9467266666666667
0.25,90,125.38,1.0,0.9448866666666669
0.25,104,125.38,1.0,0.9455400000000002
0.25,106,123.74,1.0,0.9452733333333329
0.25,109,125.98,1.0,0.9475933333333333
0.25,110,124.88,1.0,0.9468399999999998
0.25,114,121.94,1.0,0.9449
0.25,116,123.28,1.0,0.9464933333333331
0.25,118,123.3,1.0,0.9462999999999999
0.25,122,125.2,1.0,0.9472800000000006
0.25,123,125.2,1.0,0.9464400000000001
0.25,128,122.58,1.0,0.9462466666666665
0.25,132,121.56,1.0,0.9458799999999998
0.25,136,126.02,1.0,0.9468599999999999
0.25,137,125.02,1.0,0.9467133333333326
0.25,139,124.88,1.0,0.9462400000000002
0.25,145,125.5,1.0,0.9471133333333331
0.25,147,123.96,1.0,0.9464133333333336
0.25,154,122.34,1.0,0.9454066666666666
0.25,155,125.24,1.0,0.9469866666666665
0.25,157,124.8,1.0,0.9465733333333337
0.25,159,124.48,1.0,0.9457866666666668
