resistance,node,metric,max_level,avg_level
0.25,25,1.08,0.0,-0.9998650000000007
0.25,28,1.12,0.0,-0.9998600000000007
0.25,41,1.08,0.0,-0.9998650000000007
0.25,42,1.1,0.02,-0.9998575000000006
0.25,52,1.06,0.0,-0.9998675000000009
0.25,63,1.06,0.0,-0.9998675000000007
0.25,65,1.18,0.0,-0.9998525000000007
0.25,67,1.06,0.0,-0.9998675000000006
0.25,74,1.18,0.0,-0.9998525000000005
0.25,89,1.06,0.0,-0.9998675000000007
0.25,93,1.02,0.0,-0.9998725000000007
0.25,99,1.12,0.02,-0.9998550000000007
0.25,108,1.12,0.02,-0.9998550000000007
0.25,119,1.1,0.0,-0.9998625000000007
0.25,120,1.14,0.0,-0.9998575000000005
0.25,122,1.18,0.04,-0.9998375000000008
0.25,123,1.08,0.0,-0.9998650000000007
0.25,138,1.08,0.0,-0.9998650000000007
0.25,143,1.06,0.0,-0.9998675000000007
0.25,146,1.12,0.0,-0.9998600000000006
0.25,154,1.02,0.0,-0.9998725000000007
0.25,166,1.08,0.02,-0.9998600000000006
0.25,190,1.12,0.06,-0.9998400000000008
0.25,201,1.06,0.02,-0.9998625000000019
0.25,203,1.12,0.02,-0.9998550000000006
0.25,210,1.02,0.0,-0.9998725000000007
0.25,230,1.1,0.0,-0.9998625000000007
0.25,234,1.2,0.0,-0.9998500000000006
0.25,240,1.12,0.02,-0.9998550000000007
0.25,248,1.1,0.04,-0.9998525000000007
0.25,267,1.12,0.02,-0.9998550000000007
0.25,284,1.06,0.0,-0.9998675000000009
0.25,292,1.04,0.0,-0.9998700000000007
0.25,295,1.08,0.0,-0.9998650000000007
0.25,298,1.06,0.02,-0.9998625000000005
0.25,301,1.06,0.0,-0.9998675000000006
0.25,302,1.16,0.02,-0.9998500000000007
0.25,315,1.2,0.04,-0.9998400000000006
0.25,318,1.14,0.0,-0.9998575000000005
0.25,319,1.1,0.0,-0.9998625000000009
0.25,328,1.14,0.0,-0.9998575000000006
0.25,329,1.08,0.0,-0.9998650000000004
0.25,351,1.04,0.0,-0.9998700000000008
0.25,353,1.04,0.0,-0.9998700000000007
0.25,354,1.08,0.0,-0.9998650000000007
0.25,368,1.1,0.0,-0.9998625000000005
0.25,381,1.08,0.0,-0.9998650000000007
0.25,382,1.08,0.02,-0.9998550000000007
0.25,386,1.08,0.0,-0.9998650000000019
0.25,393,1.1,0.0,-0.9998625000000019
0.25,402,1.1,0.02,-0.9998575000000018
0.25,418,1.12,0.0,-0.9998600000000007
0.25,423,1.12,0.0,-0.9998600000000006
0.25,437,1.06,0.0,-0.9998675000000007
0.25,441,1.1,0.0,-0.9998625000000007
0.25,456,1.16,0.04,-0.9998450000000004
0.25,461,1.08,0.0,-0.9998650000000007
0.25,464,1.1,0.0,-0.9998625000000007
0.25,466,1.04,0.02,-0.9998650000000007
0.25,480,1.1,0.02,-0.9998575000000008
0.25,484,1.08,0.02,-0.9998600000000007
0.25,491,1.14,0.02,-0.9998525000000008
0.25,496,1.16,0.02,-0.9998500000000006
0.25,529,1.18,0.06,-0.9998325000000002
0.25,539,1.12,0.0,-0.9998600000000007
0.25,546,1.08,0.02,-0.9998600000000017
0.25,559,1.1,0.0,-0.9998625000000007
0.25,567,1.24,0.04,-0.9998350000000003
0.25,569,1.2,0.06,-0.9998350000000008
0.25,588,1.14,0.02,-0.9998525000000008
0.25,608,1.14,0.02,-0.9998525000000007
0.25,610,1.2,0.0,-0.9998500000000005
0.25,614,1.06,0.0,-0.9998675000000006
0.25,618,1.02,0.0,-0.9998725000000007
0.25,621,1.04,0.0,-0.9998700000000008
0.25,624,1.06,0.0,-0.9998675000000006
0.25,628,1.2,0.0,-0.9998500000000006
