resistance,node,metric,max_level,avg_level
0.25,0,1.08,0.0,-0.9997840000000003
0.25,2,1.12,0.0,-0.9997760000000003
0.25,6,1.16,0.02,-0.9997600000000004
0.25,11,1.02,0.0,-0.9997960000000004
0.25,12,1.06,0.02,-0.9997720000000004
0.25,13,1.04,0.02,-0.9997840000000003
0.25,18,1.04,0.0,-0.9997920000000003
0.25,23,1.1,0.0,-0.9997800000000003
0.25,35,1.08,0.0,-0.9997840000000003
0.25,38,1.14,0.0,-0.9997720000000004
0.25,42,1.06,0.0,-0.9997880000000003
0.25,43,1.14,0.0,-0.9997720000000004
0.25,51,1.08,0.0,-0.9997840000000003
0.25,57,1.28,0.04,-0.9997280000000004
0.25,59,1.08,0.0,-0.9997840000000003
0.25,66,1.16,0.0,-0.9997680000000004
0.25,72,1.12,0.0,-0.9997760000000003
0.25,75,1.08,0.0,-0.9997840000000003
0.25,82,1.1,0.0,-0.9997800000000003
0.25,92,1.04,0.0,-0.9997920000000003
0.25,93,1.08,0.02,-0.9997760000000003
0.25,98,1.12,0.02,-0.9997680000000004
0.25,101,1.1,0.0,-0.9997800000000003
0.25,102,1.08,0.0,-0.9997840000000003
0.25,105,1.16,0.0,-0.9997680000000004
0.25,115,1.1,0.0,-0.9997800000000003
0.25,124,1.12,0.02,-0.9997680000000004
0.25,127,1.1,0.0,-0.9997800000000003
0.25,128,1.06,0.0,-0.9997880000000003
0.25,130,1.1,0.0,-0.9997800000000003
0.25,144,1.14,0.0,-0.9997720000000004
0.25,145,1.18,0.0,-0.9997640000000004
0.25,148,1.14,0.0,-0.9997720000000004
0.25,149,1.08,0.02,-0.9997760000000003
0.25,151,1.1,0.0,-0.9997800000000003
0.25,157,1.1,0.04,-0.9997640000000004
0.25,159,1.04,0.0,-0.9997920000000003
0.25,162,1.08,0.0,-0.9997840000000003
0.25,164,1.12,0.02,-0.9997680000000004
0.25,165,1.08,0.02,-0.9997760000000003
0.25,166,1.08,0.0,-0.9997840000000003
0.25,169,1.02,0.02,-0.9997880000000003
0.25,176,1.08,0.02,-0.9997760000000003
0.25,179,1.1,0.0,-0.9997800000000003
0.25,182,1.14,0.04,-0.9997560000000003
0.25,184,1.06,0.02,-0.9997800000000003
0.25,187,1.08,0.04,-0.9997680000000004
0.25,194,1.14,0.0,-0.9997720000000004
0.25,197,1.08,0.02,-0.9997760000000003
0.25,198,1.16,0.0,-0.9997680000000004
0.25,199,1.2,0.0,-0.9997600000000004
0.25,206,1.12,0.02,-0.9997680000000004
0.25,209,1.08,0.0,-0.9997840000000003
0.25,210,1.14,0.02,-0.9997640000000004
0.25,216,1.02,0.0,-0.9997960000000004
0.25,223,1.14,0.0,-0.9997720000000004
0.25,225,1.18,0.0,-0.9997640000000004
0.25,235,1.06,0.0,-0.9997880000000003
0.25,247,1.04,0.0,-0.9997920000000003
0.25,262,1.08,0.0,-0.9997840000000003
0.25,263,1.06,0.02,-0.9997800000000003
0.25,266,1.14,0.02,-0.9997640000000004
0.25,267,1.08,0.0,-0.9997840000000003
0.25,280,1.1,0.02,-0.9997720000000004
0.25,284,1.1,0.02,-0.9997720000000004
0.25,288,1.18,0.06,-0.9997240000000004
0.25,292,1.14,0.02,-0.9997640000000004
0.25,294,1.12,0.02,-0.9997680000000004
0.25,310,1.08,0.0,-0.9997840000000003
0.25,311,1.14,0.02,-0.9997640000000004
0.25,321,1.02,0.0,-0.9997960000000004
0.25,325,1.14,0.04,-0.9997560000000004
0.25,334,1.14,0.0,-0.9997720000000004
0.25,335,1.12,0.0,-0.9997760000000003
0.25,336,1.18,0.0,-0.9997640000000004
0.25,338,1.18,0.0,-0.9997640000000004
0.25,340,1.08,0.0,-0.9997840000000003
0.25,346,1.12,0.04,-0.9997600000000004
0.25,351,1.06,0.02,-0.9997799999999981
0.25,352,1.1,0.06,-0.9997560000000004
0.25,363,1.06,0.0,-0.9997880000000003
0.25,368,1.12,0.02,-0.9997680000000002
0.25,369,1.06,0.02,-0.9997799999999981
0.25,370,1.06,0.0,-0.9997880000000003
0.25,372,1.06,0.0,-0.9997880000000003
0.25,377,1.06,0.0,-0.9997880000000003
0.25,390,1.08,0.0,-0.9997840000000003
0.25,391,1.04,0.0,-0.999791999999998
0.25,398,1.06,0.0,-0.9997880000000003
0.25,403,1.16,0.04,-0.9997520000000004
0.25,414,1.1,0.0,-0.9997800000000003
0.25,421,1.1,0.02,-0.9997720000000004
0.25,424,1.06,0.0,-0.9997879999999979
0.25,426,1.1,0.02,-0.9997720000000004
0.25,427,1.18,0.0,-0.9997640000000004
0.25,433,1.14,0.0,-0.9997720000000004
0.25,434,1.14,0.0,-0.9997720000000004
0.25,439,1.12,0.0,-0.9997760000000003
0.25,443,1.12,0.02,-0.9997680000000004
0.25,447,1.06,0.0,-0.9997880000000003
0.25,449,1.08,0.0,-0.9997840000000003
0.25,456,1.1,0.02,-0.9997639999999981
0.25,462,1.14,0.0,-0.9997720000000004
0.25,463,1.08,0.0,-0.9997840000000003
0.25,467,1.1,0.02,-0.9997720000000004
0.25,473,1.12,0.0,-0.9997760000000003
0.25,475,1.06,0.0,-0.9997880000000003
0.25,504,1.1,0.0,-0.9997800000000003
0.25,511,1.04,0.0,-0.9997920000000003
0.25,512,1.16,0.02,-0.9997600000000004
0.25,516,1.1,0.0,-0.9997800000000003
0.25,521,1.1,0.0,-0.9997799999999983
0.25,526,1.06,0.0,-0.9997880000000003
0.25,548,1.12,0.02,-0.9997680000000004
0.25,551,1.08,0.0,-0.9997840000000003
0.25,564,1.06,0.0,-0.9997880000000003
0.25,568,1.06,0.0,-0.9997880000000003
0.25,571,1.06,0.02,-0.9997800000000003
0.25,577,1.08,0.02,-0.9997760000000003
0.25,584,1.08,0.0,-0.9997840000000003
0.25,590,1.12,0.0,-0.9997760000000003
0.25,591,1.02,0.02,-0.9997880000000003
0.25,593,1.04,0.0,-0.9997920000000003
0.25,597,1.12,0.02,-0.9997680000000004
0.25,598,1.1,0.0,-0.9997800000000003
0.25,599,1.1,0.0,-0.9997800000000003
0.25,601,1.1,0.0,-0.9997800000000003
0.25,612,1.14,0.02,-0.9997640000000004
0.25,613,1.14,0.0,-0.9997719999999982
0.25,628,1.04,0.02,-0.9997840000000003
0.25,629,1.06,0.0,-0.9997880000000003
0.25,633,1.08,0.0,-0.9997840000000003
0.25,634,1.14,0.06,-0.9997480000000004
0.25,640,1.08,0.0,-0.9997840000000003
0.25,642,1.1,0.0,-0.9997800000000003
0.25,643,1.22,0.02,-0.9997480000000004
0.25,655,1.1,0.06,-0.9997480000000003
0.25,657,1.1,0.0,-0.9997800000000003
0.25,660,1.18,0.02,-0.9997560000000004
0.25,685,1.08,0.0,-0.9997840000000003
0.25,689,1.12,0.0,-0.9997760000000003
0.25,690,1.14,0.0,-0.9997720000000004
0.25,691,1.08,0.04,-0.9997680000000004
0.25,700,1.04,0.0,-0.9997920000000003
0.25,705,1.1,0.0,-0.999779999999998
0.25,716,1.06,0.0,-0.9997880000000003
0.25,718,1.26,0.0,-0.9997480000000004
0.25,719,1.14,0.0,-0.9997720000000004
0.25,722,1.12,0.02,-0.9997680000000004
0.25,723,1.14,0.04,-0.9997400000000003
0.25,724,1.12,0.0,-0.9997760000000003
0.25,734,1.04,0.0,-0.9997920000000003
0.25,739,1.12,0.02,-0.9997679999999984
0.25,751,1.14,0.0,-0.9997720000000004
0.25,755,1.1,0.0,-0.9997800000000003
0.25,758,1.18,0.0,-0.9997640000000004
0.25,763,1.08,0.0,-0.9997840000000003
0.25,764,1.12,0.02,-0.9997680000000004
0.25,776,1.08,0.02,-0.9997760000000003
0.25,778,1.02,0.0,-0.9997960000000004
0.25,780,1.12,0.0,-0.9997760000000003
0.25,783,1.1,0.0,-0.9997800000000003
0.25,784,1.14,0.02,-0.9997640000000004
0.25,791,1.1,0.02,-0.9997720000000004
0.25,804,1.06,0.0,-0.9997880000000003
0.25,809,1.1,0.0,-0.9997800000000003
0.25,810,1.08,0.02,-0.9997760000000003
0.25,811,1.14,0.02,-0.9997640000000004
0.25,812,1.06,0.0,-0.9997880000000003
0.25,814,1.18,0.02,-0.9997560000000004
0.25,818,1.12,0.02,-0.9997600000000004
0.25,835,1.1,0.0,-0.9997800000000003
0.25,842,1.08,0.04,-0.9997680000000004
0.25,847,1.1,0.0,-0.9997800000000003
0.25,849,1.08,0.0,-0.9997840000000003
0.25,851,1.04,0.0,-0.9997920000000003
0.25,853,1.12,0.02,-0.9997680000000004
0.25,855,1.08,0.0,-0.9997840000000003
0.25,868,1.18,0.02,-0.9997560000000004
0.25,869,1.12,0.0,-0.9997760000000003
0.25,870,1.04,0.0,-0.9997920000000003
0.25,878,1.14,0.02,-0.9997640000000004
0.25,884,1.06,0.0,-0.9997880000000003
0.25,889,1.08,0.0,-0.9997840000000003
0.25,891,1.04,0.0,-0.9997920000000003
0.25,900,1.06,0.0,-0.9997880000000003
0.25,910,1.06,0.0,-0.9997880000000003
0.25,918,1.12,0.0,-0.9997760000000003
0.25,924,1.08,0.0,-0.9997840000000003
0.25,937,1.06,0.0,-0.9997879999999983
0.25,939,1.02,0.0,-0.9997960000000004
0.25,942,1.12,0.0,-0.9997760000000003
0.25,959,1.08,0.0,-0.9997840000000003
0.25,962,1.06,0.02,-0.9997800000000003
0.25,964,1.12,0.0,-0.9997760000000003
0.25,967,1.08,0.0,-0.9997840000000003
0.25,989,1.1,0.02,-0.9997719999999984
0.25,991,1.08,0.02,-0.9997760000000003
0.25,992,1.1,0.0,-0.9997800000000003
0.25,996,1.12,0.0,-0.9997760000000003
0.25,1003,1.08,0.0,-0.9997840000000003
0.25,1006,1.08,0.0,-0.9997840000000003
0.25,1008,1.06,0.0,-0.9997880000000003
0.25,1010,1.12,0.0,-0.9997760000000003
0.25,1011,1.1,0.0,-0.9997799999999981
0.25,1018,1.12,0.0,-0.9997760000000003
0.25,1019,1.04,0.0,-0.9997920000000003
0.25,1020,1.06,0.0,-0.9997880000000003
0.25,1023,1.14,0.02,-0.9997640000000004
0.25,1039,1.18,0.0,-0.9997640000000004
0.25,1041,1.14,0.02,-0.9997640000000004
0.25,1048,1.08,0.02,-0.999767999999998
0.25,1051,1.08,0.0,-0.9997840000000003
0.25,1054,1.06,0.0,-0.9997880000000003
0.25,1058,1.06,0.0,-0.9997880000000003
0.25,1060,1.06,0.02,-0.9997800000000003
0.25,1067,1.14,0.02,-0.9997640000000004
0.25,1068,1.1,0.04,-0.9997640000000004
0.25,1070,1.18,0.0,-0.9997640000000004
0.25,1071,1.06,0.0,-0.9997880000000003
0.25,1077,1.1,0.02,-0.9997720000000002
0.25,1080,1.16,0.0,-0.9997680000000004
0.25,1083,1.12,0.0,-0.9997760000000003
0.25,1084,1.12,0.02,-0.9997680000000004
0.25,1094,1.12,0.02,-0.9997680000000004
0.25,1109,1.1,0.0,-0.9997800000000003
0.25,1113,1.14,0.0,-0.9997720000000004
0.25,1116,1.08,0.0,-0.9997840000000003
0.25,1123,1.1,0.0,-0.9997800000000003
0.25,1134,1.06,0.0,-0.9997880000000003
0.25,1135,1.12,0.0,-0.9997760000000003
0.25,1147,1.14,0.02,-0.9997640000000004
0.25,1151,1.04,0.0,-0.9997920000000003
0.25,1155,1.02,0.0,-0.9997960000000004
0.25,1156,1.1,0.02,-0.9997720000000004
0.25,1159,1.12,0.0,-0.9997760000000003
0.25,1166,1.1,0.02,-0.9997720000000004
0.25,1169,1.14,0.02,-0.9997640000000004
0.25,1173,1.06,0.0,-0.9997880000000003
0.25,1187,1.12,0.0,-0.9997760000000003
0.25,1189,1.08,0.0,-0.9997840000000003
0.25,1192,1.14,0.02,-0.9997640000000004
0.25,1200,1.04,0.02,-0.9997839999999979
0.25,1204,1.1,0.02,-0.9997720000000004
0.25,1219,1.14,0.0,-0.9997720000000004
0.25,1222,1.12,0.0,-0.9997759999999982
0.25,1237,1.1,0.0,-0.9997799999999983
0.25,1238,1.1,0.0,-0.9997800000000003
0.25,1249,1.16,0.02,-0.9997599999999983
0.25,1252,1.12,0.02,-0.9997680000000002
0.25,1253,1.12,0.0,-0.9997760000000003
0.25,1255,1.12,0.02,-0.9997680000000004
0.25,1256,1.06,0.0,-0.9997880000000003
0.25,1258,1.08,0.0,-0.9997840000000003
0.25,1277,1.12,0.0,-0.9997760000000003
