resistance,metric,max_level,avg_level
0.25,1.50176,0.17908,-0.9997770444439588
0.5,1.50176,0.17908,-0.9997770444439588
0.75,1.50176,0.17908,-0.9997770444439588
1.0,1.50176,0.17908,-0.9997770444439588
