resistance,metric,max_level,avg_level
0.25,1.10072,0.00858,-0.9998401371437877
0.5,1.10072,0.00858,-0.9998401371437877
0.75,1.10072,0.00858,-0.9998401371437877
1.0,1.10072,0.00858,-0.9998401371437877
