resistance,metric,max_level,avg_level
0.25,1.10144,0.00958,-0.9998753288881683
0.5,1.10144,0.00958,-0.9998753288881683
0.75,1.10144,0.00958,-0.9998753288881683
1.0,1.10144,0.00958,-0.9998753288881683
