resistance,node,metric,max_level,avg_level
0.25,0,7.36,1.0,-0.9831759999999997
0.25,5,7.12,1.0,-0.9838800000000001
0.25,8,7.0,1.0,-0.9841840000000001
0.25,12,6.52,1.0,-0.985016
0.25,13,7.46,1.0,-0.9829959999999999
0.25,19,7.2,1.0,-0.9839359999999998
0.25,28,6.76,0.98,-0.9845999999999999
0.25,42,7.4,0.98,-0.983184
0.25,46,7.02,1.0,-0.9845959999999999
0.25,50,6.64,1.0,-0.9853360000000002
0.25,68,7.3,1.0,-0.9841080000000004
0.25,72,6.78,1.0,-0.9851639999999995
0.25,74,6.86,1.0,-0.9836919999999999
0.25,77,7.6,1.0,-0.9827520000000001
0.25,80,6.98,1.0,-0.983596
0.25,82,6.88,0.98,-0.9839760000000001
0.25,91,7.18,1.0,-0.9842839999999999
0.25,94,7.32,1.0,-0.983112
0.25,96,6.9,1.0,-0.9845079999999998
0.25,112,6.88,0.98,-0.98528
0.25,132,7.38,1.0,-0.9836919999999999
0.25,134,6.8,1.0,-0.9844000000000002
0.25,135,6.98,1.0,-0.984524
0.25,139,6.82,1.0,-0.983964
0.25,143,7.22,1.0,-0.9839479999999999
0.25,159,7.74,1.0,-0.9822519999999999
0.25,176,6.48,1.0,-0.98544
0.25,181,7.1,1.0,-0.9840760000000002
0.25,183,7.5,0.98,-0.983004
0.25,186,7.8,1.0,-0.981656
0.25,191,7.14,0.98,-0.9840200000000001
0.25,195,6.78,1.0,-0.984932
0.25,198,6.82,1.0,-0.984924
0.25,200,6.5,1.0,-0.9855959999999997
0.25,209,6.78,1.0,-0.9847879999999997
0.25,211,7.18,1.0,-0.9837639999999999
0.25,220,6.52,1.0,-0.9861119999999998
0.25,221,7.44,1.0,-0.9828480000000006
0.25,223,7.06,1.0,-0.9839240000000001
0.25,224,6.9,1.0,-0.9843080000000001
0.25,226,6.68,1.0,-0.9852639999999997
0.25,232,6.88,1.0,-0.9846880000000001
0.25,233,6.58,1.0,-0.9859879999999996
0.25,235,7.2,1.0,-0.9843839999999999
0.25,236,6.72,1.0,-0.985016
0.25,240,7.06,1.0,-0.9839399999999998
0.25,245,7.06,1.0,-0.9842759999999998
0.25,250,6.68,1.0,-0.9845920000000001
0.25,254,6.62,0.98,-0.9851479999999997
0.25,255,6.78,1.0,-0.9851479999999997
0.25,256,6.76,0.96,-0.9848080000000003
0.25,263,6.86,1.0,-0.9850440000000004
0.25,277,7.36,0.98,-0.983712
0.25,282,6.86,1.0,-0.9844360000000006
0.25,286,6.88,1.0,-0.9847360000000002
0.25,288,6.36,1.0,-0.9860799999999998
0.25,294,7.32,1.0,-0.9832880000000004
0.25,295,6.84,1.0,-0.984488
0.25,296,7.54,1.0,-0.9828840000000001
0.25,298,6.7,1.0,-0.9850520000000001
0.25,308,6.92,1.0,-0.9839280000000001
0.25,315,7.26,0.98,-0.9834759999999999
0.25,317,7.34,1.0,-0.9834919999999997
0.25,320,6.24,1.0,-0.9867520000000002
0.25,327,7.16,1.0,-0.9839200000000002
0.25,329,7.04,1.0,-0.9845440000000002
0.25,349,6.86,1.0,-0.9850600000000002
0.25,354,7.82,1.0,-0.9825960000000002
0.25,359,7.2,1.0,-0.9839279999999999
0.25,368,6.66,1.0,-0.9847479999999998
0.25,369,7.1,1.0,-0.98418
0.25,371,6.92,1.0,-0.9850240000000003
0.25,372,7.22,0.98,-0.983852
0.25,375,6.78,1.0,-0.984956
0.25,378,7.3,1.0,-0.9836759999999997
0.25,387,7.16,1.0,-0.983712
0.25,401,7.08,1.0,-0.9836959999999999
0.25,404,7.24,1.0,-0.9840000000000002
