resistance,metric,max_level,avg_level
0.25,1.1012,0.00926,-0.9998399142866404
0.5,1.1012,0.00926,-0.9998399142866404
0.75,1.1012,0.00926,-0.9998399142866404
1.0,1.1012,0.00926,-0.9998399142866404
