,realization,node,resistance,metric,max_level,avg_level
0,0,7059,0.25,10000,1,0.2944
1,0,7059,0.5,10000,3,0.5955
2,0,7059,0.75,7056,1,0.2944
3,0,7059,1.0,7056,1,0.2944
4,0,4677,0.25,10000,1,0.3017
5,0,4677,0.5,6991,3,0.8958
6,0,4677,0.75,6983,1,0.3017
7,0,4677,1.0,6983,1,0.3017
8,0,2472,0.25,10000,1,0.2979
9,0,2472,0.5,10000,4,0.9627
10,0,2472,0.75,7021,1,0.2979
11,0,2472,1.0,7021,1,0.2979
12,0,8064,0.25,10000,1,0.2971
13,0,8064,0.5,10000,3,0.8421
14,0,8064,0.75,7029,1,0.2971
15,0,8064,1.0,7029,1,0.2971
16,0,3034,0.25,10000,1,0.3029
17,0,3034,0.5,6972,2,0.5134
18,0,3034,0.75,6971,1,0.3029
19,0,3034,1.0,6971,1,0.3029
20,0,8698,0.25,10000,1,0.294
21,0,8698,0.5,10000,3,0.5735
22,0,8698,0.75,7060,1,0.294
23,0,8698,1.0,7060,1,0.294
24,0,6457,0.25,10000,1,0.3056
25,0,6457,0.5,6944,1,0.3056
26,0,6457,0.75,6944,1,0.3056
27,0,6457,1.0,6944,1,0.3056
28,0,1198,0.25,10000,1,0.299
29,0,1198,0.5,10000,5,1.1682
30,0,1198,0.75,7010,1,0.299
31,0,1198,1.0,7010,1,0.299
32,0,1157,0.25,10000,1,0.3038
33,0,1157,0.5,6964,2,0.5803
34,0,1157,0.75,6962,1,0.3038
35,0,1157,1.0,6962,1,0.3038
36,0,7553,0.25,10000,1,0.3014
37,0,7553,0.5,7005,8,2.2996
38,0,7553,0.75,6986,1,0.3014
39,0,7553,1.0,6986,1,0.3014
40,0,5302,0.25,10000,1,0.2995
41,0,5302,0.5,10000,6,1.4717
42,0,5302,0.75,7005,1,0.2995
43,0,5302,1.0,7005,1,0.2995
44,0,4073,0.25,10000,1,0.2958
45,0,4073,0.5,10000,3,0.743
46,0,4073,0.75,7042,1,0.2958
47,0,4073,1.0,7042,1,0.2958
48,0,2824,0.25,10000,1,0.3052
49,0,2824,0.5,6952,2,0.6081
50,0,2824,0.75,6948,1,0.3052
51,0,2824,1.0,6948,1,0.3052
52,0,2241,0.25,10000,1,0.3033
53,0,2241,0.5,6969,2,0.5801
54,0,2241,0.75,6967,1,0.3033
55,0,2241,1.0,6967,1,0.3033
56,0,5462,0.25,10000,1,0.2968
57,0,5462,0.5,10000,3,0.8203
58,0,5462,0.75,7032,1,0.2968
59,0,5462,1.0,7032,1,0.2968
60,0,1014,0.25,10000,1,0.3032
61,0,1014,0.5,6969,2,0.5188
62,0,1014,0.75,6968,1,0.3032
63,0,1014,1.0,6968,1,0.3032
64,0,4867,0.25,10000,1,0.2939
65,0,4867,0.5,10000,3,0.569
66,0,4867,0.75,7061,1,0.2939
67,0,4867,1.0,7061,1,0.2939
68,0,4464,0.25,10000,1,0.2996
69,0,4464,0.5,10000,5,1.388
70,0,4464,0.75,7004,1,0.2996
71,0,4464,1.0,7004,1,0.2996
72,0,5712,0.25,10000,1,0.2977
73,0,5712,0.5,10000,4,0.8839
74,0,5712,0.75,7023,1,0.2977
75,0,5712,1.0,7023,1,0.2977
76,0,1925,0.25,10000,1,0.2994
77,0,1925,0.5,10000,5,1.4471
78,0,1925,0.75,7006,1,0.2994
79,0,1925,1.0,7006,1,0.2994
80,0,4017,0.25,10000,1,0.3
81,0,4017,0.5,10000,7,1.8383
82,0,4017,0.75,7000,1,0.3
83,0,4017,1.0,7000,1,0.3
84,0,5232,0.25,10000,1,0.3007
85,0,5232,0.5,10000,9,2.4848
86,0,5232,0.75,6993,1,0.3007
87,0,5232,1.0,6993,1,0.3007
88,0,7463,0.25,10000,1,0.2952
89,0,7463,0.5,10000,3,0.6456
90,0,7463,0.75,7048,1,0.2952
91,0,7463,1.0,7048,1,0.2952
92,0,842,0.25,10000,1,0.3017
93,0,842,0.5,6987,2,0.6004
94,0,842,0.75,6983,1,0.3017
95,0,842,1.0,6983,1,0.3017
96,0,6473,0.25,10000,1,0.3029
97,0,6473,0.5,6977,3,0.8176
98,0,6473,0.75,6971,1,0.3029
99,0,6473,1.0,6971,1,0.3029
100,0,6686,0.25,10000,1,0.2968
101,0,6686,0.5,10000,3,0.8246
102,0,6686,0.75,7032,1,0.2968
103,0,6686,1.0,7032,1,0.2968
104,0,4568,0.25,10000,1,0.3025
105,0,4568,0.5,6980,2,0.6034
106,0,4568,0.75,6975,1,0.3025
107,0,4568,1.0,6975,1,0.3025
108,0,7032,0.25,10000,1,0.3076
109,0,7032,0.5,6925,2,0.5187
110,0,7032,0.75,6924,1,0.3076
111,0,7032,1.0,6924,1,0.3076
112,0,8484,0.25,10000,1,0.3021
113,0,8484,0.5,6984,3,0.8771
114,0,8484,0.75,6979,1,0.3021
115,0,8484,1.0,6979,1,0.3021
116,0,9173,0.25,10000,1,0.3064
117,0,9173,0.5,6937,2,0.5242
118,0,9173,0.75,6936,1,0.3064
119,0,9173,1.0,6936,1,0.3064
120,0,3752,0.25,10000,1,0.3001
121,0,3752,0.5,10000,7,2.0096
122,0,3752,0.75,6999,1,0.3001
123,0,3752,1.0,6999,1,0.3001
124,0,1125,0.25,10000,1,0.3093
125,0,1125,0.5,6907,1,0.3093
126,0,1125,0.75,6907,1,0.3093
127,0,1125,1.0,6907,1,0.3093
128,0,2238,0.25,10000,1,0.3047
129,0,2238,0.5,6954,2,0.515
130,0,2238,0.75,6953,1,0.3047
131,0,2238,1.0,6953,1,0.3047
132,0,2391,0.25,10000,1,0.3048
133,0,2391,0.5,6955,3,0.8113
134,0,2391,0.75,6952,1,0.3048
135,0,2391,1.0,6952,1,0.3048
136,0,8753,0.25,10000,1,0.305
137,0,8753,0.5,6952,3,0.7924
138,0,8753,0.75,6950,1,0.305
139,0,8753,1.0,6950,1,0.305
140,0,6109,0.25,10000,1,0.3086
141,0,6109,0.5,6914,1,0.3086
142,0,6109,0.75,6914,1,0.3086
143,0,6109,1.0,6914,1,0.3086
144,0,2890,0.25,10000,1,0.3036
145,0,2890,0.5,6968,2,0.6038
146,0,2890,0.75,6964,1,0.3036
147,0,2890,1.0,6964,1,0.3036
148,0,4533,0.25,10000,1,0.3035
149,0,4533,0.5,6967,2,0.5767
150,0,4533,0.75,6965,1,0.3035
151,0,4533,1.0,6965,1,0.3035
152,0,2271,0.25,10000,1,0.3012
153,0,2271,0.5,7000,4,1.1926
154,0,2271,0.75,6988,1,0.3012
155,0,2271,1.0,6988,1,0.3012
156,0,2362,0.25,10000,1,0.2977
157,0,2362,0.5,10000,4,0.8902
158,0,2362,0.75,7023,1,0.2977
159,0,2362,1.0,7023,1,0.2977
160,0,1185,0.25,10000,1,0.2996
161,0,1185,0.5,10000,5,1.3717
162,0,1185,0.75,7004,1,0.2996
163,0,1185,1.0,7004,1,0.2996
164,0,5769,0.25,10000,1,0.2974
165,0,5769,0.5,10000,3,0.8535
166,0,5769,0.75,7026,1,0.2974
167,0,5769,1.0,7026,1,0.2974
168,0,5414,0.25,10000,1,0.2959
169,0,5414,0.5,10000,3,0.7529
170,0,5414,0.75,7041,1,0.2959
171,0,5414,1.0,7041,1,0.2959
172,0,1118,0.25,10000,1,0.2987
173,0,1118,0.5,10000,4,1.1108
174,0,1118,0.75,7013,1,0.2987
175,0,1118,1.0,7013,1,0.2987
176,0,4779,0.25,10000,1,0.3053
177,0,4779,0.5,6947,1,0.3053
178,0,4779,0.75,6947,1,0.3053
179,0,4779,1.0,6947,1,0.3053
180,0,6142,0.25,10000,1,0.3003
181,0,6142,0.5,10000,7,1.8207
182,0,6142,0.75,6997,1,0.3003
183,0,6142,1.0,6997,1,0.3003
184,0,4483,0.25,10000,1,0.3062
185,0,4483,0.5,6938,1,0.3062
186,0,4483,0.75,6938,1,0.3062
187,0,4483,1.0,6938,1,0.3062
188,0,2129,0.25,10000,1,0.2955
189,0,2129,0.5,10000,3,0.7073
190,0,2129,0.75,7045,1,0.2955
191,0,2129,1.0,7045,1,0.2955
192,0,869,0.25,10000,1,0.299
193,0,869,0.5,10000,5,1.1658
194,0,869,0.75,7010,1,0.299
195,0,869,1.0,7010,1,0.299
196,0,5103,0.25,10000,1,0.3019
197,0,5103,0.5,6985,3,0.8101
198,0,5103,0.75,6981,1,0.3019
199,0,5103,1.0,6981,1,0.3019
200,0,83,0.25,10000,1,0.2967
201,0,83,0.5,10000,3,0.8295
202,0,83,0.75,7033,1,0.2967
203,0,83,1.0,7033,1,0.2967
204,0,5927,0.25,10000,1,0.2981
205,0,5927,0.5,10000,4,0.9883
206,0,5927,0.75,7019,1,0.2981
207,0,5927,1.0,7019,1,0.2981
208,0,8772,0.25,10000,1,0.3056
209,0,8772,0.5,6945,2,0.5185
210,0,8772,0.75,6944,1,0.3056
211,0,8772,1.0,6944,1,0.3056
212,0,5637,0.25,10000,1,0.3087
213,0,5637,0.5,6913,1,0.3087
214,0,5637,0.75,6913,1,0.3087
215,0,5637,1.0,6913,1,0.3087
216,0,5294,0.25,10000,1,0.2946
217,0,5294,0.5,10000,3,0.608
