resistance,metric,max_level,avg_level
0.25,1.09874,0.00894,-0.9998882500005123
0.5,1.09874,0.00894,-0.9998882500005123
0.75,1.09874,0.00894,-0.9998882500005123
1.0,1.09874,0.00894,-0.9998882500005123
