resistance,node,metric,max_level,avg_level
0.25,8,1.42,0.2,-0.9998099999999994
0.25,24,1.5,0.18,-0.9997899999999994
0.25,42,1.58,0.16,-0.9998019999999995
0.25,44,1.52,0.22,-0.9997919999999997
0.25,58,1.4,0.16,-0.9998199999999993
0.25,65,1.56,0.2,-0.9997879999999995
0.25,66,1.3,0.1,-0.9998299999999992
0.25,94,1.44,0.14,-0.9998199999999994
0.25,97,1.68,0.2,-0.9997679999999995
0.25,116,1.38,0.14,-0.9998179999999992
0.25,118,1.48,0.06,-0.9998239999999996
0.25,125,1.38,0.12,-0.9998259999999993
0.25,131,1.58,0.2,-0.9997859999999996
0.25,133,1.7,0.32,-0.9997299999999997
0.25,134,1.54,0.08,-0.9998259999999992
0.25,135,1.4,0.1,-0.9998359999999994
0.25,138,1.42,0.16,-0.9998179999999997
0.25,169,1.74,0.28,-0.9997459999999994
0.25,175,1.48,0.16,-0.9998199999999993
0.25,186,1.62,0.14,-0.9998019999999993
0.25,187,1.6,0.14,-0.9998039999999996
0.25,192,1.46,0.2,-0.9997979999999995
0.25,197,1.5,0.12,-0.9998139999999992
0.25,203,1.54,0.18,-0.9997979999999993
0.25,205,1.46,0.12,-0.9998179999999993
0.25,227,1.48,0.16,-0.9998079999999995
0.25,272,1.52,0.18,-0.9997839999999996
0.25,288,1.54,0.16,-0.9997899999999995
0.25,291,1.48,0.14,-0.9998119999999996
0.25,298,1.64,0.24,-0.9997799999999997
0.25,301,1.32,0.18,-0.9998279999999995
0.25,303,1.48,0.18,-0.9997959999999995
0.25,318,1.44,0.16,-0.9998199999999984
0.25,337,1.66,0.18,-0.9997739999999995
0.25,340,1.5,0.16,-0.9998099999999992
0.25,347,1.4,0.16,-0.9998039999999995
0.25,357,1.62,0.2,-0.9997739999999995
0.25,368,1.44,0.24,-0.9997959999999995
0.25,370,1.52,0.18,-0.9997959999999995
0.25,372,1.42,0.16,-0.9998139999999995
0.25,377,1.42,0.24,-0.9997859999999994
0.25,401,1.58,0.18,-0.9997859999999994
0.25,405,1.4,0.12,-0.9998239999999996
0.25,406,1.52,0.2,-0.9997919999999992
0.25,417,1.3,0.08,-0.9998459999999995
0.25,419,1.56,0.18,-0.9997999999999996
0.25,422,1.48,0.1,-0.9998319999999995
0.25,428,1.34,0.14,-0.999833999999999
0.25,445,1.32,0.12,-0.9998239999999993
0.25,450,1.38,0.1,-0.9998419999999991
0.25,469,1.62,0.2,-0.9997659999999997
0.25,486,1.5,0.16,-0.9997939999999994
0.25,497,1.36,0.1,-0.9998239999999992
0.25,507,1.34,0.06,-0.9998539999999992
0.25,512,1.44,0.12,-0.9998279999999994
0.25,525,1.58,0.26,-0.9997499999999995
0.25,534,1.6,0.2,-0.9997959999999996
0.25,535,1.6,0.22,-0.9997719999999997
0.25,536,1.44,0.16,-0.9998039999999994
0.25,544,1.5,0.2,-0.9997979999999999
0.25,545,1.4,0.18,-0.9998199999999996
0.25,560,1.34,0.18,-0.9998259999999993
0.25,576,1.4,0.14,-0.9998279999999994
0.25,587,1.62,0.26,-0.9997619999999995
0.25,611,1.62,0.2,-0.9997859999999997
0.25,614,1.46,0.14,-0.9998099999999995
0.25,623,1.5,0.12,-0.9998139999999981
0.25,625,1.58,0.22,-0.9997779999999995
0.25,630,1.4,0.16,-0.9998159999999995
0.25,660,1.36,0.16,-0.9998159999999991
0.25,678,1.4,0.2,-0.9998079999999997
0.25,699,1.64,0.28,-0.9997759999999996
0.25,700,1.56,0.22,-0.9997599999999994
0.25,726,1.66,0.24,-0.9997699999999996
0.25,734,1.42,0.2,-0.9998059999999994
0.25,741,1.48,0.22,-0.9998039999999996
0.25,742,1.62,0.16,-0.9997899999999995
0.25,743,1.4,0.16,-0.9998199999999994
0.25,749,1.66,0.2,-0.9997739999999993
0.25,764,1.78,0.22,-0.9997619999999992
0.25,778,1.52,0.14,-0.9998039999999994
0.25,784,1.5,0.2,-0.9997979999999994
0.25,793,1.44,0.16,-0.9998159999999993
0.25,816,1.56,0.22,-0.9997559999999994
0.25,820,1.42,0.22,-0.9997899999999995
0.25,828,1.54,0.2,-0.9997819999999993
0.25,831,1.48,0.12,-0.9998239999999997
0.25,833,1.6,0.26,-0.9997679999999997
0.25,851,1.58,0.18,-0.9997819999999994
0.25,860,1.56,0.18,-0.9997759999999996
0.25,861,1.4,0.14,-0.9998159999999993
0.25,882,1.5,0.18,-0.9997899999999992
0.25,887,1.6,0.16,-0.9997999999999998
0.25,898,1.56,0.28,-0.9997559999999994
0.25,919,1.62,0.14,-0.9997979999999997
0.25,931,1.38,0.12,-0.9998219999999992
0.25,933,1.44,0.16,-0.9997999999999994
0.25,941,1.54,0.22,-0.9997739999999993
0.25,942,1.4,0.14,-0.9998279999999995
0.25,946,1.54,0.18,-0.9997819999999993
0.25,949,1.66,0.24,-0.9997579999999998
0.25,953,1.32,0.08,-0.9998479999999995
0.25,965,1.48,0.16,-0.9998159999999993
0.25,966,1.48,0.18,-0.9997919999999995
0.25,972,1.56,0.24,-0.9997879999999995
0.25,989,1.4,0.12,-0.9998359999999994
0.25,1005,1.66,0.12,-0.9997979999999995
0.25,1035,1.48,0.12,-0.9998239999999996
0.25,1036,1.4,0.14,-0.9998279999999995
0.25,1038,1.64,0.28,-0.9997679999999997
0.25,1062,1.46,0.14,-0.9998179999999995
0.25,1094,1.4,0.22,-0.9997999999999995
0.25,1114,1.46,0.16,-0.9998019999999993
0.25,1118,1.7,0.2,-0.9997579999999996
0.25,1129,1.46,0.2,-0.9997899999999995
0.25,1140,1.56,0.22,-0.9997759999999993
0.25,1142,1.48,0.14,-0.9998159999999995
0.25,1157,1.48,0.12,-0.9998239999999994
0.25,1158,1.56,0.14,-0.9998119999999993
0.25,1173,1.6,0.18,-0.9997919999999993
0.25,1175,1.66,0.18,-0.9997779999999996
0.25,1183,1.5,0.18,-0.9998059999999995
0.25,1218,1.4,0.18,-0.9998079999999997
0.25,1221,1.76,0.26,-0.9997559999999995
0.25,1231,1.66,0.22,-0.9997699999999995
0.25,1245,1.48,0.3,-0.9997759999999996
0.25,1255,1.36,0.06,-0.9998399999999994
0.25,1263,1.36,0.12,-0.9998359999999993
0.25,1306,1.5,0.16,-0.9997979999999994
0.25,1312,1.48,0.18,-0.9998079999999994
0.25,1321,1.62,0.2,-0.9997739999999993
