resistance,node,metric,max_level,avg_level
0.25,11,1.14,0.06,-0.9998600000000004
0.25,26,1.08,0.02,-0.9998755555555562
0.25,28,1.16,0.02,-0.9998666666666672
0.25,33,1.04,0.02,-0.9998800000000005
0.25,35,1.14,0.0,-0.9998733333333337
0.25,78,1.16,0.0,-0.9998711111111115
0.25,79,1.14,0.0,-0.9998733333333338
0.25,85,1.14,0.02,-0.9998688888888893
0.25,93,1.08,0.0,-0.9998800000000004
0.25,111,1.16,0.04,-0.9998622222222228
0.25,127,1.14,0.02,-0.9998688888888894
0.25,136,1.12,0.0,-0.9998755555555561
0.25,140,1.02,0.0,-0.9998866666666673
0.25,141,1.14,0.02,-0.9998688888888894
0.25,143,1.04,0.0,-0.999884444444445
0.25,151,1.14,0.0,-0.9998733333333338
0.25,159,1.1,0.0,-0.9998777777777781
0.25,163,1.1,0.0,-0.9998777777777783
0.25,184,1.06,0.02,-0.9998777777777783
0.25,193,1.1,0.0,-0.9998777777777783
0.25,195,1.12,0.02,-0.9998711111111117
0.25,210,1.08,0.0,-0.9998800000000005
0.25,216,1.14,0.02,-0.999864444444445
0.25,217,1.12,0.02,-0.9998666666666671
0.25,237,1.14,0.04,-0.9998600000000004
0.25,246,1.1,0.0,-0.9998777777777782
0.25,249,1.04,0.0,-0.999884444444445
0.25,278,1.12,0.0,-0.9998755555555562
0.25,279,1.18,0.0,-0.9998688888888894
0.25,283,1.12,0.02,-0.9998711111111117
0.25,292,1.08,0.02,-0.9998711111111116
0.25,293,1.1,0.0,-0.9998777777777782
0.25,308,1.1,0.02,-0.999873333333334
0.25,310,1.1,0.02,-0.9998733333333338
0.25,312,1.08,0.0,-0.9998800000000004
0.25,318,1.1,0.0,-0.9998777777777783
0.25,319,1.14,0.02,-0.9998688888888893
0.25,351,1.0,0.0,-0.9998888888888895
0.25,371,1.08,0.02,-0.9998755555555561
0.25,373,1.1,0.0,-0.9998777777777783
0.25,404,1.2,0.0,-0.9998666666666671
0.25,407,1.08,0.02,-0.9998755555555561
0.25,414,1.18,0.0,-0.9998688888888896
0.25,420,1.1,0.04,-0.9998688888888893
0.25,425,1.12,0.02,-0.9998711111111117
0.25,468,1.0,0.0,-0.9998888888888895
0.25,478,1.04,0.0,-0.999884444444445
0.25,483,1.08,0.0,-0.9998800000000004
0.25,491,1.06,0.02,-0.9998777777777786
0.25,496,1.02,0.0,-0.9998866666666673
0.25,503,1.18,0.06,-0.9998511111111115
0.25,512,1.12,0.02,-0.9998711111111117
0.25,521,1.08,0.0,-0.9998800000000005
0.25,526,1.02,0.0,-0.9998866666666671
0.25,541,1.12,0.0,-0.9998755555555561
0.25,542,1.1,0.02,-0.9998733333333338
0.25,545,1.12,0.0,-0.9998755555555561
0.25,553,1.04,0.0,-0.999884444444445
0.25,556,1.18,0.02,-0.999864444444445
0.25,564,1.18,0.02,-0.999864444444445
0.25,575,1.08,0.02,-0.9998755555555562
0.25,579,1.04,0.0,-0.999884444444445
0.25,589,1.12,0.0,-0.9998755555555561
0.25,598,1.16,0.02,-0.9998666666666672
0.25,606,1.08,0.0,-0.9998800000000005
0.25,625,1.06,0.0,-0.999882222222223
0.25,628,1.06,0.0,-0.9998822222222229
0.25,630,1.06,0.0,-0.9998822222222228
0.25,640,1.06,0.0,-0.9998822222222228
0.25,669,1.08,0.0,-0.9998800000000005
0.25,671,1.14,0.0,-0.9998733333333341
0.25,674,1.04,0.0,-0.999884444444445
0.25,684,1.02,0.0,-0.9998866666666673
0.25,688,1.04,0.0,-0.999884444444445
0.25,692,1.04,0.0,-0.999884444444445
0.25,693,1.14,0.0,-0.9998733333333338
0.25,729,1.04,0.0,-0.9998844444444451
0.25,741,1.1,0.0,-0.9998777777777782
0.25,761,1.08,0.0,-0.9998800000000009
0.25,772,1.16,0.0,-0.9998711111111116
0.25,784,1.16,0.02,-0.9998666666666672
0.25,802,1.04,0.0,-0.999884444444445
0.25,819,1.08,0.02,-0.9998755555555562
0.25,836,1.1,0.0,-0.9998777777777786
0.25,840,1.12,0.0,-0.9998755555555562
0.25,881,1.06,0.0,-0.9998822222222228
0.25,886,1.16,0.02,-0.9998666666666671
0.25,891,1.12,0.04,-0.9998666666666672
0.25,903,1.22,0.02,-0.9998600000000007
0.25,904,1.16,0.06,-0.9998577777777784
0.25,908,1.08,0.02,-0.9998755555555562
0.25,913,1.16,0.04,-0.9998622222222227
0.25,932,1.04,0.0,-0.999884444444445
0.25,964,1.12,0.0,-0.9998755555555562
0.25,979,1.18,0.0,-0.9998688888888894
0.25,981,1.12,0.02,-0.9998711111111116
0.25,992,1.12,0.02,-0.9998711111111116
0.25,1017,1.1,0.0,-0.9998777777777782
0.25,1019,1.06,0.0,-0.9998822222222228
0.25,1020,1.06,0.0,-0.9998822222222228
0.25,1026,1.14,0.0,-0.9998733333333338
0.25,1030,1.16,0.04,-0.9998622222222228
0.25,1032,1.12,0.02,-0.9998711111111116
0.25,1047,1.06,0.0,-0.9998822222222229
0.25,1062,1.06,0.0,-0.9998822222222228
0.25,1069,1.1,0.02,-0.999873333333334
0.25,1088,1.08,0.04,-0.9998711111111115
0.25,1106,1.08,0.0,-0.9998800000000004
0.25,1108,1.1,0.0,-0.9998777777777783
0.25,1111,1.14,0.02,-0.9998644444444449
0.25,1119,1.14,0.02,-0.9998688888888894
0.25,1127,1.06,0.02,-0.9998777777777783
0.25,1147,1.06,0.0,-0.9998822222222228
0.25,1149,1.12,0.06,-0.9998622222222228
0.25,1173,1.08,0.02,-0.9998755555555561
0.25,1174,1.0,0.0,-0.9998888888888896
0.25,1176,1.2,0.04,-0.9998577777777783
0.25,1180,1.1,0.0,-0.9998777777777786
0.25,1181,1.04,0.0,-0.9998844444444451
0.25,1204,1.04,0.0,-0.9998844444444451
0.25,1210,1.08,0.0,-0.9998800000000005
0.25,1216,1.14,0.04,-0.999864444444445
0.25,1221,1.16,0.0,-0.9998711111111116
0.25,1224,1.14,0.0,-0.9998733333333338
0.25,1234,1.08,0.02,-0.9998755555555561
0.25,1241,1.06,0.02,-0.9998777777777782
0.25,1245,1.12,0.04,-0.9998666666666672
0.25,1253,1.14,0.0,-0.999873333333334
0.25,1266,1.08,0.02,-0.9998755555555561
0.25,1268,1.1,0.02,-0.9998733333333338
0.25,1280,1.1,0.0,-0.9998777777777782
0.25,1285,1.14,0.0,-0.9998733333333338
0.25,1290,1.08,0.02,-0.9998755555555561
0.25,1296,1.04,0.02,-0.9998755555555563
0.25,1303,1.12,0.0,-0.9998755555555562
0.25,1304,1.08,0.02,-0.9998755555555561
0.25,1320,1.2,0.04,-0.9998577777777783
0.25,1326,1.2,0.04,-0.9998577777777783
0.25,1327,1.06,0.0,-0.9998822222222227
0.25,1338,1.1,0.02,-0.9998733333333338
0.25,1351,1.16,0.02,-0.9998666666666671
0.25,1365,1.1,0.02,-0.9998733333333338
0.25,1369,1.14,0.02,-0.9998688888888894
0.25,1373,1.14,0.02,-0.9998688888888896
0.25,1375,1.1,0.0,-0.9998777777777783
0.25,1381,1.06,0.02,-0.9998777777777783
0.25,1392,1.08,0.0,-0.9998800000000004
0.25,1395,1.08,0.0,-0.9998800000000005
0.25,1419,1.1,0.02,-0.9998733333333338
0.25,1438,1.06,0.0,-0.9998822222222227
0.25,1442,1.08,0.0,-0.9998800000000005
0.25,1448,1.12,0.02,-0.9998666666666672
0.25,1489,1.18,0.06,-0.9998555555555562
0.25,1493,1.1,0.0,-0.9998777777777782
0.25,1563,1.1,0.02,-0.9998733333333338
0.25,1567,1.14,0.06,-0.9998600000000004
0.25,1583,1.14,0.02,-0.9998688888888894
0.25,1587,1.04,0.0,-0.9998844444444452
0.25,1592,1.08,0.0,-0.9998800000000005
0.25,1593,1.12,0.02,-0.9998711111111116
0.25,1602,1.12,0.02,-0.9998711111111116
0.25,1615,1.04,0.0,-0.999884444444445
0.25,1625,1.04,0.0,-0.9998844444444452
0.25,1627,1.2,0.02,-0.9998622222222227
0.25,1635,1.1,0.02,-0.9998733333333338
0.25,1655,1.2,0.02,-0.9998622222222228
0.25,1657,1.18,0.02,-0.9998644444444449
0.25,1664,1.06,0.0,-0.9998822222222228
0.25,1673,1.14,0.02,-0.9998688888888896
0.25,1685,1.04,0.0,-0.9998844444444451
0.25,1686,1.1,0.0,-0.9998777777777783
0.25,1687,1.1,0.0,-0.9998777777777782
0.25,1695,1.14,0.02,-0.9998688888888893
0.25,1696,1.14,0.0,-0.9998733333333338
0.25,1702,1.12,0.0,-0.9998755555555561
0.25,1718,1.12,0.04,-0.9998666666666672
0.25,1724,1.14,0.02,-0.9998688888888893
0.25,1743,1.06,0.0,-0.9998822222222229
0.25,1752,1.1,0.0,-0.9998777777777783
0.25,1753,1.0,0.0,-0.9998888888888895
0.25,1756,1.08,0.02,-0.9998755555555562
