resistance,metric,max_level,avg_level
0.25,1.1019,0.00992,-0.9997192750006622
0.5,1.1019,0.00992,-0.9997192750006622
0.75,1.1019,0.00992,-0.9997192750006622
1.0,1.1019,0.00992,-0.9997192750006622
