resistance,metric,max_level,avg_level
0.25,1.4947,0.17406,-0.998024060000537
0.5,1.4947,0.17406,-0.998024060000537
0.75,1.4947,0.17406,-0.998024060000537
1.0,1.4947,0.17406,-0.998024060000537
