,realization,node,resistance,metric,max_level,avg_level
0,0,4643,0.25,10000,1,0.3054
1,0,4643,0.5,6948,2,0.5822
2,0,4643,0.75,6946,1,0.3054
3,0,4643,1.0,6946,1,0.3054
4,0,251,0.25,10000,1,0.2967
5,0,251,0.5,10000,3,0.8258
6,0,251,0.75,7033,1,0.2967
7,0,251,1.0,7033,1,0.2967
8,0,1648,0.25,10000,1,0.2973
9,0,1648,0.5,10000,3,0.8478
10,0,1648,0.75,7027,1,0.2973
11,0,1648,1.0,7027,1,0.2973
12,0,483,0.25,10000,1,0.2976
13,0,483,0.5,10000,4,0.8784
14,0,483,0.75,7024,1,0.2976
15,0,483,1.0,7024,1,0.2976
16,0,638,0.25,10000,1,0.31
17,0,638,0.5,6900,1,0.31
18,0,638,0.75,6900,1,0.31
19,0,638,1.0,6900,1,0.31
20,0,9722,0.25,10000,1,0.3037
21,0,9722,0.5,6967,2,0.6041
22,0,9722,0.75,6963,1,0.3037
23,0,9722,1.0,6963,1,0.3037
24,0,3173,0.25,10000,1,0.3057
25,0,3173,0.5,6943,1,0.3057
26,0,3173,0.75,6943,1,0.3057
27,0,3173,1.0,6943,1,0.3057
28,0,5825,0.25,10000,1,0.3045
29,0,5825,0.5,6957,2,0.5835
30,0,5825,0.75,6955,1,0.3045
31,0,5825,1.0,6955,1,0.3045
32,0,8460,0.25,10000,1,0.2959
33,0,8460,0.5,10000,3,0.7327
34,0,8460,0.75,7041,1,0.2959
35,0,8460,1.0,7041,1,0.2959
36,0,2459,0.25,10000,1,0.3036
37,0,2459,0.5,6966,2,0.5818
38,0,2459,0.75,6964,1,0.3036
39,0,2459,1.0,6964,1,0.3036
40,0,7546,0.25,10000,1,0.2963
41,0,7546,0.5,10000,3,0.7827
42,0,7546,0.75,7037,1,0.2963
43,0,7546,1.0,7037,1,0.2963
44,0,1734,0.25,10000,1,0.3003
45,0,1734,0.5,10000,7,1.7636
46,0,1734,0.75,6997,1,0.3003
47,0,1734,1.0,6997,1,0.3003
48,0,9362,0.25,10000,1,0.2978
49,0,9362,0.5,10000,4,0.8703
50,0,9362,0.75,7022,1,0.2978
51,0,9362,1.0,7022,1,0.2978
52,0,775,0.25,10000,1,0.306
53,0,775,0.5,6941,2,0.5229
54,0,775,0.75,6940,1,0.306
55,0,775,1.0,6940,1,0.306
56,0,5982,0.25,10000,1,0.3047
57,0,5982,0.5,6953,1,0.3047
58,0,5982,0.75,6953,1,0.3047
59,0,5982,1.0,6953,1,0.3047
60,0,1275,0.25,10000,1,0.3048
61,0,1275,0.5,6954,2,0.5837
62,0,1275,0.75,6952,1,0.3048
63,0,1275,1.0,6952,1,0.3048
64,0,6868,0.25,10000,1,0.304
65,0,6868,0.5,6961,2,0.516
66,0,6868,0.75,6960,1,0.304
67,0,6868,1.0,6960,1,0.304
68,0,2613,0.25,10000,1,0.293
69,0,2613,0.5,10000,2,0.5593
70,0,2613,0.75,7070,1,0.293
71,0,2613,1.0,7070,1,0.293
72,0,3410,0.25,10000,1,0.2982
73,0,3410,0.5,10000,4,0.9698
74,0,3410,0.75,7018,1,0.2982
75,0,3410,1.0,7018,1,0.2982
76,0,1728,0.25,10000,1,0.2953
77,0,1728,0.5,10000,3,0.688
78,0,1728,0.75,7047,1,0.2953
79,0,1728,1.0,7047,1,0.2953
80,0,6979,0.25,10000,1,0.3014
81,0,6979,0.5,6996,4,1.1087
82,0,6979,0.75,6986,1,0.3014
83,0,6979,1.0,6986,1,0.3014
84,0,3020,0.25,10000,1,0.303
85,0,3020,0.5,6973,2,0.5972
86,0,3020,0.75,6970,1,0.303
87,0,3020,1.0,6970,1,0.303
88,0,1508,0.25,10000,1,0.2953
89,0,1508,0.5,10000,3,0.6543
90,0,1508,0.75,7047,1,0.2953
91,0,1508,1.0,7047,1,0.2953
92,0,7391,0.25,10000,1,0.3025
93,0,7391,0.5,6977,2,0.5792
94,0,7391,0.75,6975,1,0.3025
95,0,7391,1.0,6975,1,0.3025
96,0,5662,0.25,10000,1,0.2954
97,0,5662,0.5,10000,3,0.647
98,0,5662,0.75,7046,1,0.2954
99,0,5662,1.0,7046,1,0.2954
100,0,7990,0.25,10000,1,0.2981
101,0,7990,0.5,10000,4,0.9723
102,0,7990,0.75,7019,1,0.2981
103,0,7990,1.0,7019,1,0.2981
104,0,6018,0.25,10000,1,0.2994
105,0,6018,0.5,10000,5,1.1673
106,0,6018,0.75,7006,1,0.2994
107,0,6018,1.0,7006,1,0.2994
108,0,4855,0.25,10000,1,0.297
109,0,4855,0.5,10000,3,0.8133
110,0,4855,0.75,7030,1,0.297
111,0,4855,1.0,7030,1,0.297
112,0,659,0.25,10000,1,0.3015
113,0,659,0.5,6991,3,0.8127
114,0,659,0.75,6985,1,0.3015
115,0,659,1.0,6985,1,0.3015
116,0,5384,0.25,10000,1,0.302
117,0,5384,0.5,6982,2,0.5772
118,0,5384,0.75,6980,1,0.302
119,0,5384,1.0,6980,1,0.302
120,0,595,0.25,10000,1,0.2987
121,0,595,0.5,10000,4,1.1124
122,0,595,0.75,7013,1,0.2987
123,0,595,1.0,7013,1,0.2987
124,0,2821,0.25,10000,1,0.3026
125,0,2821,0.5,6980,5,1.3822
126,0,2821,0.75,6974,1,0.3026
127,0,2821,1.0,6974,1,0.3026
128,0,1118,0.25,10000,1,0.3015
129,0,1118,0.5,6991,5,1.3816
130,0,1118,0.75,6985,1,0.3015
131,0,1118,1.0,6985,1,0.3015
132,0,5929,0.25,10000,1,0.2957
133,0,5929,0.5,10000,3,0.6879
134,0,5929,0.75,7043,1,0.2957
135,0,5929,1.0,7043,1,0.2957
136,0,3221,0.25,10000,1,0.2969
137,0,3221,0.5,10000,3,0.8112
138,0,3221,0.75,7031,1,0.2969
139,0,3221,1.0,7031,1,0.2969
140,0,1613,0.25,10000,1,0.2939
141,0,1613,0.5,10000,3,0.5673
142,0,1613,0.75,7061,1,0.2939
143,0,1613,1.0,7061,1,0.2939
144,0,5662,0.25,10000,1,0.2954
145,0,5662,0.5,10000,3,0.647
146,0,5662,0.75,7046,1,0.2954
147,0,5662,1.0,7046,1,0.2954
148,0,9877,0.25,10000,1,0.3002
149,0,9877,0.5,10000,5,1.399
150,0,9877,0.75,6998,1,0.3002
151,0,9877,1.0,6998,1,0.3002
152,0,2014,0.25,10000,1,0.302
153,0,2014,0.5,6987,3,0.8799
154,0,2014,0.75,6980,1,0.302
155,0,2014,1.0,6980,1,0.302
156,0,657,0.25,10000,1,0.3052
157,0,657,0.5,6949,2,0.5209
158,0,657,0.75,6948,1,0.3052
159,0,657,1.0,6948,1,0.3052
160,0,5215,0.25,10000,1,0.304
161,0,5215,0.5,6961,2,0.5204
162,0,5215,0.75,6960,1,0.304
163,0,5215,1.0,6960,1,0.304
164,0,3297,0.25,10000,1,0.3088
165,0,3297,0.5,6912,1,0.3088
166,0,3297,0.75,6912,1,0.3088
167,0,3297,1.0,6912,1,0.3088
168,0,1818,0.25,10000,1,0.3058
169,0,1818,0.5,6942,1,0.3058
170,0,1818,0.75,6942,1,0.3058
171,0,1818,1.0,6942,1,0.3058
172,0,2344,0.25,10000,1,0.3021
173,0,2344,0.5,6981,2,0.5762
174,0,2344,0.75,6979,1,0.3021
175,0,2344,1.0,6979,1,0.3021
176,0,7017,0.25,10000,1,0.2915
177,0,7017,0.5,10000,2,0.539
178,0,7017,0.75,7085,1,0.2915
179,0,7017,1.0,7085,1,0.2915
180,0,7904,0.25,10000,1,0.2906
