,realization,node,resistance,metric,max_level,avg_level
0,0,2808,0.25,10000,1,0.2053
1,0,2808,0.5,10000,1,0.2053
2,0,2808,0.75,7947,1,0.2053
3,0,2808,1.0,7947,1,0.2053
4,0,3471,0.25,10000,1,0.2029
5,0,3471,0.5,10000,1,0.2029
6,0,3471,0.75,7971,1,0.2029
7,0,3471,1.0,7971,1,0.2029
8,0,9726,0.25,10000,1,0.1973
9,0,9726,0.5,10000,1,0.1973
10,0,9726,0.75,8027,1,0.1973
11,0,9726,1.0,8027,1,0.1973
12,0,6997,0.25,10000,1,0.2005
13,0,6997,0.5,10000,1,0.2005
14,0,6997,0.75,7995,1,0.2005
15,0,6997,1.0,7995,1,0.2005
16,0,3161,0.25,10000,1,0.1984
17,0,3161,0.5,10000,1,0.1984
18,0,3161,0.75,8016,1,0.1984
19,0,3161,1.0,8016,1,0.1984
20,0,8221,0.25,10000,1,0.201
21,0,8221,0.5,10000,1,0.201
22,0,8221,0.75,7990,1,0.201
23,0,8221,1.0,7990,1,0.201
24,0,8219,0.25,10000,1,0.2014
25,0,8219,0.5,10000,1,0.2014
26,0,8219,0.75,7986,1,0.2014
27,0,8219,1.0,7986,1,0.2014
28,0,5173,0.25,10000,1,0.2013
29,0,5173,0.5,10000,1,0.2013
30,0,5173,0.75,7987,1,0.2013
31,0,5173,1.0,7987,1,0.2013
32,0,1174,0.25,10000,1,0.1987
33,0,1174,0.5,10000,1,0.1987
34,0,1174,0.75,8013,1,0.1987
35,0,1174,1.0,8013,1,0.1987
36,0,1174,0.25,10000,1,0.1987
37,0,1174,0.5,10000,1,0.1987
38,0,1174,0.75,8013,1,0.1987
39,0,1174,1.0,8013,1,0.1987
40,0,2581,0.25,10000,1,0.2018
41,0,2581,0.5,10000,1,0.2018
42,0,2581,0.75,7982,1,0.2018
43,0,2581,1.0,7982,1,0.2018
44,0,8059,0.25,10000,1,0.1943
45,0,8059,0.5,10000,1,0.1943
46,0,8059,0.75,8057,1,0.1943
47,0,8059,1.0,8057,1,0.1943
48,0,9634,0.25,10000,1,0.1958
49,0,9634,0.5,10000,1,0.1958
50,0,9634,0.75,8042,1,0.1958
51,0,9634,1.0,8042,1,0.1958
52,0,7260,0.25,10000,1,0.1949
53,0,7260,0.5,10000,1,0.1949
54,0,7260,0.75,8051,1,0.1949
55,0,7260,1.0,8051,1,0.1949
56,0,492,0.25,10000,1,0.2017
57,0,492,0.5,10000,1,0.2017
58,0,492,0.75,7983,1,0.2017
59,0,492,1.0,7983,1,0.2017
60,0,7841,0.25,10000,1,0.1927
61,0,7841,0.5,10000,1,0.1927
62,0,7841,0.75,8073,1,0.1927
63,0,7841,1.0,8073,1,0.1927
64,0,2969,0.25,10000,1,0.197
65,0,2969,0.5,10000,1,0.197
66,0,2969,0.75,8030,1,0.197
67,0,2969,1.0,8030,1,0.197
68,0,1961,0.25,10000,1,0.2019
69,0,1961,0.5,10000,1,0.2019
70,0,1961,0.75,7981,1,0.2019
71,0,1961,1.0,7981,1,0.2019
72,0,17,0.25,10000,1,0.1988
73,0,17,0.5,10000,1,0.1988
74,0,17,0.75,8012,1,0.1988
75,0,17,1.0,8012,1,0.1988
76,0,6997,0.25,10000,1,0.2005
77,0,6997,0.5,10000,1,0.2005
78,0,6997,0.75,7995,1,0.2005
79,0,6997,1.0,7995,1,0.2005
80,0,2390,0.25,10000,1,0.203
81,0,2390,0.5,10000,1,0.203
82,0,2390,0.75,7970,1,0.203
83,0,2390,1.0,7970,1,0.203
84,0,1184,0.25,10000,1,0.2019
85,0,1184,0.5,10000,1,0.2019
86,0,1184,0.75,7981,1,0.2019
87,0,1184,1.0,7981,1,0.2019
88,0,2522,0.25,10000,1,0.1984
89,0,2522,0.5,10000,1,0.1984
90,0,2522,0.75,8016,1,0.1984
91,0,2522,1.0,8016,1,0.1984
92,0,8851,0.25,10000,1,0.1962
93,0,8851,0.5,10000,1,0.1962
94,0,8851,0.75,8038,1,0.1962
95,0,8851,1.0,8038,1,0.1962
96,0,2356,0.25,10000,1,0.2031
97,0,2356,0.5,10000,1,0.2031
98,0,2356,0.75,7969,1,0.2031
99,0,2356,1.0,7969,1,0.2031
100,0,2219,0.25,10000,1,0.2064
101,0,2219,0.5,10000,1,0.2064
102,0,2219,0.75,7936,1,0.2064
103,0,2219,1.0,7936,1,0.2064
104,0,3831,0.25,10000,1,0.1979
105,0,3831,0.5,10000,1,0.1979
106,0,3831,0.75,8021,1,0.1979
107,0,3831,1.0,8021,1,0.1979
108,0,7918,0.25,10000,1,0.2041
109,0,7918,0.5,10000,1,0.2041
110,0,7918,0.75,7959,1,0.2041
111,0,7918,1.0,7959,1,0.2041
112,0,1135,0.25,10000,1,0.2
113,0,1135,0.5,10000,1,0.2
114,0,1135,0.75,8000,1,0.2
115,0,1135,1.0,8000,1,0.2
116,0,8577,0.25,10000,1,0.2057
117,0,8577,0.5,10000,1,0.2057
118,0,8577,0.75,7943,1,0.2057
119,0,8577,1.0,7943,1,0.2057
120,0,9814,0.25,10000,1,0.1972
121,0,9814,0.5,10000,1,0.1972
122,0,9814,0.75,8028,1,0.1972
123,0,9814,1.0,8028,1,0.1972
124,0,6166,0.25,10000,1,0.201
125,0,6166,0.5,10000,1,0.201
126,0,6166,0.75,7990,1,0.201
127,0,6166,1.0,7990,1,0.201
128,0,4650,0.25,10000,1,0.2095
129,0,4650,0.5,10000,1,0.2095
130,0,4650,0.75,7905,1,0.2095
131,0,4650,1.0,7905,1,0.2095
132,0,2520,0.25,10000,1,0.1915
133,0,2520,0.5,10000,1,0.1915
134,0,2520,0.75,8085,1,0.1915
135,0,2520,1.0,8085,1,0.1915
136,0,797,0.25,10000,1,0.2027
137,0,797,0.5,10000,1,0.2027
138,0,797,0.75,7973,1,0.2027
139,0,797,1.0,7973,1,0.2027
140,0,2356,0.25,10000,1,0.2031
141,0,2356,0.5,10000,1,0.2031
142,0,2356,0.75,7969,1,0.2031
143,0,2356,1.0,7969,1,0.2031
144,0,3104,0.25,10000,1,0.202
145,0,3104,0.5,10000,1,0.202
146,0,3104,0.75,7980,1,0.202
147,0,3104,1.0,7980,1,0.202
148,0,6675,0.25,10000,1,0.1944
149,0,6675,0.5,10000,1,0.1944
150,0,6675,0.75,8056,1,0.1944
151,0,6675,1.0,8056,1,0.1944
152,0,1146,0.25,10000,1,0.2017
153,0,1146,0.5,10000,1,0.2017
154,0,1146,0.75,7983,1,0.2017
155,0,1146,1.0,7983,1,0.2017
156,0,7442,0.25,10000,1,0.197
157,0,7442,0.5,10000,1,0.197
158,0,7442,0.75,8030,1,0.197
159,0,7442,1.0,8030,1,0.197
160,0,5521,0.25,10000,1,0.2048
161,0,5521,0.5,10000,1,0.2048
162,0,5521,0.75,7952,1,0.2048
163,0,5521,1.0,7952,1,0.2048
164,0,3359,0.25,10000,1,0.1949
165,0,3359,0.5,10000,1,0.1949
166,0,3359,0.75,8051,1,0.1949
167,0,3359,1.0,8051,1,0.1949
168,0,3726,0.25,10000,1,0.1958
169,0,3726,0.5,10000,1,0.1958
170,0,3726,0.75,8042,1,0.1958
171,0,3726,1.0,8042,1,0.1958
172,0,6813,0.25,10000,1,0.1936
173,0,6813,0.5,10000,1,0.1936
174,0,6813,0.75,8064,1,0.1936
175,0,6813,1.0,8064,1,0.1936
176,0,8683,0.25,10000,1,0.2005
177,0,8683,0.5,10000,1,0.2005
178,0,8683,0.75,7995,1,0.2005
179,0,8683,1.0,7995,1,0.2005
180,0,6238,0.25,10000,1,0.1992
181,0,6238,0.5,10000,1,0.1992
182,0,6238,0.75,8008,1,0.1992
183,0,6238,1.0,8008,1,0.1992
184,0,1587,0.25,10000,1,0.2049
185,0,1587,0.5,10000,1,0.2049
186,0,1587,0.75,7951,1,0.2049
187,0,1587,1.0,7951,1,0.2049
188,0,6541,0.25,10000,1,0.201
189,0,6541,0.5,10000,1,0.201
190,0,6541,0.75,7990,1,0.201
191,0,6541,1.0,7990,1,0.201
192,0,3465,0.25,10000,1,0.2019
193,0,3465,0.5,10000,1,0.2019
194,0,3465,0.75,7981,1,0.2019
195,0,3465,1.0,7981,1,0.2019
196,0,3143,0.25,10000,1,0.2019
197,0,3143,0.5,10000,1,0.2019
198,0,3143,0.75,7981,1,0.2019
199,0,3143,1.0,7981,1,0.2019
200,0,3225,0.25,10000,1,0.2013
201,0,3225,0.5,10000,1,0.2013
202,0,3225,0.75,7987,1,0.2013
203,0,3225,1.0,7987,1,0.2013
204,0,6839,0.25,10000,1,0.1953
205,0,6839,0.5,10000,1,0.1953
206,0,6839,0.75,8047,1,0.1953
207,0,6839,1.0,8047,1,0.1953
208,0,7123,0.25,10000,1,0.1934
209,0,7123,0.5,10000,1,0.1934
210,0,7123,0.75,8066,1,0.1934
211,0,7123,1.0,8066,1,0.1934
212,0,4574,0.25,10000,1,0.1999
213,0,4574,0.5,10000,1,0.1999
214,0,4574,0.75,8001,1,0.1999
215,0,4574,1.0,8001,1,0.1999
216,0,2906,0.25,10000,1,0.1993
217,0,2906,0.5,10000,1,0.1993
218,0,2906,0.75,8007,1,0.1993
219,0,2906,1.0,8007,1,0.1993
220,0,5993,0.25,10000,1,0.2031
221,0,5993,0.5,10000,1,0.2031
222,0,5993,0.75,7969,1,0.2031
223,0,5993,1.0,7969,1,0.2031
224,0,9363,0.25,10000,1,0.2092
225,0,9363,0.5,10000,1,0.2092
226,0,9363,0.75,7908,1,0.2092
227,0,9363,1.0,7908,1,0.2092
228,0,8499,0.25,10000,1,0.2088
229,0,8499,0.5,10000,1,0.2088
230,0,8499,0.75,7912,1,0.2088
231,0,8499,1.0,7912,1,0.2088
232,0,8134,0.25,10000,1,0.2025
233,0,8134,0.5,10000,1,0.2025
234,0,8134,0.75,7975,1,0.2025
235,0,8134,1.0,7975,1,0.2025
236,0,7536,0.25,10000,1,0.2026
237,0,7536,0.5,10000,1,0.2026
238,0,7536,0.75,7974,1,0.2026
239,0,7536,1.0,7974,1,0.2026
240,0,9411,0.25,10000,1,0.199
241,0,9411,0.5,10000,1,0.199
242,0,9411,0.75,8010,1,0.199
243,0,9411,1.0,8010,1,0.199
244,0,1330,0.25,10000,1,0.1977
245,0,1330,0.5,10000,1,0.1977
246,0,1330,0.75,8023,1,0.1977
247,0,1330,1.0,8023,1,0.1977
248,0,2319,0.25,10000,1,0.2011
249,0,2319,0.5,10000,1,0.2011
250,0,2319,0.75,7989,1,0.2011
251,0,2319,1.0,7989,1,0.2011
252,0,3604,0.25,10000,1,0.1991
253,0,3604,0.5,10000,1,0.1991
254,0,3604,0.75,8009,1,0.1991
255,0,3604,1.0,8009,1,0.1991
256,0,1386,0.25,10000,1,0.1937
257,0,1386,0.5,10000,1,0.1937
258,0,1386,0.75,8063,1,0.1937
259,0,1386,1.0,8063,1,0.1937
260,0,7090,0.25,10000,1,0.2005
261,0,7090,0.5,10000,1,0.2005
262,0,7090,0.75,7995,1,0.2005
263,0,7090,1.0,7995,1,0.2005
264,0,5083,0.25,10000,1,0.195
265,0,5083,0.5,10000,1,0.195
266,0,5083,0.75,8050,1,0.195
267,0,5083,1.0,8050,1,0.195
268,0,9983,0.25,10000,1,0.205
269,0,9983,0.5,10000,1,0.205
270,0,9983,0.75,7950,1,0.205
271,0,9983,1.0,7950,1,0.205
272,0,3987,0.25,10000,1,0.1998
273,0,3987,0.5,10000,1,0.1998
274,0,3987,0.75,8002,1,0.1998
275,0,3987,1.0,8002,1,0.1998
276,0,2151,0.25,10000,1,0.192
277,0,2151,0.5,10000,1,0.192
278,0,2151,0.75,8080,1,0.192
279,0,2151,1.0,8080,1,0.192
280,0,2179,0.25,10000,1,0.1904
281,0,2179,0.5,10000,1,0.1904
