resistance,metric,max_level,avg_level
0.25,1.0981,0.00962,-0.9997203850006692
0.5,1.0981,0.00962,-0.9997203850006692
0.75,1.0981,0.00962,-0.9997203850006692
1.0,1.0981,0.00962,-0.9997203850006692
