resistance,node,metric,max_level,avg_level
0.25,1,1.1,0.0,-0.9998166666666677
0.25,5,1.14,0.0,-0.999810000000001
0.25,9,1.06,0.0,-0.9998233333333343
0.25,16,1.18,0.02,-0.9997966666666676
0.25,17,1.06,0.02,-0.9998166666666676
0.25,22,1.14,0.04,-0.9997966666666674
0.25,33,1.18,0.0,-0.9998033333333344
0.25,36,1.12,0.0,-0.9998133333333342
0.25,38,1.02,0.0,-0.999830000000001
0.25,44,1.14,0.0,-0.999810000000001
0.25,52,1.06,0.0,-0.9998233333333343
0.25,56,1.1,0.02,-0.9998100000000008
0.25,59,1.08,0.0,-0.999820000000001
0.25,60,1.14,0.02,-0.9998033333333342
0.25,62,1.1,0.0,-0.9998166666666657
0.25,66,1.16,0.02,-0.9998000000000009
0.25,73,1.04,0.0,-0.9998266666666676
0.25,77,1.12,0.02,-0.9998066666666676
0.25,85,1.12,0.0,-0.9998133333333341
0.25,87,1.1,0.02,-0.9998099999999991
0.25,97,1.1,0.02,-0.999810000000001
0.25,100,1.1,0.0,-0.9998166666666677
0.25,104,1.06,0.02,-0.9998166666666658
0.25,108,1.1,0.02,-0.999810000000001
0.25,113,1.06,0.0,-0.9998233333333343
0.25,116,1.1,0.0,-0.9998166666666677
0.25,124,1.1,0.0,-0.9998166666666677
0.25,147,1.1,0.0,-0.9998166666666677
0.25,148,1.12,0.0,-0.9998133333333343
0.25,155,1.1,0.0,-0.9998166666666677
0.25,156,1.08,0.0,-0.999820000000001
0.25,161,1.14,0.0,-0.999810000000001
0.25,167,1.1,0.0,-0.9998166666666676
0.25,169,1.02,0.0,-0.999830000000001
0.25,173,1.04,0.0,-0.9998266666666676
0.25,185,1.06,0.0,-0.9998233333333342
0.25,189,1.18,0.02,-0.9997966666666676
0.25,196,1.04,0.0,-0.9998266666666676
0.25,223,1.08,0.02,-0.9998133333333342
0.25,227,1.1,0.0,-0.9998166666666677
0.25,234,1.06,0.0,-0.9998233333333343
0.25,241,1.08,0.02,-0.9998133333333343
0.25,251,1.08,0.0,-0.999820000000001
0.25,258,1.06,0.0,-0.9998233333333343
0.25,265,1.04,0.0,-0.9998266666666676
0.25,268,1.1,0.02,-0.999810000000001
0.25,275,1.1,0.0,-0.9998166666666677
0.25,283,1.12,0.0,-0.9998133333333342
0.25,286,1.12,0.02,-0.9998066666666676
0.25,304,1.1,0.0,-0.9998166666666676
0.25,307,1.12,0.02,-0.9998066666666676
0.25,309,1.04,0.0,-0.9998266666666676
0.25,315,1.14,0.0,-0.999810000000001
0.25,318,1.12,0.02,-0.9998066666666676
0.25,328,1.18,0.02,-0.9997966666666676
0.25,334,1.16,0.04,-0.9997933333333342
0.25,337,1.14,0.02,-0.9998033333333342
0.25,339,1.06,0.02,-0.9998166666666676
0.25,343,1.12,0.0,-0.9998133333333324
0.25,347,1.06,0.0,-0.9998233333333343
0.25,350,1.12,0.0,-0.9998133333333343
