resistance,metric,max_level,avg_level
0.25,455.9267,1.0,0.9544073259999794
0.5,455.9267,1.0,0.9544073259999794
0.75,455.9267,1.0,0.9544073259999794
1.0,455.9267,1.0,0.9544073259999794
