,realization,node,resistance,metric,max_level,avg_level
0,0,2112,0.25,5000,1,0.2906
1,0,2112,0.5,5000,2,0.5084
2,0,2112,0.75,3547,1,0.2906
3,0,2112,1.0,3547,1,0.2906
4,0,4314,0.25,5000,1,0.2988
5,0,4314,0.5,5000,3,0.7294
6,0,4314,0.75,3506,1,0.2988
7,0,4314,1.0,3506,1,0.2988
8,0,2666,0.25,5000,1,0.3054
9,0,2666,0.5,5000,6,1.462
10,0,2666,0.75,3473,1,0.3054
11,0,2666,1.0,3473,1,0.3054
12,0,1021,0.25,5000,1,0.3032
13,0,1021,0.5,5000,4,1.1048
14,0,1021,0.75,3484,1,0.3032
15,0,1021,1.0,3484,1,0.3032
16,0,746,0.25,5000,1,0.2958
17,0,746,0.5,5000,3,0.5654
18,0,746,0.75,3521,1,0.2958
19,0,746,1.0,3521,1,0.2958
20,0,1292,0.25,5000,1,0.3064
21,0,1292,0.5,5000,8,2.2244
22,0,1292,0.75,3468,1,0.3064
23,0,1292,1.0,3468,1,0.3064
24,0,3069,0.25,5000,1,0.292
25,0,3069,0.5,5000,2,0.5242
26,0,3069,0.75,3540,1,0.292
27,0,3069,1.0,3540,1,0.292
28,0,1204,0.25,5000,1,0.2962
29,0,1204,0.5,5000,3,0.5702
30,0,1204,0.75,3519,1,0.2962
31,0,1204,1.0,3519,1,0.2962
32,0,2130,0.25,5000,1,0.3006
33,0,2130,0.5,5000,3,0.8352
34,0,2130,0.75,3497,1,0.3006
35,0,2130,1.0,3497,1,0.3006
36,0,2985,0.25,5000,1,0.2968
37,0,2985,0.5,5000,3,0.5708
38,0,2985,0.75,3516,1,0.2968
39,0,2985,1.0,3516,1,0.2968
40,0,4541,0.25,5000,1,0.291
41,0,4541,0.5,5000,2,0.5072
42,0,4541,0.75,3545,1,0.291
43,0,4541,1.0,3545,1,0.291
44,0,2028,0.25,5000,1,0.3054
45,0,2028,0.5,5000,5,1.4532
46,0,2028,0.75,3473,1,0.3054
47,0,2028,1.0,3473,1,0.3054
48,0,3790,0.25,5000,1,0.2946
49,0,3790,0.5,5000,3,0.5548
50,0,3790,0.75,3527,1,0.2946
51,0,3790,1.0,3527,1,0.2946
52,0,3271,0.25,5000,1,0.298
53,0,3271,0.5,5000,3,0.6606
54,0,3271,0.75,3510,1,0.298
55,0,3271,1.0,3510,1,0.298
56,0,2106,0.25,5000,1,0.3016
57,0,2106,0.5,5000,3,0.8536
58,0,2106,0.75,3492,1,0.3016
59,0,2106,1.0,3492,1,0.3016
60,0,3458,0.25,5000,1,0.3052
61,0,3458,0.5,5000,5,1.4082
62,0,3458,0.75,3474,1,0.3052
63,0,3458,1.0,3474,1,0.3052
64,0,4807,0.25,5000,1,0.2962
65,0,4807,0.5,5000,3,0.5662
66,0,4807,0.75,3519,1,0.2962
67,0,4807,1.0,3519,1,0.2962
68,0,4244,0.25,5000,1,0.2896
69,0,4244,0.5,5000,2,0.4918
70,0,4244,0.75,3552,1,0.2896
71,0,4244,1.0,3552,1,0.2896
72,0,4037,0.25,5000,1,0.2994
73,0,4037,0.5,5000,3,0.7316
74,0,4037,0.75,3503,1,0.2994
75,0,4037,1.0,3503,1,0.2994
76,0,1494,0.25,5000,1,0.2928
77,0,1494,0.5,5000,2,0.5358
78,0,1494,0.75,3536,1,0.2928
79,0,1494,1.0,3536,1,0.2928
80,0,2750,0.25,5000,1,0.3048
81,0,2750,0.5,5000,6,1.47
82,0,2750,0.75,3476,1,0.3048
83,0,2750,1.0,3476,1,0.3048
84,0,3036,0.25,5000,1,0.3108
85,0,3036,0.5,3448,2,0.5962
86,0,3036,0.75,3446,1,0.3108
87,0,3036,1.0,3446,1,0.3108
88,0,822,0.25,5000,1,0.3044
89,0,822,0.5,5000,7,1.766
90,0,822,0.75,3478,1,0.3044
91,0,822,1.0,3478,1,0.3044
92,0,4477,0.25,5000,1,0.3032
93,0,4477,0.5,5000,6,1.4682
94,0,4477,0.75,3484,1,0.3032
95,0,4477,1.0,3484,1,0.3032
96,0,671,0.25,5000,1,0.3004
97,0,671,0.5,5000,3,0.8148
98,0,671,0.75,3498,1,0.3004
99,0,671,1.0,3498,1,0.3004
100,0,1001,0.25,5000,1,0.3086
101,0,1001,0.5,3460,2,0.6088
102,0,1001,0.75,3457,1,0.3086
103,0,1001,1.0,3457,1,0.3086
104,0,4881,0.25,5000,1,0.2982
105,0,4881,0.5,5000,3,0.678
106,0,4881,0.75,3509,1,0.2982
107,0,4881,1.0,3509,1,0.2982
108,0,692,0.25,5000,1,0.296
109,0,692,0.5,5000,3,0.5648
110,0,692,0.75,3520,1,0.296
111,0,692,1.0,3520,1,0.296
112,0,3413,0.25,5000,1,0.301
113,0,3413,0.5,5000,3,0.8448
114,0,3413,0.75,3495,1,0.301
115,0,3413,1.0,3495,1,0.301
116,0,841,0.25,5000,1,0.3046
117,0,841,0.5,5000,5,1.4312
118,0,841,0.75,3477,1,0.3046
119,0,841,1.0,3477,1,0.3046
120,0,4779,0.25,5000,1,0.2976
121,0,4779,0.5,5000,3,0.6258
122,0,4779,0.75,3512,1,0.2976
123,0,4779,1.0,3512,1,0.2976
124,0,4999,0.25,5000,1,0.2848
125,0,4999,0.5,5000,2,0.4192
126,0,4999,0.75,3576,1,0.2848
127,0,4999,1.0,3576,1,0.2848
128,0,3236,0.25,5000,1,0.3086
129,0,3236,0.5,3459,2,0.5902
130,0,3236,0.75,3457,1,0.3086
131,0,3236,1.0,3457,1,0.3086
132,0,2358,0.25,5000,1,0.3
133,0,2358,0.5,5000,3,0.7984
134,0,2358,0.75,3500,1,0.3
135,0,2358,1.0,3500,1,0.3
136,0,74,0.25,5000,1,0.3092
137,0,74,0.5,3454,1,0.3092
138,0,74,0.75,3454,1,0.3092
139,0,74,1.0,3454,1,0.3092
140,0,2435,0.25,5000,1,0.3066
141,0,2435,0.5,3484,7,2.0426
142,0,2435,0.75,3467,1,0.3066
143,0,2435,1.0,3467,1,0.3066
144,0,3197,0.25,5000,1,0.2926
145,0,3197,0.5,5000,2,0.5326
146,0,3197,0.75,3537,1,0.2926
147,0,3197,1.0,3537,1,0.2926
148,0,377,0.25,5000,1,0.2912
149,0,377,0.5,5000,2,0.5142
150,0,377,0.75,3544,1,0.2912
151,0,377,1.0,3544,1,0.2912
152,0,105,0.25,5000,1,0.3004
153,0,105,0.5,5000,3,0.8364
154,0,105,0.75,3498,1,0.3004
155,0,105,1.0,3498,1,0.3004
156,0,4951,0.25,5000,1,0.2932
157,0,4951,0.5,5000,2,0.5346
158,0,4951,0.75,3534,1,0.2932
159,0,4951,1.0,3534,1,0.2932
160,0,1894,0.25,5000,1,0.304
161,0,1894,0.5,5000,5,1.1844
162,0,1894,0.75,3480,1,0.304
163,0,1894,1.0,3480,1,0.304
164,0,3178,0.25,5000,1,0.3038
165,0,3178,0.5,5000,4,1.136
166,0,3178,0.75,3481,1,0.3038
167,0,3178,1.0,3481,1,0.3038
168,0,4519,0.25,5000,1,0.2954
169,0,4519,0.5,5000,3,0.5576
170,0,4519,0.75,3523,1,0.2954
171,0,4519,1.0,3523,1,0.2954
172,0,3255,0.25,5000,1,0.314
173,0,3255,0.5,3430,1,0.314
174,0,3255,0.75,3430,1,0.314
175,0,3255,1.0,3430,1,0.314
176,0,1896,0.25,5000,1,0.309
177,0,1896,0.5,3458,3,0.8266
178,0,1896,0.75,3455,1,0.309
179,0,1896,1.0,3455,1,0.309
180,0,508,0.25,5000,1,0.3136
181,0,508,0.5,3433,2,0.5354
182,0,508,0.75,3432,1,0.3136
183,0,508,1.0,3432,1,0.3136
184,0,3115,0.25,5000,1,0.3078
185,0,3115,0.5,3465,3,0.8308
186,0,3115,0.75,3461,1,0.3078
187,0,3115,1.0,3461,1,0.3078
188,0,708,0.25,5000,1,0.3062
189,0,708,0.5,5000,9,2.5178
190,0,708,0.75,3469,1,0.3062
191,0,708,1.0,3469,1,0.3062
192,0,833,0.25,5000,1,0.2972
193,0,833,0.5,5000,3,0.6066
194,0,833,0.75,3514,1,0.2972
