resistance,node,metric,max_level,avg_level
0.25,1,1.14,0.02,-0.9997049999999993
0.25,19,1.1,0.0,-0.9997249999999994
0.25,20,1.12,0.0,-0.9997200000000013
0.25,36,1.08,0.02,-0.9997199999999994
0.25,37,1.06,0.0,-0.9997349999999993
0.25,38,1.1,0.02,-0.9997149999999994
0.25,40,1.16,0.0,-0.9997099999999994
0.25,51,1.1,0.0,-0.9997249999999994
0.25,58,1.1,0.0,-0.9997249999999994
0.25,61,1.06,0.0,-0.9997349999999993
0.25,62,1.08,0.02,-0.9997199999999994
0.25,74,1.06,0.0,-0.9997349999999993
0.25,75,1.12,0.0,-0.9997199999999993
0.25,77,1.16,0.0,-0.9997099999999993
0.25,79,1.16,0.0,-0.9997099999999993
0.25,83,1.08,0.0,-0.9997299999999992
0.25,89,1.04,0.0,-0.9997399999999993
0.25,96,1.14,0.02,-0.9997049999999993
0.25,99,1.04,0.02,-0.9997299999999995
0.25,105,1.02,0.0,-0.9997450000000014
0.25,110,1.02,0.0,-0.9997449999999993
0.25,113,1.2,0.04,-0.9996799999999995
0.25,119,1.12,0.0,-0.9997199999999993
0.25,124,1.12,0.0,-0.9997199999999994
0.25,129,1.12,0.02,-0.9997100000000012
0.25,133,1.06,0.02,-0.9997250000000011
0.25,134,1.08,0.04,-0.9997099999999993
0.25,144,1.12,0.0,-0.9997199999999994
0.25,146,1.22,0.04,-0.9996749999999993
0.25,158,1.08,0.0,-0.9997299999999992
0.25,159,1.14,0.06,-0.9996849999999995
0.25,162,1.04,0.02,-0.9997299999999992
0.25,166,1.06,0.0,-0.9997349999999993
0.25,167,1.04,0.02,-0.9997299999999992
0.25,169,1.1,0.02,-0.9997150000000014
0.25,170,1.04,0.0,-0.9997400000000014
0.25,178,1.06,0.02,-0.9997250000000014
0.25,182,1.12,0.0,-0.9997199999999993
0.25,193,1.08,0.0,-0.9997299999999995
0.25,197,1.12,0.0,-0.9997199999999993
0.25,198,1.1,0.0,-0.9997249999999994
0.25,199,1.06,0.0,-0.9997349999999995
0.25,202,1.04,0.02,-0.9997300000000016
0.25,203,1.16,0.04,-0.9996799999999995
0.25,207,1.08,0.02,-0.9997199999999993
0.25,215,1.14,0.0,-0.9997149999999995
0.25,217,1.12,0.0,-0.9997199999999994
0.25,223,1.02,0.0,-0.9997449999999993
0.25,231,1.12,0.02,-0.9997099999999994
0.25,235,1.14,0.04,-0.9996949999999992
0.25,238,1.1,0.0,-0.9997249999999993
0.25,240,1.12,0.0,-0.9997199999999994
0.25,255,1.08,0.04,-0.9997099999999993
0.25,259,1.1,0.0,-0.9997250000000012
0.25,272,1.1,0.02,-0.9997050000000017
0.25,274,1.08,0.04,-0.9997099999999993
0.25,276,1.16,0.02,-0.9996999999999993
0.25,279,1.14,0.02,-0.9997050000000013
0.25,280,1.04,0.0,-0.9997399999999993
0.25,282,1.06,0.0,-0.9997349999999993
0.25,292,1.14,0.0,-0.9997149999999995
0.25,307,1.08,0.02,-0.9997199999999994
0.25,312,1.1,0.0,-0.9997249999999993
0.25,317,1.12,0.02,-0.9997099999999993
0.25,320,1.2,0.04,-0.9996799999999995
0.25,326,1.04,0.02,-0.9997299999999992
0.25,327,1.06,0.02,-0.9997249999999993
0.25,329,1.12,0.02,-0.9996999999999994
0.25,334,1.12,0.02,-0.9997100000000012
0.25,348,1.12,0.0,-0.9997199999999993
0.25,359,1.08,0.0,-0.9997299999999995
0.25,361,1.04,0.0,-0.9997399999999993
0.25,365,1.06,0.02,-0.9997249999999994
0.25,366,1.16,0.04,-0.9996899999999995
0.25,369,1.08,0.02,-0.9997199999999993
0.25,374,1.2,0.04,-0.9996799999999993
0.25,379,1.16,0.0,-0.9997099999999993
0.25,380,1.04,0.0,-0.9997399999999993
0.25,381,1.1,0.0,-0.999725000000001
0.25,383,1.14,0.02,-0.9997049999999993
0.25,388,1.14,0.0,-0.9997149999999994
0.25,389,1.1,0.02,-0.9997149999999995
0.25,395,1.16,0.06,-0.9996800000000011
0.25,401,1.04,0.0,-0.9997399999999993
0.25,402,1.12,0.0,-0.999720000000001
0.25,403,1.16,0.02,-0.9996899999999992
0.25,404,1.12,0.02,-0.9997099999999992
0.25,406,1.16,0.0,-0.9997099999999993
0.25,414,1.06,0.0,-0.9997349999999993
0.25,419,1.06,0.0,-0.9997349999999995
0.25,420,1.12,0.02,-0.9997099999999993
0.25,424,1.08,0.0,-0.9997299999999995
0.25,430,1.08,0.0,-0.9997299999999992
0.25,432,1.06,0.0,-0.9997349999999993
0.25,433,1.18,0.0,-0.9997049999999993
0.25,434,1.06,0.0,-0.9997349999999993
0.25,436,1.08,0.0,-0.9997299999999992
0.25,442,1.1,0.02,-0.9997149999999994
0.25,448,1.12,0.0,-0.9997199999999994
0.25,450,1.08,0.0,-0.9997299999999992
0.25,451,1.1,0.0,-0.9997249999999994
0.25,452,1.08,0.04,-0.9997099999999993
0.25,458,1.16,0.04,-0.9996899999999994
0.25,460,1.14,0.02,-0.9997049999999994
0.25,464,1.08,0.0,-0.9997299999999992
0.25,466,1.16,0.02,-0.9996999999999994
0.25,470,1.16,0.04,-0.9996899999999994
0.25,479,1.14,0.0,-0.9997149999999992
0.25,483,1.1,0.0,-0.9997249999999994
0.25,485,1.1,0.04,-0.9996950000000017
0.25,495,1.12,0.0,-0.9997199999999994
0.25,498,1.08,0.02,-0.9997199999999994
0.25,501,1.12,0.0,-0.9997199999999994
0.25,506,1.12,0.02,-0.9997099999999994
0.25,507,1.04,0.0,-0.9997399999999993
0.25,508,1.1,0.0,-0.9997250000000011
0.25,513,1.14,0.0,-0.9997149999999995
0.25,516,1.12,0.02,-0.9997099999999993
0.25,521,1.06,0.0,-0.9997349999999993
0.25,522,1.1,0.0,-0.9997249999999993
0.25,530,1.1,0.0,-0.9997249999999993
0.25,533,1.1,0.0,-0.9997250000000016
0.25,535,1.14,0.0,-0.9997149999999995
0.25,536,1.14,0.0,-0.9997149999999992
0.25,544,1.14,0.02,-0.9997049999999996
0.25,549,1.12,0.04,-0.9997000000000016
0.25,552,1.06,0.0,-0.9997349999999995
0.25,558,1.08,0.0,-0.9997299999999992
0.25,576,1.1,0.02,-0.9997149999999992
0.25,588,1.12,0.02,-0.9997099999999993
0.25,592,1.04,0.0,-0.9997399999999993
0.25,593,1.06,0.0,-0.9997349999999995
0.25,596,1.06,0.0,-0.9997349999999993
0.25,605,1.14,0.02,-0.9997049999999992
0.25,612,1.12,0.02,-0.9996999999999993
0.25,614,1.16,0.04,-0.9996899999999995
0.25,615,1.1,0.0,-0.9997249999999994
0.25,622,1.16,0.0,-0.999710000000001
0.25,624,1.12,0.0,-0.9997199999999993
0.25,626,1.1,0.0,-0.9997249999999994
0.25,629,1.2,0.02,-0.9996899999999992
0.25,635,1.06,0.0,-0.9997349999999993
0.25,639,1.1,0.0,-0.9997250000000011
0.25,640,1.18,0.0,-0.9997049999999992
0.25,641,1.12,0.02,-0.9997099999999994
0.25,645,1.12,0.0,-0.9997199999999994
0.25,648,1.06,0.0,-0.9997349999999993
0.25,655,1.06,0.0,-0.9997349999999995
0.25,658,1.18,0.0,-0.9997050000000014
0.25,666,1.12,0.02,-0.9997099999999993
0.25,670,1.16,0.02,-0.9996999999999994
0.25,672,1.14,0.02,-0.9997049999999993
0.25,675,1.04,0.0,-0.9997399999999993
0.25,681,1.06,0.0,-0.9997349999999993
0.25,683,1.12,0.0,-0.9997199999999994
0.25,685,1.1,0.02,-0.9997149999999994
0.25,687,1.14,0.02,-0.9997049999999993
0.25,690,1.12,0.0,-0.9997199999999994
