resistance,metric,max_level,avg_level
0.25,366.02636,1.0,0.9633944159999852
0.5,366.02636,1.0,0.9633944159999852
0.75,366.02636,1.0,0.9633944159999852
1.0,366.02636,1.0,0.9633944159999852
