resistance,node,metric,max_level,avg_level
0.25,22,402.46,1.0,0.9552822222222224
0.25,30,408.74,1.0,0.9545844444444449
0.25,36,411.66,1.0,0.9542600000000002
0.25,46,412.96,1.0,0.9541155555555558
0.25,50,412.84,1.0,0.9541288888888889
0.25,51,411.72,1.0,0.9542533333333334
0.25,53,406.5,1.0,0.9548333333333332
0.25,61,410.92,1.0,0.9543422222222219
0.25,63,413.96,1.0,0.9540044444444444
0.25,77,406.08,1.0,0.95488
0.25,86,415.66,1.0,0.9538155555555555
0.25,91,409.42,1.0,0.9545088888888883
0.25,101,409.06,1.0,0.9545488888888889
0.25,121,411.76,1.0,0.9542488888888886
0.25,123,409.2,1.0,0.9545333333333332
0.25,124,405.88,1.0,0.9549022222222221
0.25,130,408.56,1.0,0.9546044444444446
0.25,132,406.9,1.0,0.9547888888888886
0.25,167,411.48,1.0,0.9542800000000001
0.25,176,408.18,1.0,0.9546466666666669
0.25,192,408.38,1.0,0.9546244444444443
0.25,199,414.0,1.0,0.9539999999999995
0.25,201,414.12,1.0,0.9539866666666668
0.25,213,413.58,1.0,0.954046666666667
0.25,219,408.7,1.0,0.9545888888888886
0.25,237,411.02,1.0,0.9543311111111115
0.25,246,412.6,1.0,0.9541555555555558
0.25,270,410.94,1.0,0.9543400000000003
0.25,272,405.46,1.0,0.9549488888888888
0.25,273,410.96,1.0,0.9543377777777776
0.25,280,410.3,1.0,0.954411111111111
0.25,289,410.48,1.0,0.9543911111111116
0.25,329,409.86,1.0,0.9544600000000004
0.25,332,409.96,1.0,0.9544488888888891
0.25,334,410.5,1.0,0.9543888888888891
0.25,336,412.02,1.0,0.9542199999999997
0.25,339,412.9,1.0,0.9541222222222225
0.25,351,411.74,1.0,0.9542511111111112
0.25,360,408.32,1.0,0.9546311111111112
0.25,368,411.58,1.0,0.954268888888889
0.25,371,408.54,1.0,0.9546066666666668
0.25,405,409.3,1.0,0.9545222222222225
0.25,406,413.14,1.0,0.9540955555555553
0.25,409,415.24,1.0,0.9538622222222222
0.25,419,412.88,1.0,0.9541244444444444
0.25,424,413.68,1.0,0.9540355555555554
0.25,425,408.86,1.0,0.954571111111111
0.25,444,407.9,1.0,0.9546777777777778
0.25,447,413.06,1.0,0.9541044444444445
0.25,467,405.08,1.0,0.954991111111111
0.25,472,413.0,1.0,0.954111111111111
0.25,473,411.0,1.0,0.9543333333333334
0.25,476,414.42,1.0,0.9539533333333331
0.25,487,409.38,1.0,0.9545133333333333
0.25,491,409.34,1.0,0.9545177777777777
0.25,495,414.6,1.0,0.9539333333333333
0.25,498,410.0,1.0,0.9544444444444445
0.25,505,410.98,1.0,0.9543355555555553
0.25,529,410.2,1.0,0.9544222222222223
0.25,539,410.92,1.0,0.954342222222222
0.25,540,418.18,1.0,0.953535555555555
0.25,543,414.66,1.0,0.9539266666666667
0.25,553,414.5,1.0,0.9539444444444445
0.25,567,416.4,1.0,0.9537333333333332
0.25,573,406.44,1.0,0.9548399999999999
0.25,598,413.32,1.0,0.9540755555555553
0.25,612,407.64,1.0,0.9547066666666669
0.25,621,408.42,1.0,0.9546200000000004
0.25,632,413.9,1.0,0.9540111111111106
0.25,634,419.1,1.0,0.9534333333333335
0.25,638,412.3,1.0,0.954188888888889
0.25,644,415.06,1.0,0.9538822222222221
0.25,653,414.46,1.0,0.9539488888888888
0.25,672,409.52,1.0,0.9544977777777778
0.25,692,411.92,1.0,0.9542311111111111
0.25,754,408.44,1.0,0.9546177777777776
0.25,757,405.52,1.0,0.9549422222222219
0.25,790,410.46,1.0,0.9543933333333331
0.25,793,406.28,1.0,0.9548577777777778
0.25,797,407.04,1.0,0.9547733333333333
0.25,806,413.14,1.0,0.9540955555555558
0.25,815,412.42,1.0,0.9541755555555557
0.25,835,409.96,1.0,0.954448888888889
0.25,837,409.6,1.0,0.954488888888889
0.25,838,414.04,1.0,0.9539955555555557
0.25,876,409.7,1.0,0.9544777777777778
0.25,885,410.88,1.0,0.9543466666666666
0.25,899,404.22,1.0,0.9550866666666665
0.25,911,409.76,1.0,0.9544711111111113
0.25,915,413.26,1.0,0.954082222222222
0.25,938,413.8,1.0,0.9540222222222223
0.25,947,409.86,1.0,0.95446
0.25,952,408.52,1.0,0.9546088888888892
0.25,956,411.7,1.0,0.9542555555555557
0.25,961,408.56,1.0,0.9546044444444445
0.25,982,411.02,1.0,0.9543311111111109
0.25,985,412.18,1.0,0.9542022222222222
0.25,988,411.5,1.0,0.9542777777777774
0.25,1042,409.7,1.0,0.954477777777778
0.25,1045,413.14,1.0,0.9540955555555553
0.25,1046,410.6,1.0,0.9543777777777775
0.25,1050,409.06,1.0,0.9545488888888888
0.25,1065,406.96,1.0,0.954782222222222
0.25,1066,407.6,1.0,0.9547111111111112
0.25,1089,414.2,1.0,0.9539777777777778
0.25,1092,412.68,1.0,0.9541466666666666
0.25,1109,407.94,1.0,0.9546733333333332
0.25,1123,410.2,1.0,0.9544222222222222
0.25,1126,408.3,1.0,0.9546333333333333
0.25,1150,409.76,1.0,0.9544711111111106
0.25,1156,410.42,1.0,0.9543977777777779
0.25,1169,410.34,1.0,0.9544066666666667
0.25,1171,412.64,1.0,0.9541511111111108
0.25,1172,408.6,1.0,0.9545999999999999
0.25,1185,412.66,1.0,0.9541488888888885
0.25,1186,409.9,1.0,0.9544555555555556
0.25,1192,407.5,1.0,0.9547222222222221
0.25,1222,409.36,1.0,0.9545155555555556
0.25,1227,409.26,1.0,0.9545266666666667
0.25,1236,414.86,1.0,0.9539044444444446
0.25,1241,412.42,1.0,0.9541755555555556
0.25,1258,412.44,1.0,0.9541733333333333
0.25,1260,410.56,1.0,0.9543822222222219
0.25,1266,408.92,1.0,0.9545644444444444
0.25,1267,406.5,1.0,0.9548333333333333
0.25,1268,406.2,1.0,0.9548666666666675
0.25,1282,410.24,1.0,0.954417777777778
