resistance,metric,max_level,avg_level
0.25,1.09702,0.00882,-0.9996280066677372
0.5,1.09702,0.00882,-0.9996280066677372
0.75,1.09702,0.00882,-0.9996280066677372
1.0,1.09702,0.00882,-0.9996280066677372
