resistance,metric,max_level,avg_level
0.25,1.1015,0.00984,-0.999859702500829
0.5,1.1015,0.00984,-0.999859702500829
0.75,1.1015,0.00984,-0.999859702500829
1.0,1.1015,0.00984,-0.999859702500829
