resistance,metric,max_level,avg_level
0.25,130.45136,1.0,0.8023749828571504
0.5,130.45136,1.0,0.8023749828571504
0.75,130.45136,1.0,0.8023749828571504
1.0,130.45136,1.0,0.8023749828571504
