resistance,metric,max_level,avg_level
0.25,1.10088,0.00962,-0.9998131000011723
0.5,1.10088,0.00962,-0.9998131000011723
0.75,1.10088,0.00962,-0.9998131000011723
1.0,1.10088,0.00962,-0.9998131000011723
