resistance,metric,max_level,avg_level
0.25,42.98206,1.0,-0.10988739333333415
0.5,42.98206,1.0,-0.10988739333333415
0.75,42.98206,1.0,-0.10988739333333415
1.0,42.98206,1.0,-0.10988739333333415
