,realization,node,resistance,metric,max_level,avg_level
0,0,4750,0.25,525,1,0.895
1,0,4750,0.5,525,1,0.895
2,0,4750,0.75,525,1,0.895
3,0,4750,1.0,525,1,0.895
4,0,1607,0.25,520,1,0.896
5,0,1607,0.5,520,1,0.896
6,0,1607,0.75,520,1,0.896
7,0,1607,1.0,520,1,0.896
8,0,2639,0.25,497,1,0.9006
9,0,2639,0.5,497,1,0.9006
10,0,2639,0.75,497,1,0.9006
11,0,2639,1.0,497,1,0.9006
12,0,4827,0.25,479,1,0.9042
13,0,4827,0.5,479,1,0.9042
14,0,4827,0.75,479,1,0.9042
15,0,4827,1.0,479,1,0.9042
16,0,2162,0.25,498,1,0.9004
17,0,2162,0.5,498,1,0.9004
18,0,2162,0.75,498,1,0.9004
19,0,2162,1.0,498,1,0.9004
20,0,3566,0.25,525,1,0.895
21,0,3566,0.5,525,1,0.895
22,0,3566,0.75,525,1,0.895
23,0,3566,1.0,525,1,0.895
24,0,1875,0.25,509,1,0.8982
25,0,1875,0.5,509,1,0.8982
26,0,1875,0.75,509,1,0.8982
27,0,1875,1.0,509,1,0.8982
28,0,1416,0.25,485,1,0.903
29,0,1416,0.5,485,1,0.903
30,0,1416,0.75,485,1,0.903
31,0,1416,1.0,485,1,0.903
32,0,4765,0.25,475,1,0.905
33,0,4765,0.5,475,1,0.905
34,0,4765,0.75,475,1,0.905
35,0,4765,1.0,475,1,0.905
36,0,1792,0.25,544,1,0.8912
37,0,1792,0.5,544,1,0.8912
38,0,1792,0.75,544,1,0.8912
39,0,1792,1.0,544,1,0.8912
40,0,1891,0.25,476,1,0.9048
41,0,1891,0.5,476,1,0.9048
42,0,1891,0.75,476,1,0.9048
43,0,1891,1.0,476,1,0.9048
44,0,3234,0.25,540,1,0.892
45,0,3234,0.5,540,1,0.892
46,0,3234,0.75,540,1,0.892
47,0,3234,1.0,540,1,0.892
48,0,4423,0.25,555,1,0.889
49,0,4423,0.5,555,1,0.889
50,0,4423,0.75,555,1,0.889
51,0,4423,1.0,555,1,0.889
52,0,3184,0.25,506,1,0.8988
53,0,3184,0.5,506,1,0.8988
54,0,3184,0.75,506,1,0.8988
55,0,3184,1.0,506,1,0.8988
56,0,991,0.25,501,1,0.8998
57,0,991,0.5,501,1,0.8998
58,0,991,0.75,501,1,0.8998
59,0,991,1.0,501,1,0.8998
60,0,3650,0.25,480,1,0.904
61,0,3650,0.5,480,1,0.904
62,0,3650,0.75,480,1,0.904
63,0,3650,1.0,480,1,0.904
64,0,1941,0.25,469,1,0.9062
65,0,1941,0.5,469,1,0.9062
66,0,1941,0.75,469,1,0.9062
67,0,1941,1.0,469,1,0.9062
68,0,2541,0.25,512,1,0.8976
69,0,2541,0.5,512,1,0.8976
70,0,2541,0.75,512,1,0.8976
71,0,2541,1.0,512,1,0.8976
72,0,2742,0.25,514,1,0.8972
73,0,2742,0.5,514,1,0.8972
74,0,2742,0.75,514,1,0.8972
75,0,2742,1.0,514,1,0.8972
76,0,951,0.25,494,1,0.9012
77,0,951,0.5,494,1,0.9012
78,0,951,0.75,494,1,0.9012
79,0,951,1.0,494,1,0.9012
80,0,639,0.25,498,1,0.9004
81,0,639,0.5,498,1,0.9004
82,0,639,0.75,498,1,0.9004
83,0,639,1.0,498,1,0.9004
84,0,3760,0.25,504,1,0.8992
85,0,3760,0.5,504,1,0.8992
86,0,3760,0.75,504,1,0.8992
87,0,3760,1.0,504,1,0.8992
88,0,1348,0.25,522,1,0.8956
89,0,1348,0.5,522,1,0.8956
90,0,1348,0.75,522,1,0.8956
91,0,1348,1.0,522,1,0.8956
92,0,2758,0.25,546,1,0.8908
93,0,2758,0.5,546,1,0.8908
94,0,2758,0.75,546,1,0.8908
95,0,2758,1.0,546,1,0.8908
96,0,1250,0.25,532,1,0.8936
97,0,1250,0.5,532,1,0.8936
98,0,1250,0.75,532,1,0.8936
99,0,1250,1.0,532,1,0.8936
100,0,1696,0.25,526,1,0.8948
101,0,1696,0.5,526,1,0.8948
102,0,1696,0.75,526,1,0.8948
103,0,1696,1.0,526,1,0.8948
104,0,1426,0.25,510,1,0.898
105,0,1426,0.5,510,1,0.898
106,0,1426,0.75,510,1,0.898
107,0,1426,1.0,510,1,0.898
108,0,3121,0.25,494,1,0.9012
109,0,3121,0.5,494,1,0.9012
110,0,3121,0.75,494,1,0.9012
111,0,3121,1.0,494,1,0.9012
112,0,567,0.25,544,1,0.8912
113,0,567,0.5,544,1,0.8912
114,0,567,0.75,544,1,0.8912
115,0,567,1.0,544,1,0.8912
116,0,3063,0.25,474,1,0.9052
117,0,3063,0.5,474,1,0.9052
118,0,3063,0.75,474,1,0.9052
119,0,3063,1.0,474,1,0.9052
120,0,953,0.25,490,1,0.902
121,0,953,0.5,490,1,0.902
122,0,953,0.75,490,1,0.902
123,0,953,1.0,490,1,0.902
124,0,4615,0.25,486,1,0.9028
125,0,4615,0.5,486,1,0.9028
126,0,4615,0.75,486,1,0.9028
127,0,4615,1.0,486,1,0.9028
128,0,1403,0.25,468,1,0.9064
129,0,1403,0.5,468,1,0.9064
130,0,1403,0.75,468,1,0.9064
131,0,1403,1.0,468,1,0.9064
132,0,3800,0.25,502,1,0.8996
133,0,3800,0.5,502,1,0.8996
134,0,3800,0.75,502,1,0.8996
135,0,3800,1.0,502,1,0.8996
136,0,3806,0.25,475,1,0.905
137,0,3806,0.5,475,1,0.905
138,0,3806,0.75,475,1,0.905
139,0,3806,1.0,475,1,0.905
140,0,3244,0.25,498,1,0.9004
141,0,3244,0.5,498,1,0.9004
142,0,3244,0.75,498,1,0.9004
143,0,3244,1.0,498,1,0.9004
144,0,4085,0.25,520,1,0.896
145,0,4085,0.5,520,1,0.896
146,0,4085,0.75,520,1,0.896
147,0,4085,1.0,520,1,0.896
148,0,4271,0.25,507,1,0.8986
149,0,4271,0.5,507,1,0.8986
150,0,4271,0.75,507,1,0.8986
151,0,4271,1.0,507,1,0.8986
152,0,229,0.25,532,1,0.8936
153,0,229,0.5,532,1,0.8936
154,0,229,0.75,532,1,0.8936
155,0,229,1.0,532,1,0.8936
156,0,1926,0.25,504,1,0.8992
157,0,1926,0.5,504,1,0.8992
158,0,1926,0.75,504,1,0.8992
159,0,1926,1.0,504,1,0.8992
160,0,582,0.25,537,1,0.8926
161,0,582,0.5,537,1,0.8926
162,0,582,0.75,537,1,0.8926
163,0,582,1.0,537,1,0.8926
164,0,3901,0.25,467,1,0.9066
165,0,3901,0.5,467,1,0.9066
166,0,3901,0.75,467,1,0.9066
167,0,3901,1.0,467,1,0.9066
168,0,3237,0.25,503,1,0.8994
169,0,3237,0.5,503,1,0.8994
170,0,3237,0.75,503,1,0.8994
171,0,3237,1.0,503,1,0.8994
172,0,2131,0.25,482,1,0.9036
173,0,2131,0.5,482,1,0.9036
174,0,2131,0.75,482,1,0.9036
175,0,2131,1.0,482,1,0.9036
176,0,3779,0.25,472,1,0.9056
