resistance,metric,max_level,avg_level
0.25,56.97506,1.0,0.08526892500000004
0.5,56.97506,1.0,0.08526892500000004
0.75,56.97506,1.0,0.08526892500000004
1.0,56.97506,1.0,0.08526892500000004
