resistance,metric,max_level,avg_level
0.25,1.49872,0.18018,-0.999714314286376
0.5,1.49872,0.18018,-0.999714314286376
0.75,1.49872,0.18018,-0.999714314286376
1.0,1.49872,0.18018,-0.999714314286376
