resistance,metric,max_level,avg_level
0.25,1.50314,0.178,-0.9997995500003718
0.5,1.50314,0.178,-0.9997995500003718
0.75,1.50314,0.178,-0.9997995500003718
1.0,1.50314,0.178,-0.9997995500003718
