resistance,metric,max_level,avg_level
0.25,146.94304,1.0,0.9538982999999822
0.5,146.94304,1.0,0.9538982999999822
0.75,146.94304,1.0,0.9538982999999822
1.0,146.94304,1.0,0.9538982999999822
