resistance,metric,max_level,avg_level
0.25,1.09738,0.0094,-0.9996275133344034
0.5,1.09738,0.0094,-0.9996275133344034
0.75,1.09738,0.0094,-0.9996275133344034
1.0,1.09738,0.0094,-0.9996275133344034
