resistance,metric,max_level,avg_level
0.25,1.49592,0.17694,-0.9997784355550627
0.5,1.49592,0.17694,-0.9997784355550627
0.75,1.49592,0.17694,-0.9997784355550627
1.0,1.49592,0.17694,-0.9997784355550627
