,realization,node,resistance,metric,max_level,avg_level
0,0,3728,0.25,5000,1,0.4056
1,0,3728,0.5,2972,1,0.4056
2,0,3728,0.75,2972,1,0.4056
3,0,3728,1.0,2972,1,0.4056
4,0,1919,0.25,5000,1,0.4084
5,0,1919,0.5,2958,1,0.4084
6,0,1919,0.75,2958,1,0.4084
7,0,1919,1.0,2958,1,0.4084
8,0,3279,0.25,5000,1,0.3984
9,0,3279,0.5,3008,1,0.3984
10,0,3279,0.75,3008,1,0.3984
11,0,3279,1.0,3008,1,0.3984
12,0,4218,0.25,5000,1,0.4034
13,0,4218,0.5,2983,1,0.4034
14,0,4218,0.75,2983,1,0.4034
15,0,4218,1.0,2983,1,0.4034
16,0,2287,0.25,5000,1,0.3856
17,0,2287,0.5,3072,1,0.3856
18,0,2287,0.75,3072,1,0.3856
19,0,2287,1.0,3072,1,0.3856
20,0,4270,0.25,5000,1,0.3992
21,0,4270,0.5,3004,1,0.3992
22,0,4270,0.75,3004,1,0.3992
23,0,4270,1.0,3004,1,0.3992
24,0,1365,0.25,5000,1,0.4052
25,0,1365,0.5,2974,1,0.4052
26,0,1365,0.75,2974,1,0.4052
27,0,1365,1.0,2974,1,0.4052
28,0,3998,0.25,5000,1,0.395
29,0,3998,0.5,3025,1,0.395
30,0,3998,0.75,3025,1,0.395
31,0,3998,1.0,3025,1,0.395
32,0,548,0.25,5000,1,0.4068
33,0,548,0.5,2966,1,0.4068
34,0,548,0.75,2966,1,0.4068
35,0,548,1.0,2966,1,0.4068
36,0,1377,0.25,5000,1,0.4132
37,0,1377,0.5,2934,1,0.4132
38,0,1377,0.75,2934,1,0.4132
39,0,1377,1.0,2934,1,0.4132
40,0,237,0.25,5000,1,0.4012
41,0,237,0.5,2994,1,0.4012
42,0,237,0.75,2994,1,0.4012
43,0,237,1.0,2994,1,0.4012
44,0,2048,0.25,5000,1,0.4018
45,0,2048,0.5,2991,1,0.4018
46,0,2048,0.75,2991,1,0.4018
47,0,2048,1.0,2991,1,0.4018
48,0,110,0.25,5000,1,0.3916
49,0,110,0.5,3042,1,0.3916
50,0,110,0.75,3042,1,0.3916
51,0,110,1.0,3042,1,0.3916
52,0,1475,0.25,5000,1,0.4026
53,0,1475,0.5,2987,1,0.4026
54,0,1475,0.75,2987,1,0.4026
55,0,1475,1.0,2987,1,0.4026
56,0,647,0.25,5000,1,0.4148
57,0,647,0.5,2926,1,0.4148
58,0,647,0.75,2926,1,0.4148
59,0,647,1.0,2926,1,0.4148
60,0,478,0.25,5000,1,0.4018
61,0,478,0.5,2991,1,0.4018
62,0,478,0.75,2991,1,0.4018
63,0,478,1.0,2991,1,0.4018
64,0,3592,0.25,5000,1,0.4118
65,0,3592,0.5,2941,1,0.4118
66,0,3592,0.75,2941,1,0.4118
67,0,3592,1.0,2941,1,0.4118
68,0,2527,0.25,5000,1,0.4024
69,0,2527,0.5,2988,1,0.4024
70,0,2527,0.75,2988,1,0.4024
