resistance,node,metric,max_level,avg_level
0.25,42,1.62,0.2,-0.9997475000000001
0.25,46,1.58,0.16,-0.9997475
0.25,48,1.5,0.14,-0.9997624999999999
0.25,55,1.4,0.22,-0.9997400000000005
0.25,66,1.5,0.28,-0.9997275000000002
0.25,80,1.48,0.12,-0.9997700000000006
0.25,112,1.44,0.12,-0.9997750000000003
0.25,124,1.48,0.14,-0.9997600000000003
0.25,127,1.54,0.26,-0.9996925000000002
0.25,132,1.44,0.2,-0.9997600000000004
0.25,139,1.36,0.08,-0.9998100000000005
0.25,149,1.54,0.24,-0.9997375000000003
0.25,162,1.46,0.16,-0.9997625000000003
0.25,163,1.64,0.18,-0.9997150000000005
0.25,172,1.36,0.12,-0.9997850000000006
0.25,187,1.6,0.24,-0.9997250000000004
0.25,194,1.48,0.24,-0.99972
0.25,225,1.4,0.12,-0.9997900000000003
0.25,231,1.7,0.22,-0.9996974999999998
0.25,245,1.4,0.12,-0.9997900000000005
0.25,254,1.46,0.08,-0.9997975000000006
0.25,270,1.74,0.28,-0.9996975000000005
0.25,272,1.38,0.16,-0.9997675000000001
0.25,274,1.62,0.2,-0.9997175000000003
0.25,275,1.38,0.12,-0.9997875000000015
0.25,279,1.42,0.14,-0.9997725000000004
0.25,283,1.44,0.08,-0.9997900000000004
0.25,287,1.42,0.16,-0.9997725000000005
0.25,301,1.6,0.24,-0.9997050000000004
0.25,302,1.48,0.14,-0.9997800000000003
0.25,310,1.54,0.16,-0.9997475
0.25,331,1.56,0.28,-0.9997000000000004
0.25,333,1.52,0.24,-0.9997350000000003
0.25,337,1.54,0.26,-0.9997025000000004
0.25,342,1.52,0.2,-0.9997450000000002
0.25,364,1.52,0.2,-0.9997400000000003
0.25,367,1.46,0.2,-0.9997375000000004
0.25,374,1.5,0.12,-0.9997525000000002
0.25,379,1.44,0.1,-0.9997800000000006
0.25,389,1.42,0.18,-0.9997575000000003
0.25,406,1.52,0.22,-0.9997250000000004
0.25,407,1.56,0.24,-0.9997200000000004
0.25,425,1.46,0.12,-0.9997675000000004
0.25,434,1.64,0.22,-0.9997300000000001
0.25,436,1.58,0.14,-0.9997625000000003
0.25,454,1.46,0.18,-0.9997675000000004
0.25,456,1.6,0.18,-0.9997400000000005
0.25,463,1.46,0.2,-0.9997525000000003
0.25,483,1.4,0.14,-0.9997850000000006
0.25,485,1.56,0.16,-0.9997600000000001
0.25,493,1.42,0.18,-0.9997525000000005
0.25,494,1.4,0.2,-0.9997500000000005
0.25,522,1.38,0.08,-0.9997975000000001
0.25,529,1.48,0.14,-0.99977
0.25,536,1.48,0.14,-0.9997500000000002
0.25,541,1.5,0.2,-0.9997525000000005
0.25,546,1.52,0.24,-0.9997250000000012
0.25,550,1.5,0.14,-0.9997525000000002
0.25,563,1.5,0.16,-0.9997575000000002
0.25,567,1.42,0.16,-0.9997825000000004
0.25,573,1.52,0.18,-0.9997400000000005
0.25,593,1.56,0.16,-0.9997350000000005
0.25,596,1.48,0.22,-0.9997500000000005
0.25,626,1.58,0.22,-0.9997224999999998
0.25,629,1.58,0.2,-0.9997075000000015
0.25,640,1.54,0.2,-0.9997525
0.25,645,1.42,0.14,-0.9997875000000009
0.25,650,1.58,0.2,-0.9997325000000005
0.25,660,1.46,0.24,-0.9997125000000011
0.25,661,1.56,0.12,-0.9997600000000001
0.25,667,1.48,0.16,-0.9997500000000005
0.25,677,1.42,0.12,-0.9997875000000005
0.25,718,1.54,0.18,-0.9997475000000005
0.25,725,1.34,0.12,-0.9997975000000007
0.25,726,1.46,0.16,-0.9997675000000004
0.25,750,1.38,0.14,-0.9997775000000004
0.25,764,1.44,0.18,-0.9997450000000002
0.25,765,1.54,0.1,-0.9997625000000001
0.25,766,1.5,0.12,-0.9997675000000003
0.25,771,1.46,0.08,-0.9997875000000002
0.25,777,1.34,0.12,-0.9997825000000006
0.25,790,1.4,0.16,-0.9997800000000002
0.25,795,1.52,0.22,-0.9997499999999997
0.25,814,1.52,0.16,-0.9997500000000002
0.25,818,1.6,0.22,-0.9997300000000005
0.25,819,1.54,0.18,-0.9997525000000002
0.25,821,1.56,0.24,-0.9997249999999999
0.25,826,1.52,0.22,-0.9997400000000011
0.25,834,1.56,0.14,-0.9997700000000006
0.25,837,1.54,0.18,-0.9997375000000003
0.25,856,1.52,0.18,-0.9997500000000002
0.25,877,1.42,0.16,-0.9997775
0.25,882,1.56,0.22,-0.9997350000000002
0.25,906,1.46,0.22,-0.9997375000000004
0.25,914,1.52,0.24,-0.9997250000000002
0.25,917,1.5,0.2,-0.9997475000000005
0.25,921,1.52,0.24,-0.9997300000000001
0.25,922,1.54,0.24,-0.9997275000000004
0.25,929,1.4,0.18,-0.9997600000000006
0.25,938,1.46,0.16,-0.9997625000000008
0.25,943,1.5,0.22,-0.9997325000000002
0.25,959,1.52,0.26,-0.9997400000000003
0.25,960,1.72,0.16,-0.999725
0.25,962,1.64,0.34,-0.9996600000000001
0.25,982,1.48,0.16,-0.9997550000000007
0.25,998,1.44,0.14,-0.9997800000000002
0.25,1023,1.44,0.2,-0.9997400000000005
0.25,1025,1.38,0.1,-0.9997975000000002
0.25,1030,1.32,0.18,-0.9997750000000006
0.25,1032,1.52,0.2,-0.9997200000000004
0.25,1034,1.28,0.1,-0.9998050000000005
0.25,1037,1.48,0.22,-0.9997500000000002
0.25,1051,1.42,0.16,-0.9997675000000003
0.25,1055,1.6,0.2,-0.9997100000000007
0.25,1062,1.5,0.2,-0.9997225000000003
0.25,1065,1.34,0.08,-0.9998125000000003
0.25,1079,1.54,0.16,-0.9997625000000002
0.25,1087,1.58,0.22,-0.9997025000000002
0.25,1090,1.5,0.26,-0.9997075000000001
0.25,1094,1.44,0.2,-0.9997500000000001
0.25,1095,1.52,0.22,-0.9997300000000002
0.25,1113,1.52,0.18,-0.9997500000000001
0.25,1120,1.46,0.12,-0.9997825000000017
0.25,1124,1.46,0.06,-0.9997925000000002
0.25,1142,1.42,0.14,-0.9997625000000002
0.25,1146,1.44,0.24,-0.9997150000000005
0.25,1150,1.44,0.08,-0.9997950000000004
0.25,1152,1.4,0.18,-0.9997650000000005
0.25,1156,1.5,0.14,-0.9997775000000003
0.25,1162,1.5,0.18,-0.9997475000000005
0.25,1166,1.66,0.24,-0.9996975000000002
0.25,1169,1.38,0.14,-0.9997575000000002
0.25,1172,1.44,0.2,-0.9997650000000003
0.25,1173,1.54,0.18,-0.9997575000000003
0.25,1186,1.48,0.16,-0.9997650000000001
0.25,1194,1.62,0.32,-0.9996875000000003
0.25,1208,1.42,0.12,-0.9997725000000004
0.25,1235,1.5,0.16,-0.9997675000000007
0.25,1239,1.34,0.08,-0.9997875000000004
0.25,1266,1.38,0.18,-0.9997675000000005
0.25,1267,1.54,0.22,-0.9997475000000007
0.25,1271,1.4,0.14,-0.9997800000000002
0.25,1275,1.38,0.04,-0.9998075000000004
0.25,1291,1.42,0.22,-0.9997625000000002
0.25,1292,1.42,0.2,-0.9997675000000004
0.25,1296,1.5,0.2,-0.9997475000000005
0.25,1299,1.46,0.16,-0.9997625000000007
0.25,1313,1.54,0.18,-0.9997325000000008
0.25,1316,1.66,0.2,-0.9997125000000006
0.25,1317,1.48,0.16,-0.9997650000000005
0.25,1327,1.38,0.22,-0.9997675000000001
0.25,1338,1.68,0.18,-0.9997300000000001
0.25,1341,1.54,0.16,-0.9997525000000005
0.25,1343,1.6,0.18,-0.9997450000000004
0.25,1347,1.48,0.18,-0.9997650000000006
0.25,1348,1.48,0.2,-0.9997600000000001
0.25,1365,1.46,0.12,-0.9997725000000002
0.25,1387,1.72,0.24,-0.9997150000000002
0.25,1393,1.42,0.16,-0.9997725000000004
0.25,1397,1.4,0.16,-0.9997800000000007
0.25,1399,1.62,0.2,-0.9997225000000003
0.25,1407,1.38,0.16,-0.9997675000000004
0.25,1414,1.32,0.14,-0.9997800000000006
0.25,1418,1.64,0.2,-0.9997300000000002
0.25,1435,1.52,0.2,-0.9997500000000002
0.25,1436,1.56,0.18,-0.9997400000000001
0.25,1447,1.46,0.18,-0.9997625000000001
0.25,1454,1.52,0.22,-0.9997449999999999
0.25,1456,1.54,0.22,-0.9997175000000006
0.25,1465,1.42,0.14,-0.9997825000000005
0.25,1490,1.6,0.2,-0.9997350000000005
0.25,1492,1.54,0.22,-0.9997275000000003
0.25,1501,1.5,0.2,-0.9997375000000001
0.25,1512,1.44,0.2,-0.9997300000000002
0.25,1513,1.42,0.12,-0.9997875000000004
0.25,1515,1.3,0.16,-0.9997925000000006
0.25,1518,1.34,0.12,-0.9997975
0.25,1535,1.48,0.12,-0.9997650000000001
0.25,1547,1.66,0.18,-0.9997375000000004
0.25,1551,1.54,0.16,-0.9997625000000006
0.25,1565,1.54,0.12,-0.9997675000000001
0.25,1578,1.36,0.1,-0.9998050000000005
0.25,1584,1.5,0.16,-0.9997425000000003
0.25,1585,1.44,0.14,-0.9997700000000005
0.25,1595,1.46,0.06,-0.9997975000000002
0.25,1611,1.42,0.18,-0.9997625000000003
0.25,1612,1.42,0.12,-0.9997825000000005
0.25,1632,1.48,0.14,-0.9997750000000001
0.25,1645,1.46,0.1,-0.9997875000000002
0.25,1656,1.42,0.04,-0.9997975000000003
0.25,1668,1.48,0.2,-0.999735
0.25,1681,1.48,0.22,-0.9997150000000004
0.25,1685,1.46,0.22,-0.9997425000000004
0.25,1697,1.54,0.16,-0.9997375000000001
0.25,1700,1.48,0.18,-0.9997650000000005
0.25,1707,1.36,0.12,-0.9997750000000005
0.25,1720,1.42,0.22,-0.9997575000000002
0.25,1753,1.44,0.2,-0.9997350000000005
0.25,1757,1.66,0.18,-0.9997425000000013
0.25,1759,1.42,0.18,-0.9997675000000003
0.25,1763,1.5,0.2,-0.9997225000000003
0.25,1775,1.74,0.26,-0.9996975000000005
0.25,1777,1.48,0.18,-0.9997600000000003
0.25,1819,1.62,0.22,-0.9997225000000006
0.25,1835,1.62,0.14,-0.9997375000000004
0.25,1836,1.48,0.16,-0.9997650000000005
0.25,1846,1.5,0.2,-0.9997375
0.25,1851,1.28,0.14,-0.9998000000000005
0.25,1853,1.58,0.2,-0.9997325
0.25,1858,1.4,0.14,-0.9997750000000003
0.25,1890,1.42,0.14,-0.9997625000000003
0.25,1892,1.58,0.26,-0.9997075000000005
0.25,1893,1.54,0.08,-0.9997875000000006
0.25,1894,1.46,0.16,-0.9997725000000005
0.25,1908,1.72,0.28,-0.9996950000000001
0.25,1918,1.4,0.2,-0.9997450000000018
0.25,1929,1.48,0.2,-0.9997550000000001
0.25,1934,1.5,0.14,-0.9997675000000003
0.25,1950,1.64,0.26,-0.9997000000000003
0.25,1961,1.24,0.12,-0.9998000000000001
0.25,1964,1.54,0.24,-0.9997175000000003
0.25,1975,1.46,0.2,-0.9997475000000005
