resistance,node,metric,max_level,avg_level
0.25,3,1.14,0.0,-0.9997720000000004
0.25,6,1.16,0.0,-0.9997679999999982
0.25,15,1.1,0.02,-0.9997720000000004
0.25,16,1.04,0.0,-0.9997920000000003
0.25,19,1.14,0.0,-0.9997719999999968
0.25,27,1.28,0.0,-0.9997440000000004
0.25,39,1.04,0.0,-0.9997920000000003
0.25,48,1.04,0.0,-0.999791999999998
0.25,52,1.12,0.02,-0.9997680000000004
0.25,54,1.06,0.0,-0.9997880000000003
0.25,62,1.1,0.04,-0.9997639999999983
0.25,65,1.08,0.02,-0.9997759999999966
0.25,68,1.04,0.0,-0.9997920000000003
0.25,72,1.1,0.0,-0.9997799999999981
0.25,73,1.08,0.02,-0.9997760000000003
0.25,78,1.08,0.0,-0.9997840000000003
0.25,80,1.06,0.02,-0.9997800000000003
0.25,83,1.04,0.0,-0.9997920000000003
0.25,97,1.12,0.04,-0.9997600000000003
0.25,105,1.1,0.0,-0.9997800000000003
0.25,107,1.06,0.0,-0.9997880000000003
0.25,108,1.16,0.04,-0.9997520000000003
0.25,110,1.04,0.02,-0.9997840000000003
0.25,112,1.1,0.0,-0.9997800000000003
0.25,115,1.08,0.02,-0.9997760000000003
0.25,121,1.02,0.0,-0.9997960000000004
0.25,122,1.14,0.04,-0.9997560000000004
0.25,129,1.1,0.0,-0.9997800000000003
0.25,134,1.04,0.02,-0.9997840000000003
0.25,139,1.14,0.02,-0.9997640000000004
0.25,142,1.08,0.0,-0.9997840000000003
0.25,151,1.14,0.02,-0.9997640000000004
0.25,152,1.12,0.0,-0.9997760000000003
0.25,155,1.08,0.02,-0.9997760000000003
0.25,158,1.12,0.0,-0.9997760000000003
0.25,168,1.14,0.0,-0.9997720000000004
0.25,175,1.08,0.0,-0.9997840000000003
0.25,182,1.08,0.0,-0.9997839999999982
0.25,191,1.12,0.0,-0.9997760000000003
0.25,199,1.04,0.0,-0.9997920000000003
0.25,205,1.18,0.0,-0.9997640000000004
0.25,209,1.04,0.02,-0.9997840000000003
0.25,214,1.08,0.0,-0.9997840000000003
0.25,218,1.04,0.0,-0.9997920000000003
0.25,247,1.04,0.0,-0.9997920000000003
0.25,253,1.04,0.02,-0.9997840000000003
0.25,259,1.08,0.0,-0.9997840000000003
0.25,268,1.02,0.0,-0.9997960000000004
0.25,274,1.04,0.0,-0.9997920000000003
0.25,278,1.04,0.02,-0.9997840000000003
0.25,293,1.1,0.0,-0.9997800000000003
0.25,294,1.12,0.0,-0.9997760000000003
0.25,295,1.18,0.0,-0.9997639999999983
0.25,296,1.1,0.02,-0.9997720000000004
0.25,304,1.06,0.04,-0.9997720000000004
0.25,305,1.12,0.02,-0.9997680000000004
0.25,306,1.06,0.0,-0.9997880000000003
0.25,308,1.04,0.0,-0.9997920000000003
0.25,315,1.18,0.0,-0.9997640000000004
0.25,321,1.08,0.0,-0.9997840000000003
0.25,328,1.08,0.0,-0.9997840000000003
0.25,331,1.1,0.0,-0.9997800000000003
0.25,334,1.12,0.0,-0.9997760000000003
0.25,340,1.18,0.02,-0.9997560000000004
0.25,342,1.1,0.0,-0.9997800000000003
0.25,347,1.08,0.0,-0.9997840000000003
0.25,348,1.16,0.0,-0.9997680000000004
0.25,356,1.04,0.02,-0.9997840000000003
0.25,361,1.06,0.02,-0.9997800000000003
0.25,367,1.12,0.02,-0.9997680000000004
0.25,369,1.2,0.0,-0.9997600000000004
0.25,378,1.06,0.0,-0.9997880000000003
0.25,382,1.1,0.0,-0.9997800000000003
0.25,385,1.16,0.0,-0.9997680000000004
0.25,389,1.16,0.02,-0.9997600000000004
0.25,393,1.1,0.02,-0.9997720000000004
0.25,403,1.12,0.0,-0.9997760000000003
0.25,410,1.08,0.02,-0.9997760000000003
0.25,417,1.06,0.0,-0.9997879999999979
0.25,418,1.02,0.0,-0.9997960000000004
0.25,424,1.08,0.0,-0.9997840000000003
0.25,427,1.14,0.02,-0.9997640000000004
0.25,436,1.04,0.0,-0.9997920000000003
0.25,439,1.12,0.0,-0.9997760000000003
0.25,462,1.08,0.0,-0.9997840000000003
0.25,465,1.18,0.0,-0.9997640000000004
0.25,472,1.04,0.0,-0.9997920000000003
0.25,475,1.04,0.0,-0.9997920000000003
0.25,477,1.06,0.0,-0.9997880000000003
0.25,482,1.12,0.02,-0.999767999999998
0.25,492,1.1,0.0,-0.9997800000000003
