resistance,node,metric,max_level,avg_level
0.25,0,84.18,1.0,0.8984699999999998
0.25,1,84.54,1.0,0.89465
0.25,3,85.16,1.0,0.8962200000000001
0.25,5,83.06,1.0,0.89397
0.25,6,83.76,1.0,0.8967399999999999
0.25,9,81.72,1.0,0.8882800000000003
0.25,11,83.36,1.0,0.8933199999999998
0.25,14,84.06,1.0,0.89595
0.25,15,83.32,1.0,0.8904400000000001
0.25,19,81.28,1.0,0.88686
0.25,20,84.86,1.0,0.8958100000000002
0.25,21,82.54,1.0,0.8929700000000003
0.25,23,84.76,1.0,0.8973999999999998
0.25,24,83.38,1.0,0.8923500000000001
0.25,27,82.14,1.0,0.8901100000000003
0.25,29,83.06,1.0,0.8911099999999998
0.25,30,84.52,1.0,0.89562
0.25,35,82.94,1.0,0.8911300000000003
0.25,38,81.34,1.0,0.8891099999999998
0.25,39,82.22,1.0,0.8912500000000001
0.25,48,82.12,1.0,0.8905799999999999
0.25,49,83.02,1.0,0.8940499999999999
0.25,52,86.14,1.0,0.89693
0.25,55,82.74,1.0,0.8926900000000002
0.25,57,82.8,1.0,0.8931599999999998
0.25,61,80.0,1.0,0.8875799999999998
0.25,65,83.98,1.0,0.8950500000000003
0.25,66,83.2,1.0,0.8936000000000002
0.25,68,83.22,1.0,0.8911500000000002
0.25,76,83.08,1.0,0.8918199999999998
0.25,77,80.02,1.0,0.8840899999999999
0.25,78,82.88,1.0,0.8913599999999997
0.25,83,84.04,1.0,0.8930800000000001
0.25,85,84.02,1.0,0.8936699999999999
0.25,86,83.02,1.0,0.8910899999999999
0.25,91,83.52,1.0,0.8931800000000003
0.25,94,80.44,1.0,0.8855999999999998
0.25,95,83.78,1.0,0.8961299999999998
0.25,100,83.34,1.0,0.8930299999999999
0.25,105,85.22,1.0,0.8974300000000001
0.25,106,83.86,1.0,0.89253
0.25,108,82.66,1.0,0.8915900000000007
0.25,112,84.12,1.0,0.8964
0.25,117,85.08,1.0,0.8968400000000001
0.25,118,83.66,1.0,0.8951299999999998
0.25,124,85.62,1.0,0.89741
0.25,125,82.54,1.0,0.8907700000000002
0.25,127,82.78,1.0,0.8939499999999998
0.25,128,82.42,1.0,0.89035
0.25,129,85.48,1.0,0.8985800000000002
0.25,130,82.6,1.0,0.8912000000000004
0.25,131,82.24,1.0,0.8910000000000001
0.25,132,83.34,1.0,0.8915500000000001
0.25,135,81.92,1.0,0.8886399999999999
0.25,136,84.0,1.0,0.89514
0.25,138,83.92,1.0,0.8943000000000001
0.25,139,82.86,1.0,0.8925699999999999
0.25,142,82.9,1.0,0.8930499999999998
0.25,147,84.14,1.0,0.8948900000000002
0.25,149,81.92,1.0,0.89172
0.25,155,83.18,1.0,0.8950100000000002
0.25,158,83.68,1.0,0.8933599999999998
0.25,159,83.38,1.0,0.8924299999999998
0.25,160,82.36,1.0,0.8908200000000002
0.25,163,82.1,1.0,0.8886099999999999
0.25,165,82.06,1.0,0.89085
0.25,167,82.72,1.0,0.8919799999999996
0.25,169,82.66,1.0,0.8927700000000001
0.25,170,83.64,1.0,0.89464
0.25,171,84.16,1.0,0.8915000000000001
0.25,172,85.2,1.0,0.8975600000000001
0.25,173,83.22,1.0,0.8916899999999995
0.25,174,84.72,1.0,0.8986
0.25,178,84.6,1.0,0.89542
0.25,181,83.64,1.0,0.8936399999999999
0.25,184,82.46,1.0,0.8899900000000001
0.25,185,82.66,1.0,0.89153
