,realization,node,resistance,metric,max_level,avg_level
0,0,7949,0.25,1040,1,0.896
1,0,7949,0.5,1040,1,0.896
2,0,7949,0.75,1040,1,0.896
3,0,7949,1.0,1040,1,0.896
4,0,9645,0.25,1008,1,0.8992
5,0,9645,0.5,1008,1,0.8992
6,0,9645,0.75,1008,1,0.8992
7,0,9645,1.0,1008,1,0.8992
8,0,6506,0.25,1021,1,0.8979
9,0,6506,0.5,1021,1,0.8979
10,0,6506,0.75,1021,1,0.8979
11,0,6506,1.0,1021,1,0.8979
12,0,6284,0.25,971,1,0.9029
13,0,6284,0.5,971,1,0.9029
14,0,6284,0.75,971,1,0.9029
15,0,6284,1.0,971,1,0.9029
16,0,7261,0.25,1019,1,0.8981
17,0,7261,0.5,1019,1,0.8981
18,0,7261,0.75,1019,1,0.8981
19,0,7261,1.0,1019,1,0.8981
20,0,948,0.25,976,1,0.9024
21,0,948,0.5,976,1,0.9024
22,0,948,0.75,976,1,0.9024
23,0,948,1.0,976,1,0.9024
24,0,4324,0.25,1012,1,0.8988
25,0,4324,0.5,1012,1,0.8988
26,0,4324,0.75,1012,1,0.8988
27,0,4324,1.0,1012,1,0.8988
28,0,6093,0.25,993,1,0.9007
29,0,6093,0.5,993,1,0.9007
30,0,6093,0.75,993,1,0.9007
31,0,6093,1.0,993,1,0.9007
32,0,5028,0.25,981,1,0.9019
33,0,5028,0.5,981,1,0.9019
34,0,5028,0.75,981,1,0.9019
35,0,5028,1.0,981,1,0.9019
36,0,7507,0.25,1003,1,0.8997
37,0,7507,0.5,1003,1,0.8997
38,0,7507,0.75,1003,1,0.8997
39,0,7507,1.0,1003,1,0.8997
40,0,1733,0.25,976,1,0.9024
41,0,1733,0.5,976,1,0.9024
42,0,1733,0.75,976,1,0.9024
43,0,1733,1.0,976,1,0.9024
44,0,5636,0.25,935,1,0.9065
45,0,5636,0.5,935,1,0.9065
46,0,5636,0.75,935,1,0.9065
47,0,5636,1.0,935,1,0.9065
48,0,3096,0.25,975,1,0.9025
49,0,3096,0.5,975,1,0.9025
50,0,3096,0.75,975,1,0.9025
51,0,3096,1.0,975,1,0.9025
52,0,169,0.25,1024,1,0.8976
53,0,169,0.5,1024,1,0.8976
54,0,169,0.75,1024,1,0.8976
55,0,169,1.0,1024,1,0.8976
56,0,4572,0.25,1055,1,0.8945
57,0,4572,0.5,1055,1,0.8945
58,0,4572,0.75,1055,1,0.8945
59,0,4572,1.0,1055,1,0.8945
60,0,2171,0.25,1040,1,0.896
61,0,2171,0.5,1040,1,0.896
62,0,2171,0.75,1040,1,0.896
63,0,2171,1.0,1040,1,0.896
64,0,5047,0.25,1009,1,0.8991
65,0,5047,0.5,1009,1,0.8991
66,0,5047,0.75,1009,1,0.8991
67,0,5047,1.0,1009,1,0.8991
68,0,7578,0.25,1018,1,0.8982
69,0,7578,0.5,1018,1,0.8982
70,0,7578,0.75,1018,1,0.8982
