resistance,node,metric,max_level,avg_level
0.25,18,1.1,0.02,-0.9998371428571433
0.25,33,1.1,0.02,-0.999831428571429
0.25,35,1.14,0.02,-0.9998314285714289
0.25,36,1.08,0.0,-0.9998457142857147
0.25,48,1.04,0.0,-0.9998514285714291
0.25,56,1.08,0.0,-0.9998457142857149
0.25,88,1.1,0.02,-0.9998371428571433
0.25,92,1.06,0.0,-0.9998485714285718
0.25,99,1.06,0.0,-0.999848571428572
0.25,104,1.16,0.0,-0.9998342857142859
0.25,110,1.12,0.0,-0.9998400000000003
0.25,122,1.12,0.0,-0.9998400000000005
0.25,133,1.18,0.02,-0.9998257142857149
0.25,137,1.14,0.0,-0.9998371428571433
0.25,143,1.08,0.04,-0.9998342857142862
0.25,150,1.1,0.0,-0.9998428571428576
0.25,158,1.2,0.0,-0.999828571428572
0.25,160,1.04,0.0,-0.9998514285714291
0.25,168,1.08,0.02,-0.9998400000000005
0.25,181,1.08,0.0,-0.9998457142857149
0.25,184,1.1,0.02,-0.9998371428571434
0.25,195,1.18,0.0,-0.9998314285714289
0.25,198,1.14,0.02,-0.9998314285714288
0.25,201,1.08,0.02,-0.9998400000000005
0.25,222,1.1,0.02,-0.9998371428571434
0.25,228,1.04,0.0,-0.9998514285714292
0.25,241,1.06,0.0,-0.9998485714285721
0.25,249,1.12,0.0,-0.9998400000000003
0.25,252,1.0,0.0,-0.9998571428571433
0.25,262,1.08,0.0,-0.9998457142857147
0.25,269,1.04,0.0,-0.9998514285714291
0.25,279,1.14,0.0,-0.9998371428571433
0.25,281,1.08,0.0,-0.9998457142857149
0.25,283,1.22,0.04,-0.9998142857142861
0.25,287,1.12,0.0,-0.9998400000000001
0.25,299,1.16,0.0,-0.9998342857142849
0.25,300,1.06,0.0,-0.999848571428572
0.25,334,1.1,0.0,-0.9998428571428577
0.25,347,1.14,0.0,-0.9998371428571431
0.25,357,1.1,0.0,-0.9998428571428576
0.25,363,1.06,0.0,-0.9998485714285718
0.25,365,1.14,0.0,-0.999837142857143
0.25,373,1.06,0.0,-0.999848571428572
0.25,382,1.12,0.0,-0.9998400000000005
0.25,384,1.08,0.02,-0.9998400000000005
0.25,387,1.02,0.0,-0.9998542857142863
0.25,393,1.1,0.02,-0.9998371428571431
0.25,395,1.04,0.0,-0.9998514285714291
0.25,403,1.04,0.0,-0.9998514285714291
0.25,411,1.06,0.0,-0.999848571428572
0.25,430,1.1,0.02,-0.9998371428571433
0.25,445,1.14,0.02,-0.999831428571429
0.25,449,1.08,0.0,-0.9998457142857147
0.25,451,1.08,0.0,-0.9998457142857147
0.25,461,1.06,0.0,-0.999848571428572
0.25,471,1.2,0.04,-0.9998114285714291
0.25,487,1.06,0.02,-0.9998428571428577
0.25,491,1.04,0.02,-0.9998457142857147
0.25,493,1.1,0.02,-0.9998314285714289
0.25,503,1.08,0.0,-0.9998457142857147
0.25,529,1.08,0.0,-0.9998457142857147
0.25,533,1.18,0.02,-0.9998257142857147
